cpus=4
          stress-2710  [002]  9231.160293599:          sched_wakeup:         kworker/u8:2:2035 [120]<CANT FIND FIELD success> CPU:002
          stress-2707  [002]  9233.915435940: (+7993074) sched_switch:         stress:2707 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9233.923458273: (+8022333) sched_switch:         stress:2709 [120] R ==> stress:2715 [120]
          stress-2715  [002]  9233.931449829: (+7991556) sched_switch:         stress:2715 [120] R ==> stress:2707 [120]
          stress-2707  [002]  9233.931660866: (+211037) sched_wakeup:         trace-cmd:2720 [120]<CANT FIND FIELD success> CPU:002
          stress-2707  [002]  9233.931664921: (+4055)  sched_switch:         stress:2707 [120] R ==> trace-cmd:2720 [120]
       trace-cmd-2720  [002]  9233.935917366: (+4252445) sched_switch:         trace-cmd:2720 [120] S ==> stress:2707 [120]
          stress-2707  [002]  9233.936766958: (+849592) sched_wakeup:         kworker/u8:2:2035 [120]<CANT FIND FIELD success> CPU:002
          stress-2707  [002]  9233.936771051: (+4093)  sched_switch:         stress:2707 [120] R ==> kworker/u8:2:2035 [120]
    kworker/u8:2-2035  [002]  9233.936939144: (+168093) sched_switch:         kworker/u8:2:2035 [120] D ==> stress:2707 [120]
          stress-2707  [002]  9233.938876403: (+1937259) sched_wakeup:         kworker/u8:2:2035 [120]<CANT FIND FIELD success> CPU:002
          stress-2707  [002]  9233.938879255: (+2852)  sched_switch:         stress:2707 [120] R ==> kworker/u8:2:2035 [120]
    kworker/u8:2-2035  [002]  9233.939407440: (+528185) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
    kworker/u8:2-2035  [002]  9233.939411940: (+4500)  sched_switch:         kworker/u8:2:2035 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002]  9233.939484588: (+72648) sched_switch:         kworker/2:1H:96 [100] D ==> kworker/u8:2:2035 [120]
    kworker/u8:2-2035  [002]  9233.939500033: (+15445) sched_wakeup:         kworker/2:2H:2243 [100]<CANT FIND FIELD success> CPU:002
    kworker/u8:2-2035  [002]  9233.939505736: (+5703)  sched_switch:         kworker/u8:2:2035 [120] R ==> kworker/2:2H:2243 [100]
    kworker/2:2H-2243  [002]  9233.939525699: (+19963) sched_switch:         kworker/2:2H:2243 [100] D ==> kworker/u8:2:2035 [120]
    kworker/u8:2-2035  [002]  9233.939544181: (+18482) sched_switch:         kworker/u8:2:2035 [120] W ==> stress:2707 [120]
          stress-2707  [002]  9233.940993088: (+1448907) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
          stress-2707  [002]  9233.940996236: (+3148)  sched_switch:         stress:2707 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002]  9233.941010014: (+13778) sched_switch:         kworker/2:1H:96 [100] D ==> stress:2707 [120]
          stress-2707  [002]  9233.941014329: (+4315)  sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
          stress-2707  [002]  9233.941016625: (+2296)  sched_switch:         stress:2707 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002]  9233.941058921: (+42296) sched_switch:         kworker/2:1H:96 [100] D ==> stress:2707 [120]
          stress-2707  [002]  9233.943454384: (+2395463) sched_wakeup:         kworker/2:2H:2243 [100]<CANT FIND FIELD success> CPU:002
          stress-2707  [002]  9233.943457125: (+2741)  sched_switch:         stress:2707 [120] R ==> kworker/2:2H:2243 [100]
    kworker/2:2H-2243  [002]  9233.943477773: (+20648) sched_wakeup:         kworker/2:0H:2721 [100]<CANT FIND FIELD success> CPU:002
    kworker/2:2H-2243  [002]  9233.943482755: (+4982)  sched_switch:         kworker/2:2H:2243 [100] W ==> kworker/2:0H:2721 [100]
    kworker/2:0H-2721  [002]  9233.943488662: (+5907)  sched_switch:         kworker/2:0H:2721 [100] W ==> stress:2709 [120]
          stress-2709  [002]  9233.943544792: (+56130) sched_wakeup:         kworker/2:0H:2721 [100]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.943549773: (+4981)  sched_switch:         stress:2709 [120] R ==> kworker/2:0H:2721 [100]
    kworker/2:0H-2721  [002]  9233.943553884: (+4111)  sched_switch:         kworker/2:0H:2721 [100] W ==> stress:2709 [120]
          stress-2709  [002]  9233.945330718: (+1776834) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.945350014: (+19296) sched_switch:         stress:2709 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9233.945416181: (+66167) sched_switch:         ngrok:552 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9233.945825347: (+409166) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.945835255: (+9908)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.945864662: (+29407) sched_switch:         ngrok:515 [120] S ==> stress:2715 [120]
          stress-2715  [002]  9233.946456292: (+591630) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2715  [002]  9233.946462440: (+6148)  sched_switch:         stress:2715 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9233.946502903: (+40463) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9233.946535273: (+32370) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.946563662: (+28389) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9233.946582532: (+18870) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9233.946613977: (+31445) sched_switch:         ngrok:552 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9233.955927569: (+9313592) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.955936662: (+9093)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.955970995: (+34333) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9233.958865625: (+2894630) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.958873273: (+7648)  sched_switch:         stress:2709 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002]  9233.958907366: (+34093) sched_switch:         kworker/2:1H:96 [100] R ==> stress:2709 [120]
          stress-2709  [002]  9233.958912292: (+4926)  sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.958916069: (+3777)  sched_switch:         stress:2709 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002]  9233.958946884: (+30815) sched_wakeup:         ksoftirqd/2:23 [120]<CANT FIND FIELD success> CPU:002
    kworker/2:1H-96    [002]  9233.958978736: (+31852) sched_switch:         kworker/2:1H:96 [100] D ==> ksoftirqd/2:23 [120]
     ksoftirqd/2-23    [002]  9233.959004292: (+25556) sched_switch:         ksoftirqd/2:23 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9233.959474421: (+470129) sched_wakeup:         kworker/2:0:2671 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.959479773: (+5352)  sched_wakeup:         kworker/u8:2:2035 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.959482181: (+2408)  sched_wakeup:         ksoftirqd/2:23 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.959488921: (+6740)  sched_switch:         stress:2709 [120] R ==> kworker/2:0:2671 [120]
     kworker/2:0-2671  [002]  9233.959503255: (+14334) sched_switch:         kworker/2:0:2671 [120] W ==> kworker/u8:2:2035 [120]
    kworker/u8:2-2035  [002]  9233.959534495: (+31240) sched_switch:         kworker/u8:2:2035 [120] W ==> ksoftirqd/2:23 [120]
     ksoftirqd/2-23    [002]  9233.959548107: (+13612) sched_switch:         ksoftirqd/2:23 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9233.965908792: (+6360685) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.965916866: (+8074)  sched_switch:         stress:2709 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002]  9233.965942032: (+25166) sched_switch:         kworker/2:1H:96 [100] R ==> stress:2709 [120]
          stress-2709  [002]  9233.965947236: (+5204)  sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.965950458: (+3222)  sched_switch:         stress:2709 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002]  9233.965972329: (+21871) sched_wakeup:         ksoftirqd/2:23 [120]<CANT FIND FIELD success> CPU:002
    kworker/2:1H-96    [002]  9233.965987144: (+14815) sched_switch:         kworker/2:1H:96 [100] W ==> ksoftirqd/2:23 [120]
     ksoftirqd/2-23    [002]  9233.966005051: (+17907) sched_wakeup:         kworker/u8:2:2035 [120]<CANT FIND FIELD success> CPU:002
     ksoftirqd/2-23    [002]  9233.966014792: (+9741)  sched_switch:         ksoftirqd/2:23 [120] S ==> kworker/u8:2:2035 [120]
    kworker/u8:2-2035  [002]  9233.966055384: (+40592) sched_switch:         kworker/u8:2:2035 [120] D ==> stress:2709 [120]
          stress-2709  [002]  9233.968388106: (+2332722) sched_wakeup:         kworker/u8:2:2035 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.968392995: (+4889)  sched_switch:         stress:2709 [120] R ==> kworker/u8:2:2035 [120]
    kworker/u8:2-2035  [002]  9233.968983347: (+590352) sched_switch:         kworker/u8:2:2035 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9233.983514106: (+14530759) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.983522514: (+8408)  sched_switch:         stress:2709 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [002]  9233.983549106: (+26592) sched_switch:         rcu_preempt:13 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9233.985839718: (+2290612) sched_wakeup:         kworker/u8:2:2035 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.985846958: (+7240)  sched_switch:         stress:2709 [120] R ==> kworker/u8:2:2035 [120]
    kworker/u8:2-2035  [002]  9233.985892514: (+45556) sched_switch:         kworker/u8:2:2035 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9233.990123588: (+4231074) sched_wakeup:         kworker/u8:2:2035 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.990128792: (+5204)  sched_switch:         stress:2709 [120] R ==> kworker/u8:2:2035 [120]
    kworker/u8:2-2035  [002]  9233.990158680: (+29888) sched_switch:         kworker/u8:2:2035 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9233.991478866: (+1320186) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.991493162: (+14296) sched_switch:         stress:2709 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [002]  9233.991509236: (+16074) sched_switch:         rcu_preempt:13 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9233.995679884: (+4170648) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.995685736: (+5852)  sched_switch:         stress:2709 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9233.995734921: (+49185) sched_switch:         ngrok:552 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9233.995831366: (+96445) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.995836532: (+5166)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9233.995855236: (+18704) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9233.996780977: (+925741) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.996790032: (+9055)  sched_switch:         stress:2709 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9233.996823810: (+33778) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9233.996852736: (+28926) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9233.996872514: (+19778) sched_switch:         ngrok:555 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9233.999482569: (+2610055) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9233.999488643: (+6074)  sched_switch:         stress:2709 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [002]  9233.999505421: (+16778) sched_switch:         rcu_preempt:13 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9234.003489384: (+3983963) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.003494662: (+5278)  sched_switch:         stress:2709 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [002]  9234.003511217: (+16555) sched_switch:         rcu_preempt:13 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9234.005929514: (+2418297) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.005943625: (+14111) sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9234.005980051: (+36426) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.023498291: (+17518240) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.023508403: (+10112) sched_switch:         stress:2709 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [002]  9234.023531514: (+23111) sched_switch:         rcu_preempt:13 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9234.031492680: (+7961166) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.031500569: (+7889)  sched_switch:         stress:2709 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [002]  9234.031518828: (+18259) sched_switch:         rcu_preempt:13 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9234.039489828: (+7971000) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.039495791: (+5963)  sched_switch:         stress:2709 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [002]  9234.039511495: (+15704) sched_switch:         rcu_preempt:13 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9234.044920865: (+5409370) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.044930069: (+9204)  sched_switch:         stress:2709 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9234.044977940: (+47871) sched_switch:         ngrok:552 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.045848180: (+870240) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.045855162: (+6982)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9234.045877458: (+22296) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.046021032: (+143574) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.046026069: (+5037)  sched_switch:         stress:2709 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9234.046059310: (+33241) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9234.046085551: (+26241) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9234.046110458: (+24907) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9234.046125847: (+15389) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9234.046154736: (+28889) sched_switch:         ngrok:552 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.055938958: (+9784222) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.055946477: (+7519)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9234.055974217: (+27740) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.095228328: (+39254111) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.095238643: (+10315) sched_switch:         stress:2709 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9234.095286087: (+47444) sched_switch:         ngrok:552 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.095504532: (+218445) sched_wakeup:         kworker/2:0:2671 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.095514773: (+10241) sched_switch:         stress:2709 [120] R ==> kworker/2:0:2671 [120]
     kworker/2:0-2671  [002]  9234.095548791: (+34018) sched_switch:         kworker/2:0:2671 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9234.095855476: (+306685) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.095861662: (+6186)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9234.095880958: (+19296) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.096330569: (+449611) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.096336587: (+6018)  sched_switch:         stress:2709 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9234.096368365: (+31778) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9234.096395328: (+26963) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9234.096413625: (+18297) sched_switch:         ngrok:555 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.105945495: (+9531870) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.105955439: (+9944)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9234.105983810: (+28371) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.145474124: (+39490314) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.145486124: (+12000) sched_switch:         stress:2709 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9234.145549439: (+63315) sched_switch:         ngrok:552 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.145874717: (+325278) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.145883717: (+9000)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9234.145913476: (+29759) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.146595384: (+681908) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.146607217: (+11833) sched_switch:         stress:2709 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9234.146660754: (+53537) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9234.146696106: (+35352) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9234.146734180: (+38074) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9234.146752310: (+18130) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9234.146786643: (+34333) sched_switch:         ngrok:552 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.155966032: (+9179389) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.155972661: (+6629)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9234.155998532: (+25871) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.171529532: (+15531000) sched_wakeup:         kworker/u8:2:2035 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.171536161: (+6629)  sched_switch:         stress:2709 [120] R ==> kworker/u8:2:2035 [120]
    kworker/u8:2-2035  [002]  9234.171551754: (+15593) sched_switch:         kworker/u8:2:2035 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9234.195854272: (+24302518) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.195858291: (+4019)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.195863865: (+5574)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9234.195891717: (+27852) sched_switch:         ngrok:515 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9234.195929106: (+37389) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9234.195962032: (+32926) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9234.195981513: (+19481) sched_switch:         ngrok:555 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.205954420: (+9972907) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.205968643: (+14223) sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9234.206006402: (+37759) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.215545994: (+9539592) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.215554457: (+8463)  sched_switch:         stress:2709 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002]  9234.215580772: (+26315) sched_switch:         kcompactd0:43 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.219632291: (+4051519) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.219640143: (+7852)  sched_switch:         stress:2709 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [002]  9234.219660346: (+20203) sched_switch:         rcu_preempt:13 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9234.227542031: (+7881685) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.227551328: (+9297)  sched_switch:         stress:2709 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [002]  9234.227570161: (+18833) sched_switch:         rcu_preempt:13 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9234.235551735: (+7981574) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.235559217: (+7482)  sched_switch:         stress:2709 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [002]  9234.235575050: (+15833) sched_switch:         rcu_preempt:13 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9234.245026217: (+9451167) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.245035198: (+8981)  sched_switch:         stress:2709 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9234.245085105: (+49907) sched_switch:         ngrok:552 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.245895494: (+810389) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.245906272: (+10778) sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9234.245929828: (+23556) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.246127494: (+197666) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.246133124: (+5630)  sched_switch:         stress:2709 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9234.246167217: (+34093) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9234.246192142: (+24925) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9234.246217568: (+25426) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9234.246233531: (+15963) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9234.246262865: (+29334) sched_switch:         ngrok:552 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.255990698: (+9727833) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.255997365: (+6667)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9234.256023383: (+26018) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.295348068: (+39324685) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.295364235: (+16167) sched_switch:         stress:2709 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9234.295429327: (+65092) sched_switch:         ngrok:552 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.295903513: (+474186) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.295908902: (+5389)  sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9234.295928031: (+19129) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.296467994: (+539963) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.296475439: (+7445)  sched_switch:         stress:2709 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9234.296504568: (+29129) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002]  9234.296532698: (+28130) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002]  9234.296552698: (+20000) sched_switch:         ngrok:555 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.299564753: (+3012055) sched_wakeup:         kworker/2:0:2671 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.299575439: (+10686) sched_switch:         stress:2709 [120] R ==> kworker/2:0:2671 [120]
     kworker/2:0-2671  [002]  9234.299604679: (+29240) sched_switch:         kworker/2:0:2671 [120] W ==> stress:2709 [120]
          stress-2709  [002]  9234.305989420: (+6384741) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9234.306000216: (+10796) sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9234.306030327: (+30111) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.315556772: (+9526445) sched_switch:         stress:2709 [120] R ==> stress:2707 [120]
          stress-2707  [002]  9234.327539883: (+11983111) sched_switch:         stress:2707 [120] R ==> stress:2709 [120]
          stress-2709  [002]  9234.339554772: (+12014889) sched_switch:         stress:2709 [120] R ==> stress:2707 [120]
          stress-2707  [002]  9234.345604605: (+6049833) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          stress-2707  [002]  9234.345611772: (+7167)  sched_switch:         stress:2707 [120] R ==> ngrok:552 [120]
           ngrok-552   [002]  9234.345677883: (+66111) sched_switch:         ngrok:552 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9234.345919161: (+241278) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
