cpus=4
          stress-2710  [002]  9231.160293599:          sched_wakeup:         kworker/u8:2:2035 [120]<CANT FIND FIELD success> CPU:002
   task_server.a-2614  [003]  9235.018678177: (+698760) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.018688028: (+9851)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.018697973: (+9945)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.019397899: (+699926) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.019407677: (+9778)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.019417602: (+9925)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2708  [001]  9235.019704677: (+287075) sched_switch:         stress:2708 [120] R ==> stress:2710 [120]
   task_server.a-2614  [003]  9235.020118806: (+414129) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.020128917: (+10111) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.020138843: (+9926)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.020839065: (+700222) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.020848788: (+9723)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.020858565: (+9777)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.021558677: (+700112) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.021568399: (+9722)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.021578214: (+9815)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.022275862: (+697648) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.022285547: (+9685)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.022295399: (+9852)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.022996232: (+700833) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.023006139: (+9907)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.023015973: (+9834)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2715  [002]  9235.023703436: (+687463) sched_switch:         stress:2715 [120] R ==> stress:2709 [120]
          stress-2716  [000]  9235.023706232: (+2796)  sched_switch:         stress:2716 [120] R ==> stress:2711 [120]
   task_server.a-2614  [003]  9235.023720436: (+14204) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.023730695: (+10259) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.023740862: (+10167) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.024441825: (+700963) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.024453436: (+11611) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.024464343: (+10907) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.025164843: (+700500) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.025175454: (+10611) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.025187473: (+12019) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.025888139: (+700666) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.025899158: (+11019) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.025909602: (+10444) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.026611788: (+702186) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.026622436: (+10648) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.026632343: (+9907)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.027332917: (+700574) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.027343399: (+10482) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.027354214: (+10815) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2710  [001]  9235.027708491: (+354277) sched_switch:         stress:2710 [120] R ==> stress:2714 [120]
   task_server.a-2614  [003]  9235.028077454: (+368963) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.028090325: (+12871) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.028101121: (+10796) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.028809843: (+708722) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.028821177: (+11334) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.028833195: (+12018) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.029536806: (+703611) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.029549584: (+12778) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.029561399: (+11815) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.030265436: (+704037) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.030277769: (+12333) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.030288325: (+10556) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.030995232: (+706907) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.031006121: (+10889) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.031017621: (+11500) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2709  [002]  9235.031723065: (+705444) sched_switch:         stress:2709 [120] R ==> stress:2715 [120]
          stress-2711  [000]  9235.031723084: (+19)    sched_switch:         stress:2711 [120] R ==> stress:2713 [120]
          stress-2714  [001]  9235.031732973: (+9889)  sched_switch:         stress:2714 [120] D ==> stress:2708 [120]
   task_server.a-2614  [003]  9235.031740732: (+7759)  sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
          stress-2708  [001]  9235.031749139: (+8407)  sched_switch:         stress:2708 [120] D ==> stress:2710 [120]
 task_client_A.a-2616  [003]  9235.031752436: (+3297)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.031762732: (+10296) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.032463176: (+700444) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.032472936: (+9760)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.032482788: (+9852)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.033185325: (+702537) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.033195343: (+10018) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.033205195: (+9852)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.033904491: (+699296) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.033914269: (+9778)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.033924010: (+9741)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.034624917: (+700907) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.034634639: (+9722)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.034644473: (+9834)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.035344862: (+700389) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.035354584: (+9722)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.035364491: (+9907)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.036072510: (+708019) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.036082602: (+10092) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.036092417: (+9815)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.036795010: (+702593) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.036804732: (+9722)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.036814584: (+9852)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.037514584: (+700000) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.037524565: (+9981)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.037534436: (+9871)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.038235880: (+701444) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.038245565: (+9685)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.038255343: (+9778)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.038956843: (+701500) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.038966547: (+9704)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.038976362: (+9815)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.039676010: (+699648) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.039685714: (+9704)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.039695417: (+9703)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2713  [000]  9235.039708176: (+12759) sched_switch:         stress:2713 [120] R ==> stress:2712 [120]
          stress-2715  [002]  9235.039708806: (+630)   sched_switch:         stress:2715 [120] R ==> stress:2707 [120]
   task_server.a-2614  [003]  9235.040405954: (+697148) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.040419121: (+13167) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.040430251: (+11130) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.041133251: (+703000) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.041143991: (+10740) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.041154139: (+10148) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.041859769: (+705630) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.041869806: (+10037) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.041879732: (+9926)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.042584658: (+704926) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.042596806: (+12148) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.042606806: (+10000) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.043309565: (+702759) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.043319695: (+10130) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.043329621: (+9926)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.044054325: (+724704) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.044068621: (+14296) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.044079288: (+10667) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.044781565: (+702277) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.044792769: (+11204) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.044803010: (+10241) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.045509362: (+706352) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.045520362: (+11000) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.045530380: (+10018) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2707  [002]  9235.045710306: (+179926) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2707  [002]  9235.045721213: (+10907) sched_switch:         stress:2707 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9235.045777528: (+56315) sched_switch:         ngrok:555 [120] S ==> stress:2709 [120]
          stress-2709  [002]  9235.046087195: (+309667) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9235.046098565: (+11370) sched_switch:         stress:2709 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9235.046118232: (+19667) sched_switch:         ngrok:515 [120] S ==> stress:2709 [120]
   task_server.a-2614  [003]  9235.046241954: (+123722) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.046255473: (+13519) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.046267806: (+12333) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2709  [002]  9235.046822417: (+554611) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          stress-2709  [002]  9235.046835139: (+12722) sched_switch:         stress:2709 [120] R ==> ngrok:555 [120]
           ngrok-555   [002]  9235.046886547: (+51408) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002]  9235.046922473: (+35926) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [002]  9235.046956713: (+34240) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
   task_server.a-2614  [003]  9235.046976436: (+19723) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
           ngrok-552   [002]  9235.046978843: (+2407)  sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
 task_client_A.a-2616  [003]  9235.046991047: (+12204) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.047005251: (+14204) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
           ngrok-555   [002]  9235.047016732: (+11481) sched_switch:         ngrok:555 [120] S ==> stress:2709 [120]
   task_server.a-2614  [003]  9235.047735602: (+718870) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
          stress-2712  [000]  9235.047736621: (+1019)  sched_switch:         stress:2712 [120] R ==> stress:2711 [120]
 task_client_A.a-2616  [003]  9235.047751695: (+15074) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
          stress-2710  [001]  9235.047759454: (+7759)  sched_wakeup:         stress:2714 [120]<CANT FIND FIELD success> CPU:001
          stress-2710  [001]  9235.047763306: (+3852)  sched_switch:         stress:2710 [120] R ==> stress:2714 [120]
 task_client_B.a-2618  [003]  9235.047765788: (+2482)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2714  [001]  9235.047775213: (+9425)  sched_wakeup:         stress:2708 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-2614  [003]  9235.048475528: (+700315) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.048488306: (+12778) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.048500065: (+11759) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.049204528: (+704463) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.049218325: (+13797) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.049229195: (+10870) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.049938010: (+708815) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.049951973: (+13963) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.049963195: (+11222) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.050671139: (+707944) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.050684473: (+13334) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.050695713: (+11240) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.051401695: (+705982) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.051414973: (+13278) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.051428362: (+13389) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.052156047: (+727685) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.052172158: (+16111) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.052183473: (+11315) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.052888176: (+704703) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.052900121: (+11945) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.052910862: (+10741) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.053619176: (+708314) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.053631954: (+12778) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.053643065: (+11111) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.054351269: (+708204) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.054364102: (+12833) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.054375176: (+11074) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.055079602: (+704426) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.055092862: (+13260) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.055104065: (+11203) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2714  [001]  9235.055726602: (+622537) sched_switch:         stress:2714 [120] R ==> stress:2708 [120]
          stress-2711  [000]  9235.055727306: (+704)   sched_switch:         stress:2711 [120] R ==> stress:2713 [120]
          stress-2709  [002]  9235.055727473: (+167)   sched_switch:         stress:2709 [120] R ==> stress:2707 [120]
   task_server.a-2614  [003]  9235.055826991: (+99518) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.055838121: (+11130) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.055848454: (+10333) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
          stress-2707  [002]  9235.056176917: (+328463) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          stress-2707  [002]  9235.056181676: (+4759)  sched_switch:         stress:2707 [120] R ==> ngrok:515 [120]
           ngrok-515   [002]  9235.056203658: (+21982) sched_switch:         ngrok:515 [120] S ==> stress:2707 [120]
   task_server.a-2614  [003]  9235.056545658: (+342000) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.056555528: (+9870)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.056565288: (+9760)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.057266010: (+700722) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.057275769: (+9759)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.057285676: (+9907)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.057985028: (+699352) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.057994713: (+9685)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.058004602: (+9889)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.058701195: (+696593) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.058710862: (+9667)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.058720880: (+10018) sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.059420158: (+699278) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.059429899: (+9741)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.059439713: (+9814)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.060138269: (+698556) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.060148491: (+10222) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.060158306: (+9815)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.060856417: (+698111) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.060866065: (+9648)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.060875825: (+9760)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.061576954: (+701129) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.061586639: (+9685)  sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
 task_client_B.a-2618  [003]  9235.061596528: (+9889)  sched_switch:         task_client_B.a:2618 [0] R ==> task_server.a:2614 [0]
   task_server.a-2614  [003]  9235.062324158: (+727630) sched_switch:         task_server.a:2614 [0] R ==> task_client_A.a:2616 [0]
 task_client_A.a-2616  [003]  9235.062335250: (+11092) sched_switch:         task_client_A.a:2616 [0] R ==> task_client_B.a:2618 [0]
