cpus=4
       trace-cmd-3096  [002] 14509.398744093:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.118844431: (+4982)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.118884338: (+39907) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.167933875: (+49049537) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.167939505: (+5630)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.167956708: (+17203) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.169005449: (+1048741) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.169010264: (+4815)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.169038023: (+27759) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.169050782: (+12759) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.169055208: (+4426)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.169080005: (+24797) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.197768782: (+28688777) sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.197781190: (+12408) sched_switch:         swapper/2:0 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14513.197801468: (+20278) sched_switch:         kworker/2:2:2856 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.217135486: (+19334018) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.217140653: (+5167)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.217166134: (+25481) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.218214023: (+1047889) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.218218523: (+4500)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.218257467: (+38944) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.267308319: (+49050852) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.267313690: (+5371)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.267332560: (+18870) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.268380671: (+1048111) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.268385412: (+4741)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.268412764: (+27352) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.268428319: (+15555) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.268433449: (+5130)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.268459338: (+25889) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.305377282: (+36917944) sched_wakeup:         avahi-daemon:382 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.305382634: (+5352)  sched_switch:         swapper/2:0 [120] R ==> avahi-daemon:382 [120]
    avahi-daemon-382   [002] 14513.305491634: (+109000) sched_switch:         avahi-daemon:382 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.313800634: (+8309000) sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.313819597: (+18963) sched_switch:         swapper/2:0 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14513.313840949: (+21352) sched_switch:         kworker/2:2:2856 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.313854393: (+13444) sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.313859004: (+4611)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14513.313868782: (+9778)  sched_switch:         kworker/2:2:2856 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.313875856: (+7074)  sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.313879745: (+3889)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14513.313893949: (+14204) sched_switch:         kworker/2:2:2856 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.317520152: (+3626203) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.317525745: (+5593)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.317559708: (+33963) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.318605745: (+1046037) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.318610504: (+4759)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.318651986: (+41482) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.318666986: (+15000) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.318671208: (+4222)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.318695004: (+23796) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.321744041: (+3049037) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.321748912: (+4871)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.321760245: (+11333) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.322809467: (+1049222) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.322814208: (+4741)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.323034078: (+219870) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.326853430: (+3819352) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.326858800: (+5370)  sched_switch:         swapper/2:0 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002] 14513.326871393: (+12593) sched_switch:         kworker/u9:1:263 [100] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.363591226: (+36719833) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.363595819: (+4593)  sched_switch:         swapper/2:0 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002] 14513.363611689: (+15870) sched_switch:         kworker/u9:1:263 [100] W ==> ngrok:555 [120]
           ngrok-555   [002] 14513.363714930: (+103241) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14513.363838874: (+123944) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14513.363845208: (+6334)  sched_switch:         ngrok:555 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002] 14513.363849837: (+4629)  sched_switch:         kworker/u9:1:263 [100] W ==> ngrok:555 [120]
           ngrok-555   [002] 14513.363881782: (+31945) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.372034967: (+8153185) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.372040134: (+5167)  sched_switch:         swapper/2:0 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002] 14513.372047097: (+6963)  sched_switch:         kworker/u9:1:263 [100] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.401804374: (+29757277) sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.401814745: (+10371) sched_switch:         swapper/2:0 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14513.401836985: (+22240) sched_switch:         kworker/2:2:2856 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.411488245: (+9651260) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.411492819: (+4574)  sched_switch:         swapper/2:0 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002] 14513.411505282: (+12463) sched_switch:         kworker/u9:1:263 [100] W ==> ngrok:552 [120]
           ngrok-552   [002] 14513.411605670: (+100388) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.417648745: (+6043075) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.417653652: (+4907)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.417666133: (+12481) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.418715041: (+1048908) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.418719633: (+4592)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.418748152: (+28519) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.467798170: (+49050018) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.467803300: (+5130)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.467827522: (+24222) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.468875541: (+1048019) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.468880078: (+4537)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.468920967: (+40889) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.468933429: (+12462) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.468937726: (+4297)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.468963467: (+25741) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.518013170: (+49049703) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.518018466: (+5296)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.518036522: (+18056) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.519084503: (+1047981) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.519089763: (+5260)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.519119133: (+29370) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.531741133: (+12622000) sched_wakeup:         avahi-daemon:382 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.531746485: (+5352)  sched_switch:         swapper/2:0 [120] R ==> avahi-daemon:382 [120]
    avahi-daemon-382   [002] 14513.531854689: (+108204) sched_switch:         avahi-daemon:382 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.541889244: (+10034555) sched_wakeup:         avahi-daemon:382 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.541894392: (+5148)  sched_switch:         swapper/2:0 [120] R ==> avahi-daemon:382 [120]
    avahi-daemon-382   [002] 14513.541948614: (+54222) sched_switch:         avahi-daemon:382 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.568178651: (+26230037) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.568187077: (+8426)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.568249151: (+62074) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.568256688: (+7537)  sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.568260299: (+3611)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.568285633: (+25334) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.569835299: (+1549666) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.569849799: (+14500) sched_switch:         swapper/2:0 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002] 14513.569866707: (+16908) sched_switch:         kcompactd0:43 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.605842762: (+35976055) sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.605854744: (+11982) sched_switch:         swapper/2:0 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14513.605879096: (+24352) sched_switch:         kworker/2:2:2856 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.617341929: (+11462833) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.617347244: (+5315)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.617365744: (+18500) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.618414077: (+1048333) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.618418910: (+4833)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.618447836: (+28926) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.667498429: (+49050593) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.667503910: (+5481)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.667521318: (+17408) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.668570095: (+1048777) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.668574947: (+4852)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.668603003: (+28056) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.668612799: (+9796)  sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.668617355: (+4556)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.668642188: (+24833) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.717698280: (+49056092) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.717706947: (+8667)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.717733151: (+26204) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.718779762: (+1046611) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.718784521: (+4759)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.718823354: (+38833) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.767873762: (+49050408) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.767879447: (+5685)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.767898873: (+19426) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.768946651: (+1047778) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.768951558: (+4907)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.768978521: (+26963) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.768989688: (+11167) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.768994095: (+4407)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.769020169: (+26074) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.809886187: (+40866018) sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.809904428: (+18241) sched_switch:         swapper/2:0 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14513.809927428: (+23000) sched_switch:         kworker/2:2:2856 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.818078558: (+8151130) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.818083743: (+5185)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.818110650: (+26907) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.819157743: (+1047093) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.819162280: (+4537)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.819199761: (+37481) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.839744317: (+20544556) sched_wakeup:         systemd-timesyn:2928 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.839750502: (+6185)  sched_switch:         swapper/2:0 [120] R ==> systemd-timesyn:2928 [120]
 systemd-timesyn-2928  [002] 14513.839929669: (+179167) sched_switch:         systemd-timesyn:2928 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.859176521: (+19246852) sched_wakeup:         systemd-timesyn:2928 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.859181595: (+5074)  sched_switch:         swapper/2:0 [120] R ==> systemd-timesyn:2928 [120]
 systemd-timesyn-2928  [002] 14513.859283261: (+101666) sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
 systemd-timesyn-2928  [002] 14513.859566835: (+283574) sched_wakeup:         dbus-daemon:385 [120]<CANT FIND FIELD success> CPU:002
 systemd-timesyn-2928  [002] 14513.859600558: (+33723) sched_switch:         systemd-timesyn:2928 [120] S ==> dbus-daemon:385 [120]
     dbus-daemon-385   [002] 14513.859770428: (+169870) sched_switch:         dbus-daemon:385 [120] S ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14513.859787743: (+17315) sched_switch:         kworker/2:2:2856 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.867258187: (+7470444) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.867262743: (+4556)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.867292854: (+30111) sched_switch:         ngrok:552 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.868340002: (+1047148) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.868343965: (+3963)  sched_switch:         swapper/2:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [002] 14513.868397798: (+53833) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-552   [002] 14513.868488984: (+91186) sched_switch:         ngrok:552 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14513.868506687: (+17703) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.873891595: (+5384908) sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.873904113: (+12518) sched_switch:         swapper/2:0 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14513.873922095: (+17982) sched_switch:         kworker/2:2:2856 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.918541706: (+44619611) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.918546743: (+5037)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14513.918557224: (+10481) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14513.968724576: (+50167352) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14513.968729502: (+4926)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14513.968761409: (+31907) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.013911650: (+45150241) sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.013930483: (+18833) sched_switch:         swapper/2:0 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14514.013956798: (+26315) sched_switch:         kworker/2:2:2856 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.018928261: (+4971463) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.018932909: (+4648)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14514.018942687: (+9778)  sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.069108501: (+50165814) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.069113483: (+4982)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14514.069142353: (+28870) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.081929686: (+12787333) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.081946464: (+16778) sched_wakeup:         ksoftirqd/2:23 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.081950872: (+4408)  sched_switch:         swapper/2:0 [120] R ==> ksoftirqd/2:23 [120]
     ksoftirqd/2-23    [002] 14514.081968723: (+17851) sched_switch:         ksoftirqd/2:23 [120] S ==> kcompactd0:43 [120]
      kcompactd0-43    [002] 14514.081985372: (+16649) sched_switch:         kcompactd0:43 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.119309983: (+37324611) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.119314871: (+4888)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14514.119325316: (+10445) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.168466482: (+49141166) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.168471371: (+4889)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14514.168494149: (+22778) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.217938778: (+49444629) sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.217952834: (+14056) sched_switch:         swapper/2:0 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14514.217976741: (+23907) sched_switch:         kworker/2:2:2856 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.218676075: (+699334) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.218681001: (+4926)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14514.218696427: (+15426) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.268835501: (+50139074) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.268840167: (+4666)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14514.268865667: (+25500) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.319059223: (+50193556) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.319064352: (+5129)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14514.319074797: (+10445) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.337951685: (+18876888) sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.337963278: (+11593) sched_switch:         swapper/2:0 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14514.337980871: (+17593) sched_switch:         kworker/2:2:2856 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.337987982: (+7111)  sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.337992185: (+4203)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14514.338002167: (+9982)  sched_switch:         kworker/2:2:2856 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.338008667: (+6500)  sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.338012945: (+4278)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14514.338025315: (+12370) sched_switch:         kworker/2:2:2856 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.369217908: (+31192593) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14514.369222278: (+4370)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14514.369248222: (+25944) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14514.418359000: (+49110778) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
