cpus=4
       trace-cmd-3101  [000] 14509.398985723:          sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.363306060: (+6278)  sched_switch:         swapper/0:0 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.363324171: (+18111) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.363351282: (+27111) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.363372356: (+21074) sched_switch:         kworker/0:0:2872 [120] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.363380745: (+8389)  sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.363383874: (+3129)  sched_switch:         swapper/0:0 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.363389189: (+5315)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.363395041: (+5852)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.363400448: (+5407)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.363404263: (+3815)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.363406522: (+2259)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.363417060: (+10538) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.363426152: (+9092)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.363429708: (+3556)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.363438652: (+8944)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.363447245: (+8593)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.363450615: (+3370)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.363476152: (+25537) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.363489078: (+12926) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.363492467: (+3389)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.363512078: (+19611) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.363525319: (+13241) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.363528763: (+3444)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.363597430: (+68667) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
    kworker/u9:3-569   [000] 14513.363620448: (+23018) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.363634226: (+13778) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.363637967: (+3741)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.363663411: (+25444) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.363677541: (+14130) sched_switch:         kworker/0:0:2872 [120] W ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.363686745: (+9204)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.363690004: (+3259)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.363707004: (+17000) sched_switch:         kworker/u9:3:569 [100] W ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.363795671: (+88667) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.363800337: (+4666)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.363826282: (+25945) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.363848022: (+21740) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.363853356: (+5334)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.363861671: (+8315)  sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/u9:3-569   [000] 14513.363886448: (+24777) sched_switch:         kworker/u9:3:569 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14513.363900337: (+13889) sched_switch:         ksoftirqd/0:12 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.363909263: (+8926)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.363913930: (+4667)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.363928856: (+14926) sched_switch:         kworker/u9:3:569 [100] W ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.371115097: (+7186241) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.371121060: (+5963)  sched_switch:         swapper/0:0 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.371139874: (+18814) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371163782: (+23908) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371186930: (+23148) sched_switch:         kworker/0:0:2872 [120] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.371195485: (+8555)  sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.371198671: (+3186)  sched_switch:         swapper/0:0 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.371203578: (+4907)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371209337: (+5759)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.371214485: (+5148)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.371218152: (+3667)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371220430: (+2278)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.371244578: (+24148) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.371257393: (+12815) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371261041: (+3648)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.371278097: (+17056) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.371289893: (+11796) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371293448: (+3555)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.371341467: (+48019) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.371354671: (+13204) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371358374: (+3703)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.371366115: (+7741)  sched_switch:         kworker/u9:3:569 [100] W ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.371371597: (+5482)  sched_switch:         kworker/0:0:2872 [120] W ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.371751967: (+380370) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.371757171: (+5204)  sched_switch:         swapper/0:0 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.371774819: (+17648) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371798911: (+24092) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371819300: (+20389) sched_switch:         kworker/0:0:2872 [120] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.371828226: (+8926)  sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.371831245: (+3019)  sched_switch:         swapper/0:0 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.371836078: (+4833)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371841745: (+5667)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.371847059: (+5314)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.371850652: (+3593)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371852782: (+2130)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.371874967: (+22185) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.371887911: (+12944) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371891541: (+3630)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.371908300: (+16759) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.371919948: (+11648) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371923485: (+3537)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.371957245: (+33760) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.371970430: (+13185) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.371973967: (+3537)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.371990485: (+16518) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.372005022: (+14537) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.372008578: (+3556)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.372056504: (+47926) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.372070245: (+13741) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.372073948: (+3703)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.372097448: (+23500) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.372116597: (+19149) sched_switch:         kworker/0:0:2872 [120] W ==> ngrok:515 [120]
           ngrok-515   [000] 14513.372126171: (+9574)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
           ngrok-515   [000] 14513.372141097: (+14926) sched_switch:         ngrok:515 [120] S ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.372162448: (+21351) sched_switch:         kworker/u9:3:569 [100] W ==> ngrok:552 [120]
           ngrok-552   [000] 14513.372182541: (+20093) sched_switch:         ngrok:552 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.372205615: (+23074) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.372211708: (+6093)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.372214782: (+3074)  sched_switch:         swapper/0:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.372241893: (+27111) sched_switch:         kworker/u9:3:569 [100] D ==> ngrok:515 [120]
           ngrok-515   [000] 14513.372263745: (+21852) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
           ngrok-515   [000] 14513.372267856: (+4111)  sched_switch:         ngrok:515 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.372277819: (+9963)  sched_switch:         kworker/u9:3:569 [100] W ==> ngrok:515 [120]
           ngrok-515   [000] 14513.372284448: (+6629)  sched_switch:         ngrok:515 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.385799652: (+13515204) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.385805745: (+6093)  sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.385815041: (+9296)  sched_switch:         swapper/0:0 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14513.385822208: (+7167)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.385833319: (+11111) sched_switch:         kworker/0:0:2872 [120] W ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.401800041: (+15966722) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.401809670: (+9629)  sched_switch:         swapper/0:0 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14513.401825745: (+16075) sched_switch:         brcmf_wdog/mmc1:237 [120] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.401835559: (+9814)  sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.401838763: (+3204)  sched_switch:         swapper/0:0 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14513.401845319: (+6556)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.410843374: (+8998055) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.410848800: (+5426)  sched_switch:         swapper/0:0 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.410866541: (+17741) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.410892874: (+26333) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.410913356: (+20482) sched_switch:         kworker/0:0:2872 [120] D ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.410921652: (+8296)  sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.410924782: (+3130)  sched_switch:         swapper/0:0 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.410930300: (+5518)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.410936393: (+6093)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.410942022: (+5629)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.410945652: (+3630)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.410947893: (+2241)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.410958522: (+10629) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.410967633: (+9111)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.410971189: (+3556)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.410980430: (+9241)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.410989059: (+8629)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.410992337: (+3278)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.411016800: (+24463) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.411029745: (+12945) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.411033133: (+3388)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.411051893: (+18760) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.411063800: (+11907) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.411068726: (+4926)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.411126282: (+57556) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.411139689: (+13407) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.411143226: (+3537)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.411151207: (+7981)  sched_switch:         kworker/u9:3:569 [100] W ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.411157967: (+6760)  sched_switch:         kworker/0:0:2872 [120] W ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.411285874: (+127907) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.411291319: (+5445)  sched_switch:         swapper/0:0 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.411309078: (+17759) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.411332263: (+23185) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.411357893: (+25630) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.411364374: (+6481)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.411370226: (+5852)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.411375689: (+5463)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.411379300: (+3611)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.411381504: (+2204)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.411403504: (+22000) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.411416226: (+12722) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.411419745: (+3519)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.411436485: (+16740) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.411448948: (+12463) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.411452522: (+3574)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.411491522: (+39000) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:000
    kworker/u9:3-569   [000] 14513.411512596: (+21074) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.411526967: (+14371) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14513.411530689: (+3722)  sched_switch:         kworker/0:0:2872 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.411534800: (+4111)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:000
    kworker/u9:3-569   [000] 14513.411560300: (+25500) sched_switch:         kworker/u9:3:569 [100] D ==> ngrok:515 [120]
           ngrok-515   [000] 14513.411580559: (+20259) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
           ngrok-515   [000] 14513.411584874: (+4315)  sched_switch:         ngrok:515 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14513.411601745: (+16871) sched_switch:         kworker/u9:3:569 [100] W ==> ngrok:515 [120]
           ngrok-515   [000] 14513.411611430: (+9685)  sched_switch:         ngrok:515 [120] S ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14513.411617745: (+6315)  sched_switch:         kworker/0:0:2872 [120] W ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.411682374: (+64629) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.411687578: (+5204)  sched_switch:         swapper/0:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [000] 14513.411697263: (+9685)  sched_switch:         ngrok:515 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.418166078: (+6468815) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.418171004: (+4926)  sched_switch:         swapper/0:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [000] 14513.418178763: (+7759)  sched_switch:         ngrok:515 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.418249096: (+70333) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.418253874: (+4778)  sched_switch:         swapper/0:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [000] 14513.418261059: (+7185)  sched_switch:         ngrok:515 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.418331448: (+70389) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.418336282: (+4834)  sched_switch:         swapper/0:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [000] 14513.418343115: (+6833)  sched_switch:         ngrok:515 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.418413578: (+70463) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.418418448: (+4870)  sched_switch:         swapper/0:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [000] 14513.418425115: (+6667)  sched_switch:         ngrok:515 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.418495615: (+70500) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.418500393: (+4778)  sched_switch:         swapper/0:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [000] 14513.418507004: (+6611)  sched_switch:         ngrok:515 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.418577633: (+70629) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.418582356: (+4723)  sched_switch:         swapper/0:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [000] 14513.418588911: (+6555)  sched_switch:         ngrok:515 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.418659504: (+70593) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.418664245: (+4741)  sched_switch:         swapper/0:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [000] 14513.418670837: (+6592)  sched_switch:         ngrok:515 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.418741448: (+70611) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.418746319: (+4871)  sched_switch:         swapper/0:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [000] 14513.418753763: (+7444)  sched_switch:         ngrok:515 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.425803282: (+7049519) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.425817393: (+14111) sched_switch:         swapper/0:0 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14513.425825152: (+7759)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.433725819: (+7900667) sched_switch:         swapper/0:0 [120] R ==> trace-cmd:3101 [120]
       trace-cmd-3101  [000] 14513.438000559: (+4274740) sched_switch:         trace-cmd:3101 [120] S ==> swapper/0:0 [120]
          <idle>-0     [000] 14513.441817059: (+3816500) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
          <idle>-0     [000] 14513.441836504: (+19445) sched_switch:         swapper/0:0 [120] R ==> brcmf_wdog/mmc1:237 [120]
