cpus=4
       trace-cmd-2527  [001]  9142.036599624:          sched_wakeup:         kworker/u8:1:2244 [120]<CANT FIND FIELD success> CPU:001
           ngrok-517   [001]  9143.207716582: (+8963)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
           ngrok-517   [001]  9143.207719379: (+2797)  sched_switch:         ngrok:517 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.207752971: (+33592) sched_switch:         kworker/u9:3:569 [100] D ==> ngrok:517 [120]
           ngrok-517   [001]  9143.207761360: (+8389)  sched_switch:         ngrok:517 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.207775768: (+14408) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.207780286: (+4518)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.207791249: (+10963) sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/u9:3-569   [001]  9143.207815138: (+23889) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:001
    kworker/u9:3-569   [001]  9143.207846434: (+31296) sched_switch:         kworker/u9:3:569 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001]  9143.207853508: (+7074)  sched_switch:         ksoftirqd/1:18 [120] S ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [001]  9143.207860712: (+7204)  sched_switch:         kworker/u9:1:263 [100] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.207865119: (+4407)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.207868175: (+3056)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.207878730: (+10555) sched_switch:         kworker/u9:3:569 [100] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.253855360: (+45976630) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.253860397: (+5037)  sched_switch:         swapper/1:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [001]  9143.253883490: (+23093) sched_switch:         ngrok:517 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.304067341: (+50183851) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.304072100: (+4759)  sched_switch:         swapper/1:0 [120] R ==> ngrok:517 [120]
           ngrok-517   [001]  9143.304083582: (+11482) sched_switch:         ngrok:517 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.322168341: (+18084759) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.322173267: (+4926)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.322189841: (+16574) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.322198119: (+8278)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.322202341: (+4222)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.322211397: (+9056)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.322219230: (+7833)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.322223471: (+4241)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.322252508: (+29037) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.322265026: (+12518) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.322269249: (+4223)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.322289952: (+20703) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.322302323: (+12371) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.322306397: (+4074)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.322388730: (+82333) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:001
    kworker/u9:3-569   [001]  9143.322418230: (+29500) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [001]  9143.322429526: (+11296) sched_switch:         kworker/u9:1:263 [100] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.322432915: (+3389)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.322435415: (+2500)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.322463063: (+27648) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.322480693: (+17630) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.322484989: (+4296)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.322503045: (+18056) sched_switch:         kworker/u9:3:569 [100] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.324095286: (+1592241) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.324099674: (+4388)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.324124563: (+24889) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.324138378: (+13815) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.324142545: (+4167)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.324159026: (+16481) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.324171545: (+12519) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.324175712: (+4167)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.324201860: (+26148) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:001
    kworker/u9:3-569   [001]  9143.324227008: (+25148) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [001]  9143.324230786: (+3778)  sched_switch:         kworker/u9:1:263 [100] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.324241212: (+10426) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.324245804: (+4592)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.324269600: (+23796) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.324287786: (+18186) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.324292156: (+4370)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.324306897: (+14741) sched_switch:         kworker/u9:3:569 [100] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.324367508: (+60611) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.324371823: (+4315)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.324396841: (+25018) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.324418749: (+21908) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.324422897: (+4148)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.324430804: (+7907)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/u9:3-569   [001]  9143.324455952: (+25148) sched_switch:         kworker/u9:3:569 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001]  9143.324461823: (+5871)  sched_switch:         ksoftirqd/1:18 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.324476712: (+14889) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.324482545: (+5833)  sched_wakeup:         ngrok:518 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.324485100: (+2555)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.324500489: (+15389) sched_switch:         kworker/u9:3:569 [100] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.370459100: (+45958611) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.370463859: (+4759)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.370477248: (+13389) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.370485711: (+8463)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.370489971: (+4260)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.370498915: (+8944)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.370506841: (+7926)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.370510989: (+4148)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.370536415: (+25426) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.370549008: (+12593) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.370553248: (+4240)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.370571878: (+18630) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.370582656: (+10778) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.370586878: (+4222)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.370701489: (+114611) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.370713674: (+12185) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.370718082: (+4408)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.370742711: (+24629) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.370763415: (+20704) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.370767600: (+4185)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.370783730: (+16130) sched_switch:         kworker/u9:3:569 [100] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.371017600: (+233870) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.371021785: (+4185)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.371046156: (+24371) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.371063674: (+17518) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.371067767: (+4093)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.371084026: (+16259) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.371094730: (+10704) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.371098785: (+4055)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.371133934: (+35149) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.371146045: (+12111) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.371150378: (+4333)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.371157656: (+7278)  sched_switch:         kworker/u9:3:569 [100] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.414603674: (+43446018) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.414608600: (+4926)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.414622045: (+13445) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.414630470: (+8425)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.414634711: (+4241)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.414644026: (+9315)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.414651507: (+7481)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.414655674: (+4167)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.414679915: (+24241) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.414692322: (+12407) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.414696526: (+4204)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.414714267: (+17741) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.414724841: (+10574) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.414729100: (+4259)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.414778285: (+49185) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.414790470: (+12185) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.414794748: (+4278)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.414802452: (+7704)  sched_switch:         kworker/u9:3:569 [100] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.415105211: (+302759) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.415110359: (+5148)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.415135082: (+24723) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.415148600: (+13518) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.415152841: (+4241)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.415169359: (+16518) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.415181933: (+12574) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.415186082: (+4149)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.415242767: (+56685) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.415255656: (+12889) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.415260082: (+4426)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.415276896: (+16814) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.415293804: (+16908) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.415298007: (+4203)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.415338415: (+40408) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.415350563: (+12148) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.415355007: (+4444)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.415385100: (+30093) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.415440322: (+55222) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.415444656: (+4334)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.415465822: (+21166) sched_switch:         kworker/u9:3:569 [100] R ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.415468933: (+3111)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.415471248: (+2315)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.415496730: (+25482) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.415520545: (+23815) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.415524730: (+4185)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.415534674: (+9944)  sched_switch:         kworker/u9:3:569 [100] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.500181137: (+84646463) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.500185896: (+4759)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.500200637: (+14741) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.500209137: (+8500)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.500213322: (+4185)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.500222285: (+8963)  sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.500230137: (+7852)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.500234285: (+4148)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.500263378: (+29093) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.500275840: (+12462) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.500279970: (+4130)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.500300803: (+20833) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.500311489: (+10686) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.500315674: (+4185)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.500387600: (+71926) sched_switch:         kworker/u9:3:569 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.500399674: (+12074) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.500403952: (+4278)  sched_switch:         swapper/1:0 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [001]  9143.500412507: (+8555)  sched_switch:         kworker/u9:3:569 [100] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.974868579: (+474456072) sched_wakeup:         systemd:1 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.974874450: (+5871)  sched_switch:         swapper/1:0 [120] R ==> systemd:1 [120]
         systemd-1     [001]  9143.975128394: (+253944) sched_switch:         systemd:1 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.978829153: (+3700759) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.978833098: (+3945)  sched_switch:         swapper/1:0 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [001]  9143.978848394: (+15296) sched_switch:         rcu_preempt:13 [120] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9143.990814505: (+11966111) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9143.990819024: (+4519)  sched_switch:         swapper/1:0 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [001]  9143.990832598: (+13574) sched_switch:         rcu_preempt:13 [120] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9144.206823541: (+215990943) sched_wakeup:         kworker/1:2:2218 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9144.206829541: (+6000)  sched_wakeup:         kworker/u8:1:2244 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9144.206839245: (+9704)  sched_switch:         swapper/1:0 [120] R ==> kworker/u8:1:2244 [120]
    kworker/u8:1-2244  [001]  9144.206871838: (+32593) sched_switch:         kworker/u8:1:2244 [120] W ==> kworker/1:2:2218 [120]
     kworker/1:2-2218  [001]  9144.206908041: (+36203) sched_switch:         kworker/1:2:2218 [120] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9144.206922745: (+14704) sched_wakeup:         kworker/1:2:2218 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9144.206927356: (+4611)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:2:2218 [120]
     kworker/1:2-2218  [001]  9144.206938449: (+11093) sched_switch:         kworker/1:2:2218 [120] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9144.430810615: (+223872166) sched_wakeup:         kworker/u8:1:2244 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9144.430823818: (+13203) sched_switch:         swapper/1:0 [120] R ==> kworker/u8:1:2244 [120]
    kworker/u8:1-2244  [001]  9144.430856078: (+32260) sched_switch:         kworker/u8:1:2244 [120] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9145.230784834: (+799928756) sched_wakeup:         kworker/1:2:2218 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9145.230794815: (+9981)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:2:2218 [120]
     kworker/1:2-2218  [001]  9145.230827093: (+32278) sched_switch:         kworker/1:2:2218 [120] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9145.230842593: (+15500) sched_wakeup:         kworker/1:2:2218 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9145.230846908: (+4315)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:2:2218 [120]
     kworker/1:2-2218  [001]  9145.230861926: (+15018) sched_switch:         kworker/1:2:2218 [120] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9146.254725552: (+1023863626) sched_wakeup:         kworker/1:2:2218 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9146.254730515: (+4963)  sched_wakeup:         kworker/u8:1:2244 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9146.254738978: (+8463)  sched_switch:         swapper/1:0 [120] R ==> kworker/u8:1:2244 [120]
    kworker/u8:1-2244  [001]  9146.254763274: (+24296) sched_switch:         kworker/u8:1:2244 [120] W ==> kworker/1:2:2218 [120]
     kworker/1:2-2218  [001]  9146.254791219: (+27945) sched_switch:         kworker/1:2:2218 [120] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9146.254806608: (+15389) sched_wakeup:         kworker/1:2:2218 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9146.254810867: (+4259)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:2:2218 [120]
     kworker/1:2-2218  [001]  9146.254822904: (+12037) sched_switch:         kworker/1:2:2218 [120] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9147.278642771: (+1023819867) sched_wakeup:         kworker/1:2:2218 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9147.278652122: (+9351)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:2:2218 [120]
     kworker/1:2-2218  [001]  9147.278681548: (+29426) sched_switch:         kworker/1:2:2218 [120] D ==> swapper/1:0 [120]
          <idle>-0     [001]  9147.278699456: (+17908) sched_wakeup:         kworker/1:2:2218 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9147.278703530: (+4074)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:2:2218 [120]
     kworker/1:2-2218  [001]  9147.278717308: (+13778) sched_switch:         kworker/1:2:2218 [120] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9147.574557806: (+295840498) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9147.574565158: (+7352)  sched_switch:         swapper/1:0 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [001]  9147.574581121: (+15963) sched_switch:         rcu_preempt:13 [120] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9147.582535732: (+7954611) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001]  9147.582545751: (+10019) sched_switch:         swapper/1:0 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [001]  9147.582559510: (+13759) sched_switch:         rcu_preempt:13 [120] W ==> swapper/1:0 [120]
          <idle>-0     [001]  9147.590531880: (+7972370) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:001
