cpus=4
          stress-3540  [000] 14846.206854679:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.292057945: (+19445) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.292076056: (+18111) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.292111148: (+35092) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14849.292124741: (+13593) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.292238445: (+113704) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14849.292246574: (+8129)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.292308630: (+62056) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.292320593: (+11963) sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14849.294345371: (+2024778) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.294353093: (+7722)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.294378741: (+25648) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.294390056: (+11315) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.294404352: (+14296) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.294420371: (+16019) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14849.294431278: (+10907) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.294492593: (+61315) sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> stress:3540 [120]
          stress-3540  [000] 14849.307322926: (+12830333) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.307334408: (+11482) sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.307366500: (+32092) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.307397241: (+30741) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3540 [120]
          stress-3540  [000] 14849.307514908: (+117667) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.307517667: (+2759)  sched_switch:         stress:3540 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14849.307570852: (+53185) sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3540 [120]
          stress-3540  [000] 14849.343634000: (+36063148) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.343637500: (+3500)  sched_switch:         stress:3540 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.343648296: (+10796) sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14849.343657389: (+9093)  sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.343659648: (+2259)  sched_switch:         stress:3540 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.343797833: (+138185) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14849.343804222: (+6389)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.343894611: (+90389) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.343903963: (+9352)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14849.346010370: (+2106407) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.346017574: (+7204)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.346041241: (+23667) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.346056148: (+14907) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.346070685: (+14537) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.346099889: (+29204) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14849.346115407: (+15518) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.346199778: (+84371) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14849.346206093: (+6315)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.346258204: (+52111) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.346268648: (+10444) sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14849.348312407: (+2043759) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.348320870: (+8463)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.348354778: (+33908) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.348367704: (+12926) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.348385815: (+18111) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.348406796: (+20981) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14849.348421259: (+14463) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.348452500: (+31241) sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> stress:3540 [120]
          stress-3540  [000] 14849.349538945: (+1086445) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.349541815: (+2870)  sched_switch:         stress:3540 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14849.350124556: (+582741) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14849.350134963: (+10407) sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.350252130: (+117167) sched_switch:         kworker/0:1H:67 [100] W ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14849.350681556: (+429426) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14849.350686574: (+5018)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.350723926: (+37352) sched_switch:         kworker/0:1H:67 [100] D ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14849.350826685: (+102759) sched_wakeup:         kworker/0:2H:3147 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14849.350830815: (+4130)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/0:2H:3147 [100]
    kworker/0:2H-3147  [000] 14849.350857630: (+26815) sched_wakeup:         kthreadd:2 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:2H-3147  [000] 14849.350864611: (+6981)  sched_switch:         kworker/0:2H:3147 [100] D ==> kthreadd:2 [120]
        kthreadd-2     [000] 14849.351003093: (+138482) sched_switch:         kthreadd:2 [120] S ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14849.351032019: (+28926) sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3540 [120]
          stress-3540  [000] 14849.351066056: (+34037) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.351071000: (+4944)  sched_switch:         stress:3540 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.351095278: (+24278) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14849.351176445: (+81167) sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14849.351226889: (+50444) sched_switch:         kworker/u8:2:2863 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14849.357531741: (+6304852) sched_wakeup:         kworker/0:2H:3147 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.357535315: (+3574)  sched_switch:         stress:3540 [120] R ==> kworker/0:2H:3147 [100]
    kworker/0:2H-3147  [000] 14849.357575667: (+40352) sched_wakeup:         kworker/0:0H:3549 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:2H-3147  [000] 14849.357583593: (+7926)  sched_switch:         kworker/0:2H:3147 [100] W ==> kworker/0:0H:3549 [100]
    kworker/0:0H-3549  [000] 14849.357590167: (+6574)  sched_switch:         kworker/0:0H:3549 [100] W ==> stress:3540 [120]
          stress-3540  [000] 14849.375697759: (+18107592) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.375708148: (+10389) sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.375748981: (+40833) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.375786685: (+37704) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.375824870: (+38185) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.375856981: (+32111) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3540 [120]
          stress-3540  [000] 14849.381699407: (+5842426) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.381706833: (+7426)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.381734278: (+27445) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.381758574: (+24296) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.381783315: (+24741) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.381817426: (+34111) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3540 [120]
          stress-3540  [000] 14849.384070963: (+2253537) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.384084926: (+13963) sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.384115815: (+30889) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.384139518: (+23703) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.384165315: (+25797) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.384204296: (+38981) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3540 [120]
          stress-3540  [000] 14849.386654389: (+2450093) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.386667815: (+13426) sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.386697926: (+30111) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.386713055: (+15129) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.386737870: (+24815) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.386766759: (+28889) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14849.386778944: (+12185) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14849.386789963: (+11019) sched_switch:         ksoftirqd/0:12 [120] S ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14849.387046315: (+256352) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14849.387053037: (+6722)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.387106167: (+53130) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.387172055: (+65888) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14849.387178259: (+6204)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.387191389: (+13130) sched_switch:         kworker/0:1H:67 [100] D ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.387194241: (+2852)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14849.387388722: (+194481) sched_wakeup:         kworker/0:0H:3549 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14849.387392870: (+4148)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/0:0H:3549 [100]
    kworker/0:0H-3549  [000] 14849.387399370: (+6500)  sched_switch:         kworker/0:0H:3549 [100] W ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14849.387423537: (+24167) sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3540 [120]
          stress-3540  [000] 14849.391363037: (+3939500) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.391371000: (+7963)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.391406722: (+35722) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.391439759: (+33037) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.391487185: (+47426) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.391521352: (+34167) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3540 [120]
          stress-3540  [000] 14849.393472481: (+1951129) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.393481111: (+8630)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.393518222: (+37111) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3540 [120]
          stress-3540  [000] 14849.393525944: (+7722)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.393530537: (+4593)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.393546444: (+15907) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.393564092: (+17648) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.393578630: (+14538) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14849.393589685: (+11055) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.393649778: (+60093) sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> stress:3540 [120]
          stress-3540  [000] 14849.404733629: (+11083851) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.404747426: (+13797) sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.404787018: (+39592) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.404822018: (+35000) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3540 [120]
          stress-3540  [000] 14849.405353815: (+531797) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.405358296: (+4481)  sched_switch:         stress:3540 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.405520629: (+162333) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14849.405526000: (+5371)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.405581704: (+55704) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.405598778: (+17074) sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14849.409706426: (+4107648) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.409714092: (+7666)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.409737852: (+23760) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.409750741: (+12889) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.409763648: (+12907) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.409792092: (+28444) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14849.409805148: (+13056) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.409869018: (+63870) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14849.409875759: (+6741)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.409919704: (+43945) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.409928481: (+8777)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14849.411973889: (+2045408) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.411983055: (+9166)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.412004259: (+21204) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.412014592: (+10333) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.412027018: (+12426) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.412043537: (+16519) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14849.412055574: (+12037) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.412131481: (+75907) sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> stress:3540 [120]
          stress-3540  [000] 14849.423953574: (+11822093) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.423959129: (+5555)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.423989666: (+30537) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.424015000: (+25334) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3540 [120]
          stress-3540  [000] 14849.449492592: (+25477592) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.449497111: (+4519)  sched_switch:         stress:3540 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [000] 14849.449512926: (+15815) sched_switch:         kcompactd0:43 [120] S ==> stress:3540 [120]
          stress-3540  [000] 14849.532050610: (+82537684) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.532055648: (+5038)  sched_switch:         stress:3540 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.532195092: (+139444) sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14849.542633925: (+10438833) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.542637981: (+4056)  sched_switch:         stress:3540 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14849.542644759: (+6778)  sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3540 [120]
          stress-3540  [000] 14849.548350259: (+5705500) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.548360981: (+10722) sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.548393962: (+32981) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.548410184: (+16222) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.548426722: (+16538) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.548459147: (+32425) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14849.548469462: (+10315) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.548543388: (+73926) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14849.548549536: (+6148)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.548590018: (+40482) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.548599777: (+9759)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14849.550662907: (+2063130) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.550672296: (+9389)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.550695740: (+23444) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.550707962: (+12222) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.550720999: (+13037) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14849.550737499: (+16500) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14849.550748796: (+11297) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.550906962: (+158166) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14849.550912370: (+5408)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.550980722: (+68352) sched_switch:         kworker/0:1H:67 [100] D ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14849.550987870: (+7148)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:3540 [120]
          stress-3540  [000] 14849.553016036: (+2028166) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.553025018: (+8982)  sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.553050610: (+25592) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.553083073: (+32463) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3540 [120]
          stress-3540  [000] 14849.555375703: (+2292630) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3540  [000] 14849.555386184: (+10481) sched_switch:         stress:3540 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14849.555412407: (+26223) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14849.555426222: (+13815) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
