cpus=4
       trace-cmd-3493  [002] 14812.272460290:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.569980100: (+4612)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.569988822: (+8722)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.619017247: (+49028425) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.619023118: (+5871)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14813.619039822: (+16704) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.619320322: (+280500) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.619324766: (+4444)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.619334951: (+10185) sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.619405210: (+70259) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.619409433: (+4223)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.619416173: (+6740)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.619486618: (+70445) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.619490840: (+4222)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.619497192: (+6352)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.619567673: (+70481) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.619571840: (+4167)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.619578118: (+6278)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.619640970: (+62852) sched_wakeup:         trace-cmd:3498 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.619644840: (+3870)  sched_switch:         swapper/2:0 [120] R ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.619651118: (+6278)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
       trace-cmd-3498  [002] 14813.619655340: (+4222)  sched_switch:         trace-cmd:3498 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.619662766: (+7426)  sched_switch:         ngrok:515 [120] S ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.619734136: (+71370) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
       trace-cmd-3498  [002] 14813.619739747: (+5611)  sched_switch:         trace-cmd:3498 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.619750062: (+10315) sched_switch:         ngrok:515 [120] S ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.619820877: (+70815) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
       trace-cmd-3498  [002] 14813.619825877: (+5000)  sched_switch:         trace-cmd:3498 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.619835396: (+9519)  sched_switch:         ngrok:515 [120] S ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.619906247: (+70851) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
       trace-cmd-3498  [002] 14813.619910877: (+4630)  sched_switch:         trace-cmd:3498 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.619920266: (+9389)  sched_switch:         ngrok:515 [120] S ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.619991229: (+70963) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
       trace-cmd-3498  [002] 14813.619995803: (+4574)  sched_switch:         trace-cmd:3498 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.620005099: (+9296)  sched_switch:         ngrok:515 [120] S ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.620076229: (+71130) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
       trace-cmd-3498  [002] 14813.620078544: (+2315)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
       trace-cmd-3498  [002] 14813.620082581: (+4037)  sched_switch:         trace-cmd:3498 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14813.620118377: (+35796) sched_switch:         ngrok:555 [120] S ==> ngrok:515 [120]
           ngrok-515   [002] 14813.620124562: (+6185)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-515   [002] 14813.620133247: (+8685)  sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14813.620157081: (+23834) sched_switch:         ngrok:555 [120] S ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.624071210: (+3914129) sched_switch:         trace-cmd:3498 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.669216544: (+45145334) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.669224895: (+8351)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14813.669260747: (+35852) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.669325562: (+64815) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.669330062: (+4500)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.669347821: (+17759) sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.669417507: (+69686) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.669421784: (+4277)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.669429655: (+7871)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.669500118: (+70463) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.669504414: (+4296)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.669510895: (+6481)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.669581488: (+70593) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.669585951: (+4463)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.669592340: (+6389)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.669662803: (+70463) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.669667062: (+4259)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.669673377: (+6315)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.669743877: (+70500) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.669748303: (+4426)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.669754784: (+6481)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.669825247: (+70463) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.669829451: (+4204)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.669835914: (+6463)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.669906247: (+70333) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.669910636: (+4389)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.669917007: (+6371)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.669987470: (+70463) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.669991840: (+4370)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.669998210: (+6370)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.670069544: (+71334) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.670074044: (+4500)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.670080451: (+6407)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.670150951: (+70500) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.670155358: (+4407)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.670161692: (+6334)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.670232229: (+70537) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.670236395: (+4166)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.670242655: (+6260)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.670306210: (+63555) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.670308062: (+1852)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.670312840: (+4778)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14813.670358914: (+46074) sched_switch:         ngrok:555 [120] S ==> ngrok:515 [120]
           ngrok-515   [002] 14813.670370377: (+11463) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-515   [002] 14813.670375081: (+4704)  sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14813.670401562: (+26481) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.718453192: (+48051630) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.718458488: (+5296)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14813.718472803: (+14315) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.719327117: (+854314) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.719331747: (+4630)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.719343080: (+11333) sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.719413451: (+70371) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.719417599: (+4148)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.719424303: (+6704)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.719494692: (+70389) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.719496692: (+2000)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.719501506: (+4814)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14813.719532099: (+30593) sched_switch:         ngrok:555 [120] S ==> ngrok:515 [120]
           ngrok-515   [002] 14813.719539469: (+7370)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-515   [002] 14813.719547062: (+7593)  sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14813.719569747: (+22685) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.734984395: (+15414648) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.734993840: (+9445)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14813.735020136: (+26296) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.742645562: (+7625426) sched_wakeup:         trace-cmd:3498 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.742650006: (+4444)  sched_switch:         swapper/2:0 [120] R ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.746846654: (+4196648) sched_switch:         trace-cmd:3498 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.768630969: (+21784315) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.768639617: (+8648)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14813.768673802: (+34185) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.769336488: (+662686) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.769341265: (+4777)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.769358339: (+17074) sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.769427784: (+69445) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.769432191: (+4407)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.769440414: (+8223)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.769510802: (+70388) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.769515080: (+4278)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.769521562: (+6482)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.769592043: (+70481) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.769596321: (+4278)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.769602710: (+6389)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.769673210: (+70500) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.769675080: (+1870)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.769679895: (+4815)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14813.769724043: (+44148) sched_switch:         ngrok:555 [120] S ==> ngrok:515 [120]
           ngrok-515   [002] 14813.769734302: (+10259) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-515   [002] 14813.769739988: (+5686)  sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14813.769766302: (+26314) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.818816506: (+49050204) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.818822136: (+5630)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14813.818838191: (+16055) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.819333487: (+495296) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.819338173: (+4686)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.819349524: (+11351) sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.819419376: (+69852) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.819423673: (+4297)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.819430617: (+6944)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.819501376: (+70759) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.819506524: (+5148)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.819512987: (+6463)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.819583710: (+70723) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.819587969: (+4259)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.819594506: (+6537)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.819664969: (+70463) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.819669247: (+4278)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.819675562: (+6315)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.819746080: (+70518) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.819750376: (+4296)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.819756765: (+6389)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.819827247: (+70482) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.819831506: (+4259)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.819837802: (+6296)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.819885562: (+47760) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.819887339: (+1777)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.819892191: (+4852)  sched_switch:         swapper/2:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14813.819924358: (+32167) sched_switch:         ngrok:555 [120] S ==> ngrok:515 [120]
           ngrok-515   [002] 14813.819931969: (+7611)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-515   [002] 14813.819937802: (+5833)  sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14813.819959747: (+21945) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.865628672: (+45668925) sched_wakeup:         trace-cmd:3498 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.865633487: (+4815)  sched_switch:         swapper/2:0 [120] R ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.869024747: (+3391260) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
       trace-cmd-3498  [002] 14813.869036395: (+11648) sched_switch:         trace-cmd:3498 [120] R ==> ngrok:555 [120]
           ngrok-555   [002] 14813.869074524: (+38129) sched_switch:         ngrok:555 [120] S ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.869343172: (+268648) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
       trace-cmd-3498  [002] 14813.869348469: (+5297)  sched_switch:         trace-cmd:3498 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.869365635: (+17166) sched_switch:         ngrok:515 [120] S ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.869496561: (+130926) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
       trace-cmd-3498  [002] 14813.869500450: (+3889)  sched_switch:         trace-cmd:3498 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.869510858: (+10408) sched_switch:         ngrok:515 [120] S ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.869722747: (+211889) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
       trace-cmd-3498  [002] 14813.869727284: (+4537)  sched_switch:         trace-cmd:3498 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.869736895: (+9611)  sched_switch:         ngrok:515 [120] S ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.869999802: (+262907) sched_switch:         trace-cmd:3498 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.870108765: (+108963) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.870110950: (+2185)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.870117765: (+6815)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.870127691: (+9926)  sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14813.870279302: (+151611) sched_switch:         ngrok:555 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.870818598: (+539296) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.870824043: (+5445)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.870834098: (+10055) sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.919337524: (+48503426) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.919342617: (+5093)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.919350709: (+8092)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.920681580: (+1330871) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.920686487: (+4907)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.920694024: (+7537)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.938997265: (+18303241) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.939006357: (+9092)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14813.939033006: (+26649) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.969341987: (+30308981) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.969346839: (+4852)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.969355561: (+8722)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.971965950: (+2610389) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.971970765: (+4815)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14813.971978468: (+7703)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14813.988690413: (+16711945) sched_wakeup:         trace-cmd:3498 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14813.988694968: (+4555)  sched_switch:         swapper/2:0 [120] R ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14813.992920783: (+4225815) sched_switch:         trace-cmd:3498 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14814.019347487: (+26426704) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14814.019353431: (+5944)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14814.019373357: (+19926) sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14814.024543301: (+5169944) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14814.024548209: (+4908)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14814.024557153: (+8944)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14814.069348005: (+44790852) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14814.069353616: (+5611)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14814.069361098: (+7482)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14814.079411875: (+10050777) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14814.079416653: (+4778)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14814.079424690: (+8037)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14814.111606523: (+32181833) sched_wakeup:         trace-cmd:3498 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14814.111611709: (+5186)  sched_switch:         swapper/2:0 [120] R ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14814.115066801: (+3455092) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
       trace-cmd-3498  [002] 14814.115075023: (+8222)  sched_switch:         trace-cmd:3498 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14814.115088486: (+13463) sched_switch:         kworker/2:1:3243 [120] W ==> trace-cmd:3498 [120]
       trace-cmd-3498  [002] 14814.115870097: (+781611) sched_switch:         trace-cmd:3498 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14814.119355227: (+3485130) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14814.119360931: (+5704)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14814.119380931: (+20000) sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14814.129430301: (+10049370) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14814.129435301: (+5000)  sched_switch:         swapper/2:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [002] 14814.129444394: (+9093)  sched_switch:         ngrok:515 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14814.142996264: (+13551870) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14814.143008616: (+12352) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
