cpus=4
       trace-cmd-3631  [001] 14880.765466528:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.723755465: (+4444)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14882.723768799: (+13334) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.724431873: (+663074) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.724436299: (+4426)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14882.724444669: (+8370)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.724817928: (+373259) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.724822373: (+4445)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14882.724843391: (+21018) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.724852299: (+8908)  sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.724856558: (+4259)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14882.724874558: (+18000) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.734495688: (+9621130) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.734500336: (+4648)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14882.734509262: (+8926)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.773924669: (+39415407) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.773928910: (+4241)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14882.773942169: (+13259) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.774435891: (+493722) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.774440261: (+4370)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14882.774448743: (+8482)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.774991058: (+542315) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.774995502: (+4444)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14882.775016502: (+21000) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.784499798: (+9483296) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.784504798: (+5000)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14882.784513539: (+8741)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.792074687: (+7561148) sched_wakeup:         kworker/1:0:3465 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.792079947: (+5260)  sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.792088910: (+8963)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:0:3465 [120]
     kworker/1:0-3465  [001] 14882.792118947: (+30037) sched_switch:         kworker/1:0:3465 [120] D ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [001] 14882.792150298: (+31351) sched_wakeup:         kworker/1:0:3465 [120]<CANT FIND FIELD success> CPU:001
    kworker/u8:2-2863  [001] 14882.792155910: (+5612)  sched_switch:         kworker/u8:2:2863 [120] W ==> kworker/1:0:3465 [120]
     kworker/1:0-3465  [001] 14882.792169817: (+13907) sched_switch:         kworker/1:0:3465 [120] W ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.824067150: (+31897333) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.824072298: (+5148)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14882.824089835: (+17537) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.824439854: (+350019) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.824444354: (+4500)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14882.824453854: (+9500)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.825138317: (+684463) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.825142854: (+4537)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14882.825166021: (+23167) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.825176798: (+10777) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.825180909: (+4111)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14882.825201002: (+20093) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.834505132: (+9304130) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.834510483: (+5351)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14882.834519817: (+9334)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.874251020: (+39731203) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.874255631: (+4611)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14882.874268372: (+12741) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.874443965: (+175593) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.874448409: (+4444)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14882.874457039: (+8630)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.875317354: (+860315) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.875321909: (+4555)  sched_switch:         swapper/1:0 [120] R ==> ngrok:552 [120]
           ngrok-552   [001] 14882.875434168: (+112259) sched_switch:         ngrok:552 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.884508650: (+9074482) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.884514298: (+5648)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14882.884523817: (+9519)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.924444761: (+39920944) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.924449705: (+4944)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14882.924472094: (+22389) sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [001] 14882.924497798: (+25704) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.924508279: (+10481) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.924512668: (+4389)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14882.924532761: (+20093) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.934509705: (+9976944) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.934514613: (+4908)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14882.934524113: (+9500)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.973582687: (+39058574) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.973587298: (+4611)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14882.973600483: (+13185) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.974451983: (+851500) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.974456464: (+4481)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14882.974465057: (+8593)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.974649131: (+184074) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.974653613: (+4482)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14882.974674853: (+21240) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14882.984516020: (+9841167) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14882.984520742: (+4722)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14882.984529705: (+8963)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.023723594: (+39193889) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.023728298: (+4704)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.023742186: (+13888) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.024455631: (+713445) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.024460020: (+4389)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14883.024468409: (+8389)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.024790946: (+322537) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.024795538: (+4592)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.024816594: (+21056) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.024826390: (+9796)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.024830631: (+4241)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.024849668: (+19037) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.034519427: (+9669759) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.034524297: (+4870)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14883.034533409: (+9112)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.061954223: (+27420814) sched_wakeup:         trace-cmd:3636 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.061958983: (+4760)  sched_switch:         swapper/1:0 [120] R ==> trace-cmd:3636 [120]
       trace-cmd-3636  [001] 14883.066008001: (+4049018) sched_switch:         trace-cmd:3636 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.073909057: (+7901056) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.073917149: (+8092)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.073949242: (+32093) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.074461038: (+511796) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.074466131: (+5093)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14883.074482316: (+16185) sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.074994871: (+512555) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.074999520: (+4649)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.075038538: (+39018) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.084532964: (+9494426) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.084537668: (+4704)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14883.084548205: (+10537) sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.124087649: (+39539444) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.124092260: (+4611)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.124109427: (+17167) sched_wakeup:         kworker/1:0:3465 [120]<CANT FIND FIELD success> CPU:001
           ngrok-555   [001] 14883.124128982: (+19555) sched_switch:         ngrok:555 [120] S ==> kworker/1:0:3465 [120]
     kworker/1:0-3465  [001] 14883.124146390: (+17408) sched_switch:         kworker/1:0:3465 [120] W ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.124464816: (+318426) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.124469371: (+4555)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14883.124478223: (+8852)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.125176649: (+698426) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.125181334: (+4685)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.125203816: (+22482) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.125216112: (+12296) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.125220408: (+4296)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.125244112: (+23704) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.134529334: (+9285222) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.134534149: (+4815)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14883.134543316: (+9167)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.174293723: (+39750407) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.174298334: (+4611)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.174311334: (+13000) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.174467612: (+156278) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.174472167: (+4555)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14883.174480556: (+8389)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.175360408: (+879852) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.175365019: (+4611)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.175386982: (+21963) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.184531612: (+9144630) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.184536427: (+4815)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14883.184545427: (+9000)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.224436112: (+39890685) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.224438223: (+2111)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.224443278: (+5055)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14883.224450815: (+7537)  sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [001] 14883.224476260: (+25445) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.224482204: (+5944)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.224487371: (+5167)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.224507315: (+19944) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.234501334: (+9994019) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.234506260: (+4926)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14883.234515130: (+8870)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.273556574: (+39041444) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.273561167: (+4593)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.273574463: (+13296) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.274475408: (+900945) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.274479982: (+4574)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14883.274488352: (+8370)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.274623389: (+135037) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.274628056: (+4667)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.274649074: (+21018) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.284539371: (+9890297) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.284544389: (+5018)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14883.284553315: (+8926)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.304118093: (+19564778) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.304127130: (+9037)  sched_switch:         swapper/1:0 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [001] 14883.304260537: (+133407) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
    kworker/u8:2-2863  [001] 14883.304265537: (+5000)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14883.304327852: (+62315) sched_switch:         kworker/1:1H:91 [100] D ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [001] 14883.304347185: (+19333) sched_switch:         kworker/u8:2:2863 [120] W ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.309672685: (+5325500) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.309677556: (+4871)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14883.309691778: (+14222) sched_switch:         kworker/1:1H:91 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.309695963: (+4185)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.309698908: (+2945)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14883.309711074: (+12166) sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14883.309721000: (+9926)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14883.309749815: (+28815) sched_switch:         ksoftirqd/1:18 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.315037630: (+5287815) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.315042315: (+4685)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14883.315052945: (+10630) sched_switch:         kworker/1:1H:91 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.315059759: (+6814)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.315063815: (+4056)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14883.315073815: (+10000) sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14883.315083963: (+10148) sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14883.315096685: (+12722) sched_switch:         ksoftirqd/1:18 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.317161778: (+2065093) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.317166037: (+4259)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14883.317176574: (+10537) sched_switch:         kworker/1:1H:91 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.317183241: (+6667)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.317187352: (+4111)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14883.317196759: (+9407)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14883.317205278: (+8519)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14883.317217389: (+12111) sched_switch:         ksoftirqd/1:18 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.319422870: (+2205481) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.319427111: (+4241)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14883.319437574: (+10463) sched_switch:         kworker/1:1H:91 [100] D ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.319444259: (+6685)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.319448259: (+4000)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14883.319457389: (+9130)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14883.319465926: (+8537)  sched_switch:         kworker/1:1H:91 [100] D ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14883.319483741: (+17815) sched_switch:         ksoftirqd/1:18 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.323701796: (+4218055) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.323706593: (+4797)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.323725852: (+19259) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.324479778: (+753926) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.324484278: (+4500)  sched_switch:         swapper/1:0 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14883.324494204: (+9926)  sched_switch:         ngrok:515 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.324763778: (+269574) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.324767685: (+3907)  sched_switch:         swapper/1:0 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14883.324774463: (+6778)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14883.324784037: (+9574)  sched_switch:         kworker/1:1H:91 [100] D ==> ngrok:555 [120]
           ngrok-555   [001] 14883.324787741: (+3704)  sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
           ngrok-555   [001] 14883.324790796: (+3055)  sched_switch:         ngrok:555 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14883.324799926: (+9130)  sched_wakeup:         ksoftirqd/1:18 [120]<CANT FIND FIELD success> CPU:001
    kworker/1:1H-91    [001] 14883.324805759: (+5833)  sched_switch:         kworker/1:1H:91 [100] W ==> ksoftirqd/1:18 [120]
     ksoftirqd/1-18    [001] 14883.324816278: (+10519) sched_switch:         ksoftirqd/1:18 [120] S ==> ngrok:555 [120]
           ngrok-555   [001] 14883.324846537: (+30259) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.324854889: (+8352)  sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.324859222: (+4333)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.324880185: (+20963) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.327929278: (+3049093) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.327934389: (+5111)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.327946556: (+12167) sched_switch:         ngrok:555 [120] S ==> swapper/1:0 [120]
          <idle>-0     [001] 14883.328995574: (+1049018) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:001
          <idle>-0     [001] 14883.329000278: (+4704)  sched_switch:         swapper/1:0 [120] R ==> ngrok:555 [120]
           ngrok-555   [001] 14883.329044222: (+43944) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:001
