cpus=4
       trace-cmd-3635  [002] 14880.765902139:          sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.312363359: (+8759)  sched_switch:         swapper/2:0 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002] 14886.312378063: (+14704) sched_switch:         kcompactd0:43 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.323904378: (+11526315) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.323909100: (+4722)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.323921026: (+11926) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.324970137: (+1049111) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.324975044: (+4907)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.324995229: (+20185) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.374044303: (+49049074) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.374049303: (+5000)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.374061155: (+11852) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.375109933: (+1048778) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.375114618: (+4685)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.375134192: (+19574) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.375143377: (+9185)  sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.375147785: (+4408)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.375166618: (+18833) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.424215710: (+49049092) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.424220562: (+4852)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.424232062: (+11500) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.425281099: (+1049037) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.425285785: (+4686)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.425305340: (+19555) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.460367321: (+35061981) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.460377618: (+10297) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14886.460392451: (+14833) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.474356821: (+13964370) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.474361710: (+4889)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.474374210: (+12500) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.475422858: (+1048648) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.475427599: (+4741)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.475448414: (+20815) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.475455970: (+7556)  sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.475460451: (+4481)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.475479377: (+18926) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.524528636: (+49049259) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.524533488: (+4852)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.524544969: (+11481) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.525593895: (+1048926) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.525598636: (+4741)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.525617451: (+18815) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.574666228: (+49048777) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.574671136: (+4908)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.574682895: (+11759) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.575731895: (+1049000) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.575736673: (+4778)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.575755840: (+19167) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.575764728: (+8888)  sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.575769080: (+4352)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.575787191: (+18111) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.623836358: (+48049167) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.623841265: (+4907)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.623853228: (+11963) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.624902154: (+1048926) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.624906895: (+4741)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.624925821: (+18926) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.664383487: (+39457666) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.664393061: (+9574)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14886.664407006: (+13945) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.673977747: (+9570741) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.673982802: (+5055)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.673995469: (+12667) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.675044395: (+1048926) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.675049043: (+4648)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.675069061: (+20018) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.675077654: (+8593)  sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.675082080: (+4426)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.675099987: (+17907) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.724149209: (+49049222) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.724154061: (+4852)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.724165580: (+11519) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.725214617: (+1049037) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.725219432: (+4815)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.725239320: (+19888) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.774288191: (+49048871) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.774293042: (+4851)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.774304894: (+11852) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.775353765: (+1048871) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.775358524: (+4759)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.775378098: (+19574) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.775388450: (+10352) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.775392783: (+4333)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.775410228: (+17445) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.824396227: (+48985999) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.824404339: (+8112)  sched_switch:         swapper/2:0 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002] 14886.824416246: (+11907) sched_switch:         kcompactd0:43 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.824463227: (+46981) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.824467876: (+4649)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.824479876: (+12000) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.825528913: (+1049037) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.825533616: (+4703)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.825553376: (+19760) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.868407264: (+42853888) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.868424487: (+17223) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14886.868444672: (+20185) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.874606375: (+6161703) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.874611283: (+4908)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.874636357: (+25074) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14886.875684172: (+1047815) sched_wakeup:         ngrok:553 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14886.875688931: (+4759)  sched_switch:         swapper/2:0 [120] R ==> ngrok:553 [120]
           ngrok-553   [002] 14886.875825061: (+136130) sched_switch:         ngrok:553 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14887.072418412: (+196593351) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14887.072430208: (+11796) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14887.072445912: (+15704) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14887.112417949: (+39972037) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14887.112425745: (+7796)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14887.112438171: (+12426) sched_switch:         kworker/2:1:3243 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14887.112444986: (+6815)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14887.112449356: (+4370)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14887.112459078: (+9722)  sched_switch:         kworker/2:1:3243 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14887.112465671: (+6593)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14887.112469875: (+4204)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14887.112479763: (+9888)  sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14887.276432596: (+163952833) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14887.276441892: (+9296)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14887.276454133: (+12241) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14887.336436911: (+59982778) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14887.336445355: (+8444)  sched_switch:         swapper/2:0 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002] 14887.336457466: (+12111) sched_switch:         kcompactd0:43 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14887.480448151: (+143990685) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14887.480458021: (+9870)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14887.480468651: (+10630) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14887.684465965: (+203997314) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14887.684476965: (+11000) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14887.684493372: (+16407) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14887.848478557: (+163985185) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14887.848487557: (+9000)  sched_switch:         swapper/2:0 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002] 14887.848499057: (+11500) sched_switch:         kcompactd0:43 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14887.888481223: (+39982166) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14887.888490816: (+9593)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14887.888503094: (+12278) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14888.092497815: (+203994721) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14888.092506926: (+9111)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14888.092517778: (+10852) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14888.136500037: (+43982259) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14888.136507408: (+7371)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14888.136519130: (+11722) sched_switch:         kworker/2:1:3243 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14888.136526167: (+7037)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14888.136530389: (+4222)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14888.136539815: (+9426)  sched_switch:         kworker/2:1:3243 [120] D ==> swapper/2:0 [120]
          <idle>-0     [002] 14888.136546222: (+6407)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14888.136550408: (+4186)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14888.136560222: (+9814)  sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14888.296513926: (+159953704) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14888.296522851: (+8925)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14888.296534055: (+11204) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14888.360518314: (+63984259) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14888.360526296: (+7982)  sched_switch:         swapper/2:0 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002] 14888.360537018: (+10722) sched_switch:         kcompactd0:43 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14888.500533073: (+139996055) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14888.500544573: (+11500) sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14888.500564517: (+19944) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14888.704550054: (+203985537) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14888.704559628: (+9574)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14888.704575665: (+16037) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14888.872561479: (+167985814) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14888.872570034: (+8555)  sched_switch:         swapper/2:0 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [002] 14888.872582442: (+12408) sched_switch:         kcompactd0:43 [120] S ==> swapper/2:0 [120]
          <idle>-0     [002] 14888.908565460: (+35983018) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14888.908575220: (+9760)  sched_switch:         swapper/2:0 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14888.908592571: (+17351) sched_switch:         kworker/2:1:3243 [120] W ==> swapper/2:0 [120]
          <idle>-0     [002] 14889.061390886: (+152798315) sched_wakeup:         execute_schedul:3611 [120]<CANT FIND FIELD success> CPU:002
          <idle>-0     [002] 14889.061396497: (+5611)  sched_switch:         swapper/2:0 [120] R ==> execute_schedul:3611 [120]
