cpus=4
          stress-3672  [000] 14905.259367602:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14908.323665923: (+14111) sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3679 [120]
          stress-3679  [000] 14908.323671664: (+5741)  sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3679  [000] 14908.323675331: (+3667)  sched_switch:         stress:3679 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14908.323688201: (+12870) sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3679 [120]
          stress-3679  [000] 14908.323717368: (+29167) sched_switch:         stress:3679 [120] D ==> stress:3676 [120]
          stress-3676  [000] 14908.323741331: (+23963) sched_switch:         stress:3676 [120] D ==> stress:3677 [120]
          stress-3677  [000] 14908.325657960: (+1916629) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14908.325664849: (+6889)  sched_switch:         stress:3677 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.325686405: (+21556) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14908.325705349: (+18944) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3677 [120]
          stress-3677  [000] 14908.325765497: (+60148) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14908.325767145: (+1648)  sched_wakeup:         stress:3679 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14908.325770460: (+3315)  sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.325776534: (+6074)  sched_switch:         stress:3676 [120] D ==> stress:3679 [120]
          stress-3679  [000] 14908.325783164: (+6630)  sched_switch:         stress:3679 [120] D ==> stress:3677 [120]
          stress-3677  [000] 14908.335841608: (+10058444) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14908.335849497: (+7889)  sched_switch:         stress:3677 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14908.336613645: (+764148) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14908.336622608: (+8963)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.336680349: (+57741) sched_switch:         kworker/0:1H:67 [100] D ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14908.336704090: (+23741) sched_wakeup:         kworker/0:0H:3549 [100]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14908.336707590: (+3500)  sched_switch:         kworker/u8:2:2863 [120] R ==> kworker/0:0H:3549 [100]
    kworker/0:0H-3549  [000] 14908.336715182: (+7592)  sched_switch:         kworker/0:0H:3549 [100] W ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14908.336752294: (+37112) sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3672 [120]
          stress-3672  [000] 14908.337596979: (+844685) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.337601534: (+4555)  sched_switch:         stress:3672 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.337622979: (+21445) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14908.337666294: (+43315) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3672 [120]
          stress-3672  [000] 14908.337691608: (+25314) sched_wakeup:         stress:3679 [120]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.337694442: (+2834)  sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.337697294: (+2852)  sched_switch:         stress:3672 [120] R ==> stress:3679 [120]
          stress-3679  [000] 14908.337742238: (+44944) sched_wakeup:         kworker/0:0H:3549 [100]<CANT FIND FIELD success> CPU:000
          stress-3679  [000] 14908.337748275: (+6037)  sched_switch:         stress:3679 [120] R ==> kworker/0:0H:3549 [100]
    kworker/0:0H-3549  [000] 14908.337752497: (+4222)  sched_switch:         kworker/0:0H:3549 [100] W ==> stress:3676 [120]
          stress-3676  [000] 14908.337764016: (+11519) sched_switch:         stress:3676 [120] D ==> stress:3679 [120]
          stress-3679  [000] 14908.337779442: (+15426) sched_switch:         stress:3679 [120] D ==> stress:3672 [120]
          stress-3672  [000] 14908.349110201: (+11330759) sched_switch:         stress:3672 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.356589534: (+7479333) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14908.356606016: (+16482) sched_switch:         stress:3677 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.356636664: (+30648) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14908.356664701: (+28037) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14908.356698460: (+33759) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14908.356722405: (+23945) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3672 [120]
          stress-3672  [000] 14908.364721756: (+7999351) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.364727460: (+5704)  sched_switch:         stress:3672 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.364746868: (+19408) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14908.364764071: (+17203) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14908.364781071: (+17000) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14908.364797571: (+16500) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14908.364804571: (+7000)  sched_switch:         ksoftirqd/0:12 [120] S ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14908.365423960: (+619389) sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3677 [120]
          stress-3677  [000] 14908.365433627: (+9667)  sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14908.365436793: (+3166)  sched_switch:         stress:3677 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14908.365460682: (+23889) sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3677 [120]
          stress-3677  [000] 14908.370164127: (+4703445) sched_wakeup:         stress:3679 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14908.370168460: (+4333)  sched_switch:         stress:3677 [120] R ==> stress:3679 [120]
          stress-3679  [000] 14908.370187330: (+18870) sched_switch:         stress:3679 [120] D ==> stress:3672 [120]
          stress-3672  [000] 14908.370196905: (+9575)  sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.370199627: (+2722)  sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.370206053: (+6426)  sched_wakeup:         stress:3679 [120]<CANT FIND FIELD success> CPU:000
          stress-3676  [000] 14908.370223627: (+17574) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3676  [000] 14908.370227312: (+3685)  sched_switch:         stress:3676 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14908.370238942: (+11630) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
    kworker/u8:2-2863  [000] 14908.370264182: (+25240) sched_switch:         kworker/u8:2:2863 [120] W ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14908.370269830: (+5648)  sched_switch:         kworker/u8:1:2871 [120] W ==> stress:3679 [120]
          stress-3679  [000] 14908.370314405: (+44575) sched_switch:         stress:3679 [120] D ==> stress:3676 [120]
          stress-3676  [000] 14908.370351442: (+37037) sched_switch:         stress:3676 [120] D ==> stress:3672 [120]
          stress-3672  [000] 14908.372622590: (+2271148) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.372626386: (+3796)  sched_switch:         stress:3672 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.372638756: (+12370) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3677 [120]
          stress-3677  [000] 14908.372645164: (+6408)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14908.372648627: (+3463)  sched_switch:         stress:3677 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.372662460: (+13833) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3677 [120]
          stress-3677  [000] 14908.374828571: (+2166111) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14908.374839738: (+11167) sched_switch:         stress:3677 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.374858182: (+18444) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3672 [120]
          stress-3672  [000] 14908.374868108: (+9926)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.374872127: (+4019)  sched_switch:         stress:3672 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.374888886: (+16759) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3672 [120]
          stress-3672  [000] 14908.374947053: (+58167) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.374949164: (+2111)  sched_wakeup:         stress:3679 [120]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.374951997: (+2833)  sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.375039034: (+87037) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3676  [000] 14908.375044442: (+5408)  sched_switch:         stress:3676 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.375096330: (+51888) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3679 [120]
          stress-3679  [000] 14908.375110553: (+14223) sched_switch:         stress:3679 [120] D ==> stress:3676 [120]
          stress-3676  [000] 14908.375141164: (+30611) sched_switch:         stress:3676 [120] D ==> stress:3672 [120]
          stress-3672  [000] 14908.380368071: (+5226907) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.380373071: (+5000)  sched_switch:         stress:3672 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.380389867: (+16796) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14908.380404608: (+14741) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14908.380421182: (+16574) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14908.380442590: (+21408) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14908.380451386: (+8796)  sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3676 [120]
          stress-3676  [000] 14908.380457460: (+6074)  sched_switch:         stress:3676 [120] D ==> stress:3677 [120]
          stress-3677  [000] 14908.385720201: (+5262741) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14908.385726460: (+6259)  sched_switch:         stress:3677 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.385746071: (+19611) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14908.385763479: (+17408) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14908.385776275: (+12796) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14908.385797423: (+21148) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14908.385806830: (+9407)  sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3676 [120]
          stress-3676  [000] 14908.385814071: (+7241)  sched_switch:         stress:3676 [120] D ==> stress:3672 [120]
          stress-3672  [000] 14908.391024293: (+5210222) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.391027719: (+3426)  sched_switch:         stress:3672 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.391037627: (+9908)  sched_switch:         kworker/0:1H:67 [100] D ==> stress:3677 [120]
          stress-3677  [000] 14908.391043701: (+6074)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14908.391047830: (+4129)  sched_switch:         stress:3677 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14908.391052682: (+4852)  sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14908.391062238: (+9556)  sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14908.391073442: (+11204) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14908.391078404: (+4962)  sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3676 [120]
          stress-3676  [000] 14908.391094367: (+15963) sched_switch:         stress:3676 [120] D ==> stress:3677 [120]
          stress-3677  [000] 14908.391106553: (+12186) sched_wakeup:         stress:3679 [120]<CANT FIND FIELD success> CPU:000
          stress-3677  [000] 14908.391109497: (+2944)  sched_switch:         stress:3677 [120] R ==> stress:3679 [120]
          stress-3679  [000] 14908.391147238: (+37741) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
          stress-3679  [000] 14908.391151201: (+3963)  sched_switch:         stress:3679 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14908.391169627: (+18426) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
    kworker/u8:1-2871  [000] 14908.391192553: (+22926) sched_switch:         kworker/u8:1:2871 [120] W ==> stress:3676 [120]
          stress-3676  [000] 14908.397107127: (+5914574) sched_switch:         stress:3676 [120] R ==> stress:3679 [120]
          stress-3679  [000] 14908.405103553: (+7996426) sched_switch:         stress:3679 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.413104293: (+8000740) sched_switch:         stress:3676 [120] R ==> stress:3679 [120]
          stress-3679  [000] 14908.421092812: (+7988519) sched_switch:         stress:3679 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.429112682: (+8019870) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.437093441: (+7980759) sched_switch:         stress:3676 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.445090275: (+7996834) sched_switch:         stress:3672 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.453115608: (+8025333) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.461092886: (+7977278) sched_switch:         stress:3676 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.469089645: (+7996759) sched_switch:         stress:3672 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.477107793: (+8018148) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.485091608: (+7983815) sched_switch:         stress:3676 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.489101663: (+4010055) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.489106404: (+4741)  sched_switch:         stress:3672 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14908.489143423: (+37019) sched_switch:         kworker/u8:1:2871 [120] W ==> stress:3677 [120]
          stress-3677  [000] 14908.497115571: (+7972148) sched_switch:         stress:3677 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.505089645: (+7974074) sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.513102737: (+8013092) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.521104608: (+8001871) sched_switch:         stress:3677 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.525096645: (+3992037) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.525100960: (+4315)  sched_switch:         stress:3672 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14908.525109811: (+8851)  sched_switch:         kworker/u8:1:2871 [120] W ==> stress:3676 [120]
          stress-3676  [000] 14908.533121571: (+8011760) sched_switch:         stress:3676 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.541089515: (+7967944) sched_switch:         stress:3672 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.549110071: (+8020556) sched_switch:         stress:3677 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.557094682: (+7984611) sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.565089737: (+7995055) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.573104867: (+8015130) sched_switch:         stress:3677 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.581087959: (+7983092) sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.589098941: (+8010982) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.597107348: (+8008407) sched_switch:         stress:3677 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.605087311: (+7979963) sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.605104959: (+17648) sched_switch:         stress:3676 [120] D ==> stress:3680 [120]
          stress-3680  [000] 14908.613106904: (+8001945) sched_switch:         stress:3680 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.621114070: (+8007166) sched_switch:         stress:3677 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.621198959: (+84889) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.621202311: (+3352)  sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.633088829: (+11886518) sched_switch:         stress:3676 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.641092904: (+8004075) sched_switch:         stress:3672 [120] R ==> stress:3680 [120]
          stress-3680  [000] 14908.649099922: (+8007018) sched_switch:         stress:3680 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.657111644: (+8011722) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.665099607: (+7987963) sched_switch:         stress:3676 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.673086977: (+7987370) sched_switch:         stress:3672 [120] R ==> stress:3680 [120]
          stress-3680  [000] 14908.681090996: (+8004019) sched_switch:         stress:3680 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.689115774: (+8024778) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.693129626: (+4013852) sched_switch:         stress:3676 [120] D ==> stress:3672 [120]
          stress-3672  [000] 14908.701095533: (+7965907) sched_switch:         stress:3672 [120] R ==> stress:3680 [120]
          stress-3680  [000] 14908.705199940: (+4104407) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3680  [000] 14908.705202866: (+2926)  sched_switch:         stress:3680 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.713150107: (+7947241) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.721103218: (+7953111) sched_switch:         stress:3677 [120] R ==> stress:3680 [120]
          stress-3680  [000] 14908.729105903: (+8002685) sched_switch:         stress:3680 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.737088014: (+7982111) sched_switch:         stress:3676 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.745093996: (+8005982) sched_switch:         stress:3672 [120] R ==> stress:3680 [120]
          stress-3680  [000] 14908.753099033: (+8005037) sched_switch:         stress:3680 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.757177088: (+4078055) sched_switch:         stress:3676 [120] D ==> stress:3672 [120]
          stress-3672  [000] 14908.757186885: (+9797)  sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.765086385: (+7899500) sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.765097107: (+10722) sched_switch:         stress:3676 [120] D ==> stress:3680 [120]
          stress-3680  [000] 14908.769107533: (+4010426) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3680  [000] 14908.769115310: (+7777)  sched_switch:         stress:3680 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14908.769133144: (+17834) sched_switch:         rcu_preempt:13 [120] W ==> stress:3672 [120]
          stress-3672  [000] 14908.773154922: (+4021778) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.773158255: (+3333)  sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.777094625: (+3936370) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          stress-3676  [000] 14908.777115940: (+21315) sched_switch:         stress:3676 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14908.777143773: (+27833) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14908.777172977: (+29204) sched_switch:         kworker/0:0:2872 [120] W ==> stress:3676 [120]
          stress-3676  [000] 14908.785096273: (+7923296) sched_switch:         stress:3676 [120] R ==> stress:3680 [120]
          stress-3680  [000] 14908.793084051: (+7987778) sched_switch:         stress:3680 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.801090329: (+8006278) sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.809086810: (+7996481) sched_switch:         stress:3676 [120] R ==> stress:3680 [120]
          stress-3680  [000] 14908.817093440: (+8006630) sched_switch:         stress:3680 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.825091273: (+7997833) sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.833084810: (+7993537) sched_switch:         stress:3676 [120] R ==> stress:3680 [120]
          stress-3680  [000] 14908.841083069: (+7998259) sched_switch:         stress:3680 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.849091014: (+8007945) sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.849167384: (+76370) sched_switch:         stress:3676 [120] D ==> stress:3680 [120]
          stress-3680  [000] 14908.857133014: (+7965630) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3680  [000] 14908.857136218: (+3204)  sched_switch:         stress:3680 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.865084625: (+7948407) sched_switch:         stress:3676 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.873086514: (+8001889) sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.875466514: (+2380000) sched_switch:         stress:3676 [120] D ==> stress:3680 [120]
          stress-3680  [000] 14908.875490458: (+23944) sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3680  [000] 14908.885081569: (+9591111) sched_switch:         stress:3680 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.885546958: (+465389) sched_switch:         stress:3676 [120] D ==> stress:3672 [120]
          stress-3672  [000] 14908.885553551: (+6593)  sched_wakeup:         stress:3676 [120]<CANT FIND FIELD success> CPU:000
          stress-3672  [000] 14908.893082310: (+7528759) sched_switch:         stress:3672 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.901093717: (+8011407) sched_switch:         stress:3676 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.909096810: (+8003093) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.917084254: (+7987444) sched_switch:         stress:3676 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.925095236: (+8010982) sched_switch:         stress:3672 [120] R ==> stress:3680 [120]
          stress-3680  [000] 14908.933080347: (+7985111) sched_switch:         stress:3680 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.941095180: (+8014833) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.949094884: (+7999704) sched_switch:         stress:3676 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.957090402: (+7995518) sched_switch:         stress:3672 [120] R ==> stress:3680 [120]
          stress-3680  [000] 14908.965079587: (+7989185) sched_switch:         stress:3680 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14908.973099569: (+8019982) sched_switch:         stress:3677 [120] R ==> stress:3676 [120]
          stress-3676  [000] 14908.981082717: (+7983148) sched_switch:         stress:3676 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14908.989079810: (+7997093) sched_switch:         stress:3672 [120] R ==> stress:3680 [120]
          stress-3680  [000] 14908.997087495: (+8007685) sched_switch:         stress:3680 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14909.005097050: (+8009555) sched_switch:         stress:3677 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14909.013078939: (+7981889) sched_switch:         stress:3672 [120] R ==> stress:3680 [120]
          stress-3680  [000] 14909.021084828: (+8005889) sched_switch:         stress:3680 [120] R ==> stress:3677 [120]
          stress-3677  [000] 14909.029106124: (+8021296) sched_switch:         stress:3677 [120] R ==> stress:3672 [120]
          stress-3672  [000] 14909.037078846: (+7972722) sched_switch:         stress:3672 [120] R ==> stress:3680 [120]
          stress-3680  [000] 14909.039437587: (+2358741) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3680  [000] 14909.039441828: (+4241)  sched_switch:         stress:3680 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.039458809: (+16981) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14909.039478383: (+19574) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3680 [120]
          stress-3680  [000] 14909.041560846: (+2082463) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3680  [000] 14909.041565772: (+4926)  sched_switch:         stress:3680 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14909.041577754: (+11982) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3677 [120]
          stress-3677  [000] 14909.041587217: (+9463)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
