CPU 3 is empty
cpus=4
 task_client_B.a-3362  [002] 14764.225805436:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.266750221: (+12500) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.266759128: (+8907)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.296365683: (+29606555) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.296369628: (+3945)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14767.296379035: (+9407)  sched_switch:         kworker/2:1:3243 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.296385961: (+6926)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.296388813: (+2852)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14767.296398258: (+9445)  sched_switch:         kworker/2:1:3243 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.296404572: (+6314)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.296406813: (+2241)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14767.296415387: (+8574)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.315800832: (+19385445) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.315804424: (+3592)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.315818517: (+14093) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.316867628: (+1049111) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.316871202: (+3574)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.316884683: (+13481) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.316894554: (+9871)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.316904332: (+9778)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14767.316910887: (+6555)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14767.316929887: (+19000) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.365981054: (+49051167) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.365984720: (+3666)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.365998683: (+13963) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.367047942: (+1049259) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.367051517: (+3575)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.367062091: (+10574) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.367073517: (+11426) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.367082257: (+8740)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.412371202: (+45288945) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.412376276: (+5074)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14767.412385164: (+8888)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.416124961: (+3739797) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.416128757: (+3796)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.416142776: (+14019) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.417191831: (+1049055) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.417195498: (+3667)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.417208609: (+13111) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.417218498: (+9889)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.417228183: (+9685)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14767.417234646: (+6463)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14767.417253646: (+19000) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.466305275: (+49051629) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.466309016: (+3741)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.466322738: (+13722) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.467371812: (+1049074) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.467375072: (+3260)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.467385572: (+10500) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.467397164: (+11592) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.467405757: (+8593)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.516448183: (+49042426) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.516451775: (+3592)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.516465942: (+14167) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.517515146: (+1049204) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.517518405: (+3259)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.517531831: (+13426) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.517541720: (+9889)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.517551609: (+9889)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14767.517558312: (+6703)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14767.517577571: (+19259) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.566628701: (+49051130) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.566632479: (+3778)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.566646534: (+14055) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.567695608: (+1049074) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.567699312: (+3704)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.567709923: (+10611) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.567721405: (+11482) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.567730034: (+8629)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.615772164: (+48042130) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.615775404: (+3240)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.615790108: (+14704) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.616381553: (+591445) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.616386923: (+5370)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14767.616396682: (+9759)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.616838997: (+442315) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.616842664: (+3667)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.616856330: (+13666) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.616866201: (+9871)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.616876238: (+10037) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14767.616882849: (+6611)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14767.616902386: (+19537) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.665954015: (+49051629) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.665957849: (+3834)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.665971941: (+14092) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.667021293: (+1049352) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.667024904: (+3611)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.667035978: (+11074) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.667047589: (+11611) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.667056386: (+8797)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.716098923: (+49042537) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.716102237: (+3314)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.716116126: (+13889) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.717165200: (+1049074) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.717168811: (+3611)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.717181923: (+13112) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.717191719: (+9796)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.717201497: (+9778)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14767.717208219: (+6722)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14767.717227515: (+19296) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.766278626: (+49051111) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.766281904: (+3278)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.766295793: (+13889) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.767344830: (+1049037) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.767348182: (+3352)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.767358756: (+10574) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.767370237: (+11481) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.767379163: (+8926)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.816386200: (+49007037) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.816390052: (+3852)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.816403978: (+13926) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.817453441: (+1049463) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.817456589: (+3148)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.817469496: (+12907) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.817479256: (+9760)  sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.817489218: (+9962)  sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14767.817495589: (+6371)  sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14767.817514311: (+18722) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.820390496: (+2876185) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.820395922: (+5426)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14767.820405644: (+9722)  sched_switch:         kworker/2:1:3243 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.866565885: (+46160241) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.866569570: (+3685)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.866583700: (+14130) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.867632644: (+1048944) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.867635903: (+3259)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.867647403: (+11500) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.867712792: (+65389) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.867722552: (+9760)  sched_switch:         ngrok:555 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.872392237: (+4669685) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.872396478: (+4241)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [002] 14767.872414200: (+17722) sched_switch:         kworker/u8:2:2863 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.915762403: (+43348203) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.915766848: (+4445)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.915781700: (+14852) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [002] 14767.916830644: (+1048944) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
 task_client_B.a-3362  [002] 14767.916833829: (+3185)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14767.916847440: (+13611) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14767.916857514: (+10074) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14767.916867940: (+10426) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
