cpus=4
       trace-cmd-2567  [000]  9175.377263386:          sched_wakeup:         kworker/u8:0:2070 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.848854895: (+338686) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.848904987: (+50092) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.849550080: (+645093) sched_wakeup:         ngrok:552 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.849560561: (+10481) sched_switch:         stress:2574 [120] R ==> ngrok:552 [120]
           ngrok-552   [000]  9177.849623987: (+63426) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
           ngrok-552   [000]  9177.849633839: (+9852)  sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:000
           ngrok-552   [000]  9177.849637858: (+4019)  sched_switch:         ngrok:552 [120] R ==> ngrok:515 [120]
           ngrok-515   [000]  9177.849660876: (+23018) sched_switch:         ngrok:515 [120] S ==> ngrok:555 [120]
           ngrok-555   [000]  9177.849688321: (+27445) sched_switch:         ngrok:555 [120] S ==> ngrok:552 [120]
           ngrok-552   [000]  9177.849715746: (+27425) sched_switch:         ngrok:552 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.850058709: (+342963) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.850190709: (+132000) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.850375302: (+184593) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.850383950: (+8648)  sched_switch:         stress:2574 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.850412543: (+28593) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000]  9177.850438339: (+25796) sched_switch:         kworker/0:1H:67 [100] W ==> stress:2574 [120]
          stress-2574  [000]  9177.850522154: (+83815) sched_wakeup:         stress:2576 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.850525265: (+3111)  sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.850575635: (+50370) sched_switch:         trace-cmd:2582 [120] S ==> stress:2576 [120]
          stress-2576  [000]  9177.850619450: (+43815) sched_switch:         stress:2576 [120] D ==> stress:2574 [120]
          stress-2574  [000]  9177.850646617: (+27167) sched_wakeup:         stress:2576 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.850650672: (+4055)  sched_switch:         stress:2574 [120] R ==> stress:2576 [120]
          stress-2576  [000]  9177.850677543: (+26871) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-2576  [000]  9177.850680784: (+3241)  sched_switch:         stress:2576 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000]  9177.850782154: (+101370) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000]  9177.850786950: (+4796)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.850829839: (+42889) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000]  9177.850841024: (+11185) sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> stress:2576 [120]
          stress-2576  [000]  9177.850857191: (+16167) sched_switch:         stress:2576 [120] D ==> stress:2574 [120]
          stress-2574  [000]  9177.850976543: (+119352) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.851026709: (+50166) sched_switch:         trace-cmd:2582 [120] D ==> stress:2574 [120]
          stress-2574  [000]  9177.853158561: (+2131852) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.853173117: (+14556) sched_switch:         stress:2574 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.853222987: (+49870) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000]  9177.853242265: (+19278) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000]  9177.853261821: (+19556) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000]  9177.853288117: (+26296) sched_wakeup:         trace-cmd:2582 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000]  9177.853294321: (+6204)  sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000]  9177.853307098: (+12777) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000]  9177.853400024: (+92926) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000]  9177.853408969: (+8945)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.853452469: (+43500) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000]  9177.853462987: (+10518) sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.853669987: (+207000) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.854406321: (+736334) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.854519746: (+113425) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.854882506: (+362760) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.854943765: (+61259) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.855380765: (+437000) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.855461654: (+80889) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.855497821: (+36167) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.855503209: (+5388)  sched_switch:         stress:2574 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.855532580: (+29371) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000]  9177.855545858: (+13278) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000]  9177.855560191: (+14333) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000]  9177.855577950: (+17759) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000]  9177.855593469: (+15519) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000]  9177.855624580: (+31111) sched_wakeup:         stress:2576 [120]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000]  9177.855637858: (+13278) sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> stress:2576 [120]
          stress-2576  [000]  9177.855725024: (+87166) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-2576  [000]  9177.855730432: (+5408)  sched_switch:         stress:2576 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.855776654: (+46222) sched_switch:         kworker/0:1H:67 [100] D ==> stress:2576 [120]
          stress-2576  [000]  9177.855805172: (+28518) sched_switch:         stress:2576 [120] D ==> stress:2574 [120]
          stress-2574  [000]  9177.856602209: (+797037) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.856739506: (+137297) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.857070209: (+330703) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.857132839: (+62630) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.857539043: (+406204) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.857597154: (+58111) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.857817358: (+220204) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.857823821: (+6463)  sched_switch:         stress:2574 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.857888117: (+64296) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000]  9177.857905691: (+17574) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000]  9177.857960635: (+54944) sched_wakeup:         stress:2576 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000]  9177.857974728: (+14093) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:2576 [120]
          stress-2576  [000]  9177.857983543: (+8815)  sched_switch:         stress:2576 [120] D ==> stress:2574 [120]
          stress-2574  [000]  9177.858776635: (+793092) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.858908506: (+131871) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.859275746: (+367240) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.859343265: (+67519) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.859728080: (+384815) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.859736524: (+8444)  sched_switch:         stress:2574 [120] R ==> ngrok:515 [120]
           ngrok-515   [000]  9177.859770024: (+33500) sched_switch:         ngrok:515 [120] S ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.859834728: (+64704) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.859929932: (+95204) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.859935876: (+5944)  sched_switch:         stress:2574 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.859981043: (+45167) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000]  9177.859993413: (+12370) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000]  9177.860006339: (+12926) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000]  9177.860031598: (+25259) sched_wakeup:         stress:2576 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000]  9177.860044265: (+12667) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:2576 [120]
          stress-2576  [000]  9177.860071580: (+27315) sched_switch:         stress:2576 [120] D ==> stress:2574 [120]
          stress-2574  [000]  9177.860545450: (+473870) sched_wakeup:         stress:2576 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.860548228: (+2778)  sched_switch:         stress:2574 [120] R ==> stress:2576 [120]
          stress-2576  [000]  9177.860568598: (+20370) sched_switch:         stress:2576 [120] D ==> stress:2574 [120]
          stress-2574  [000]  9177.860926839: (+358241) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.861027543: (+100704) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.861390265: (+362722) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.861459395: (+69130) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.861855746: (+396351) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.861920265: (+64519) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.863102580: (+1182315) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.863232561: (+129981) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.863598635: (+366074) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.863678395: (+79760) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.864067117: (+388722) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.864141339: (+74222) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.864810950: (+669611) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.864822524: (+11574) sched_switch:         stress:2574 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.864855098: (+32574) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000]  9177.864886024: (+30926) sched_switch:         kworker/0:1H:67 [100] W ==> stress:2574 [120]
          stress-2574  [000]  9177.865153765: (+267741) sched_wakeup:         stress:2576 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.865157154: (+3389)  sched_switch:         stress:2574 [120] R ==> stress:2576 [120]
          stress-2576  [000]  9177.865180302: (+23148) sched_switch:         stress:2576 [120] D ==> stress:2574 [120]
          stress-2574  [000]  9177.865189580: (+9278)  sched_wakeup:         stress:2576 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.865193635: (+4055)  sched_switch:         stress:2574 [120] R ==> stress:2576 [120]
          stress-2576  [000]  9177.865219561: (+25926) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-2576  [000]  9177.865222950: (+3389)  sched_switch:         stress:2576 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000]  9177.865331432: (+108482) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000]  9177.865336080: (+4648)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.865391654: (+55574) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000]  9177.865409913: (+18259) sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.865501820: (+91907) sched_switch:         trace-cmd:2582 [120] D ==> stress:2576 [120]
          stress-2576  [000]  9177.865524302: (+22482) sched_switch:         stress:2576 [120] D ==> stress:2574 [120]
          stress-2574  [000]  9177.869325672: (+3801370) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.869339617: (+13945) sched_switch:         stress:2574 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.869373858: (+34241) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000]  9177.869392043: (+18185) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000]  9177.869407839: (+15796) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000]  9177.869430228: (+22389) sched_wakeup:         trace-cmd:2582 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000]  9177.869436765: (+6537)  sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000]  9177.869454006: (+17241) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000]  9177.869557506: (+103500) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000]  9177.869564561: (+7055)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.869606617: (+42056) sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000]  9177.869616358: (+9741)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.869861820: (+245462) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.870013672: (+151852) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.870061080: (+47408) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.870484987: (+423907) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.870555172: (+70185) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.871312283: (+757111) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.871317932: (+5649)  sched_switch:         stress:2574 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000]  9177.871346376: (+28444) sched_switch:         rcu_preempt:13 [120] W ==> stress:2574 [120]
          stress-2574  [000]  9177.871654006: (+307630) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.871663191: (+9185)  sched_switch:         stress:2574 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.871688339: (+25148) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000]  9177.871704080: (+15741) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000]  9177.871721098: (+17018) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000]  9177.871742080: (+20982) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000]  9177.871758709: (+16629) sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000]  9177.871802209: (+43500) sched_wakeup:         stress:2576 [120]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000]  9177.871899432: (+97223) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000]  9177.871904265: (+4833)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.871908839: (+4574)  sched_switch:         kworker/0:1H:67 [100] W ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000]  9177.871916098: (+7259)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.871965320: (+49222) sched_switch:         trace-cmd:2582 [120] D ==> stress:2576 [120]
          stress-2576  [000]  9177.871972432: (+7112)  sched_switch:         stress:2576 [120] D ==> stress:2574 [120]
          stress-2574  [000]  9177.874206524: (+2234092) sched_wakeup:         trace-cmd:2582 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.874211691: (+5167)  sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.874223246: (+11555) sched_switch:         stress:2574 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000]  9177.874313506: (+90260) sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.874537246: (+223740) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.874859061: (+321815) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.874912820: (+53759) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.876108228: (+1195408) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.876247302: (+139074) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.876575506: (+328204) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.876636117: (+60611) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.877039228: (+403111) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.877103135: (+63907) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.878237783: (+1134648) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.878346765: (+108982) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.878700876: (+354111) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.878749450: (+48574) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.879167654: (+418204) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.879238524: (+70870) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.879275950: (+37426) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.879281561: (+5611)  sched_switch:         stress:2574 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000]  9177.879298080: (+16519) sched_switch:         rcu_preempt:13 [120] W ==> stress:2574 [120]
          stress-2574  [000]  9177.880425857: (+1127777) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.880493283: (+67426) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
       trace-cmd-2582  [000]  9177.880504876: (+11593) sched_switch:         trace-cmd:2582 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000]  9177.880531283: (+26407) sched_wakeup:         stress:2576 [120]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000]  9177.880539524: (+8241)  sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> stress:2576 [120]
          stress-2576  [000]  9177.880620487: (+80963) sched_switch:         stress:2576 [120] D ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.880665617: (+45130) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.880860932: (+195315) sched_wakeup:         stress:2576 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.880865598: (+4666)  sched_switch:         stress:2574 [120] R ==> stress:2576 [120]
          stress-2576  [000]  9177.880873506: (+7908)  sched_switch:         stress:2576 [120] D ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.880926969: (+53463) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.881343635: (+416666) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.881408746: (+65111) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.882558580: (+1149834) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.882662746: (+104166) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.883027395: (+364649) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.883088376: (+60981) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.883289783: (+201407) sched_switch:         stress:2574 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000]  9177.883309339: (+19556) sched_switch:         rcu_preempt:13 [120] W ==> stress:2574 [120]
          stress-2574  [000]  9177.884274617: (+965278) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.884396746: (+122129) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.884751857: (+355111) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.884810154: (+58297) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.885224524: (+414370) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.885293598: (+69074) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.886435098: (+1141500) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.886531246: (+96148) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.886903820: (+372574) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.886961580: (+57760) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.887411969: (+450389) sched_switch:         stress:2574 [120] R ==> trace-cmd:2582 [120]
       trace-cmd-2582  [000]  9177.887482006: (+70037) sched_switch:         trace-cmd:2582 [120] S ==> stress:2574 [120]
          stress-2574  [000]  9177.887840913: (+358907) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.887849450: (+8537)  sched_switch:         stress:2574 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000]  9177.887897932: (+48482) sched_switch:         kworker/0:1H:67 [100] W ==> stress:2574 [120]
          stress-2574  [000]  9177.888085857: (+187925) sched_wakeup:         stress:2576 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.888088394: (+2537)  sched_switch:         stress:2574 [120] R ==> stress:2576 [120]
          stress-2576  [000]  9177.888109357: (+20963) sched_switch:         stress:2576 [120] D ==> stress:2574 [120]
          stress-2574  [000]  9177.888121043: (+11686) sched_wakeup:         stress:2576 [120]<CANT FIND FIELD success> CPU:000
          stress-2574  [000]  9177.888123209: (+2166)  sched_switch:         stress:2574 [120] R ==> stress:2576 [120]
          stress-2576  [000]  9177.888146450: (+23241) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
