cpus=4
       trace-cmd-3276  [002] 14601.959526296:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14603.078051143: (+4019500) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14603.078057680: (+6537)  sched_switch:         stress:3284 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14603.078080236: (+22556) sched_switch:         kworker/2:1:3243 [120] W ==> stress:3285 [120]
          stress-3285  [002] 14603.086052569: (+7972333) sched_switch:         stress:3285 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.094030384: (+7977815) sched_switch:         stress:3284 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.102035680: (+8005296) sched_switch:         stress:3278 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14603.110048421: (+8012741) sched_switch:         stress:3285 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.118032588: (+7984167) sched_switch:         stress:3284 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.126043458: (+8010870) sched_switch:         stress:3278 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14603.134044347: (+8000889) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3285  [002] 14603.134055347: (+11000) sched_switch:         stress:3285 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14603.134092865: (+37518) sched_switch:         kworker/2:1:3243 [120] W ==> stress:3284 [120]
          stress-3284  [002] 14603.142045032: (+7952167) sched_switch:         stress:3284 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.150037273: (+7992241) sched_switch:         stress:3278 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14603.150078328: (+41055) sched_switch:         stress:3285 [120] D ==> stress:3284 [120]
          stress-3284  [002] 14603.158121458: (+8043130) sched_wakeup:         stress:3285 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14603.158123976: (+2518)  sched_switch:         stress:3284 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14603.166039865: (+7915889) sched_switch:         stress:3285 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.174056976: (+8017111) sched_switch:         stress:3278 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14603.182042384: (+7985408) sched_switch:         stress:3285 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.190040309: (+7997925) sched_switch:         stress:3284 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.198059032: (+8018723) sched_switch:         stress:3278 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14603.198187217: (+128185) sched_switch:         stress:3285 [120] D ==> stress:3284 [120]
          stress-3284  [002] 14603.202169346: (+3982129) sched_wakeup:         stress:3285 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14603.202173272: (+3926)  sched_switch:         stress:3284 [120] R ==> stress:3285 [120]
          stress-3285  [002] 14603.210046402: (+7873130) sched_switch:         stress:3285 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.218043198: (+7996796) sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.226077920: (+8034722) sched_switch:         stress:3282 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.234046717: (+7968797) sched_switch:         stress:3284 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.242054569: (+8007852) sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.250048198: (+7993629) sched_switch:         stress:3282 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.258052457: (+8004259) sched_switch:         stress:3284 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.266051568: (+7999111) sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.266072587: (+21019) sched_switch:         stress:3282 [120] D ==> stress:3284 [120]
          stress-3284  [002] 14603.278054142: (+11981555) sched_switch:         stress:3284 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.282109957: (+4055815) sched_wakeup:         stress:3282 [120]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.282115439: (+5482)  sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.282144068: (+28629) sched_switch:         stress:3282 [120] D ==> stress:3278 [120]
          stress-3278  [002] 14603.282163809: (+19741) sched_wakeup:         stress:3282 [120]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.282166217: (+2408)  sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.294063865: (+11897648) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.302051957: (+7988092) sched_switch:         stress:3278 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.310052198: (+8000241) sched_switch:         stress:3284 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.318075957: (+8023759) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.323180716: (+5104759) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.323185939: (+5223)  sched_switch:         stress:3278 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002] 14603.323194976: (+9037)  sched_switch:         kworker/u9:1:263 [100] W ==> stress:3284 [120]
          stress-3284  [002] 14603.330079587: (+6884611) sched_switch:         stress:3284 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.338063809: (+7984222) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3282  [002] 14603.338067568: (+3759)  sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3282  [002] 14603.338073476: (+5908)  sched_switch:         stress:3282 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14603.338097568: (+24092) sched_switch:         kworker/2:1:3243 [120] W ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.338106920: (+9352)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> stress:3278 [120]
          stress-3278  [002] 14603.346055827: (+7948907) sched_switch:         stress:3278 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.354064031: (+8008204) sched_switch:         stress:3284 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.354085531: (+21500) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3282  [002] 14603.354090476: (+4945)  sched_switch:         stress:3282 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.354131438: (+40962) sched_switch:         brcmf_wdog/mmc1:237 [120] D ==> stress:3282 [120]
          stress-3282  [002] 14603.354154679: (+23241) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3282  [002] 14603.354158772: (+4093)  sched_switch:         stress:3282 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.354169494: (+10722) sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> stress:3282 [120]
          stress-3282  [002] 14603.362073846: (+7904352) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.365192235: (+3118389) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.365196012: (+3777)  sched_switch:         stress:3278 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002] 14603.365202401: (+6389)  sched_switch:         kworker/u9:1:263 [100] W ==> stress:3278 [120]
          stress-3278  [002] 14603.365515512: (+313111) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.365518346: (+2834)  sched_switch:         stress:3278 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002] 14603.365522012: (+3666)  sched_switch:         kworker/u9:1:263 [100] W ==> stress:3278 [120]
          stress-3278  [002] 14603.365802087: (+280075) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.365804401: (+2314)  sched_switch:         stress:3278 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002] 14603.365808050: (+3649)  sched_switch:         kworker/u9:1:263 [100] W ==> stress:3278 [120]
          stress-3278  [002] 14603.367465661: (+1657611) sched_wakeup:         kworker/u9:1:263 [100]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.367468438: (+2777)  sched_switch:         stress:3278 [120] R ==> kworker/u9:1:263 [100]
    kworker/u9:1-263   [002] 14603.367472420: (+3982)  sched_switch:         kworker/u9:1:263 [100] W ==> stress:3284 [120]
          stress-3284  [002] 14603.374059179: (+6586759) sched_switch:         stress:3284 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.382059772: (+8000593) sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.386071531: (+4011759) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3282  [002] 14603.386077142: (+5611)  sched_switch:         stress:3282 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.386089327: (+12185) sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> stress:3282 [120]
          stress-3282  [002] 14603.394063809: (+7974482) sched_switch:         stress:3282 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.398062457: (+3998648) sched_switch:         stress:3284 [120] R ==> stress:3279 [120]
          stress-3279  [002] 14603.402078661: (+4016204) sched_switch:         stress:3279 [120] R ==> stress:3281 [120]
          stress-3281  [002] 14603.406076623: (+3997962) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3281  [002] 14603.406080012: (+3389)  sched_switch:         stress:3281 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.406114827: (+34815) sched_switch:         brcmf_wdog/mmc1:237 [120] D ==> stress:3278 [120]
          stress-3278  [002] 14603.406129475: (+14648) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.406132698: (+3223)  sched_switch:         stress:3278 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.406141290: (+8592)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> stress:3278 [120]
          stress-3278  [002] 14603.410065105: (+3923815) sched_switch:         stress:3278 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.418067735: (+8002630) sched_switch:         stress:3284 [120] R ==> stress:3281 [120]
          stress-3281  [002] 14603.426068216: (+8000481) sched_switch:         stress:3281 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.430080827: (+4012611) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.430084364: (+3537)  sched_switch:         stress:3278 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.430095697: (+11333) sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> stress:3282 [120]
          stress-3282  [002] 14603.438067327: (+7971630) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.446070494: (+8003167) sched_switch:         stress:3278 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.450088642: (+4018148) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14603.450102605: (+13963) sched_switch:         stress:3284 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.450143420: (+40815) sched_switch:         brcmf_wdog/mmc1:237 [120] D ==> stress:3281 [120]
          stress-3281  [002] 14603.450165105: (+21685) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3281  [002] 14603.450170068: (+4963)  sched_switch:         stress:3281 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.450181846: (+11778) sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> stress:3281 [120]
          stress-3281  [002] 14603.458068771: (+7886925) sched_switch:         stress:3281 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.462074882: (+4006111) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3282  [002] 14603.462079216: (+4334)  sched_switch:         stress:3282 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14603.462094975: (+15759) sched_switch:         kworker/2:1:3243 [120] D ==> stress:3284 [120]
          stress-3284  [002] 14603.462101864: (+6889)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14603.462104234: (+2370)  sched_switch:         stress:3284 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14603.462114364: (+10130) sched_switch:         kworker/2:1:3243 [120] D ==> stress:3284 [120]
          stress-3284  [002] 14603.462120457: (+6093)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14603.462122734: (+2277)  sched_switch:         stress:3284 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14603.462132920: (+10186) sched_switch:         kworker/2:1:3243 [120] W ==> stress:3284 [120]
          stress-3284  [002] 14603.470069216: (+7936296) sched_switch:         stress:3284 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.474074086: (+4004870) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.474077105: (+3019)  sched_switch:         stress:3278 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.474083234: (+6129)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> stress:3282 [120]
          stress-3282  [002] 14603.482086494: (+8003260) sched_switch:         stress:3282 [120] R ==> stress:3281 [120]
          stress-3281  [002] 14603.490070994: (+7984500) sched_switch:         stress:3281 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.490081808: (+10814) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.490086179: (+4371)  sched_switch:         stress:3278 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.490111549: (+25370) sched_switch:         brcmf_wdog/mmc1:237 [120] D ==> stress:3278 [120]
          stress-3278  [002] 14603.490125290: (+13741) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.490127771: (+2481)  sched_switch:         stress:3278 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.490135956: (+8185)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> stress:3278 [120]
          stress-3278  [002] 14603.498071568: (+7935612) sched_switch:         stress:3278 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.506077623: (+8006055) sched_switch:         stress:3284 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.514085938: (+8008315) sched_switch:         stress:3282 [120] R ==> stress:3281 [120]
          stress-3281  [002] 14603.522075475: (+7989537) sched_switch:         stress:3281 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.530078641: (+8003166) sched_switch:         stress:3278 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.538075790: (+7997149) sched_switch:         stress:3284 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.542090178: (+4014388) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3282  [002] 14603.542100938: (+10760) sched_switch:         stress:3282 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14603.542135530: (+34592) sched_switch:         kworker/2:1:3243 [120] W ==> stress:3281 [120]
          stress-3281  [002] 14603.550088419: (+7952889) sched_switch:         stress:3281 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.558077697: (+7989278) sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.566091808: (+8014111) sched_switch:         stress:3282 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.574095123: (+8003315) sched_switch:         stress:3284 [120] R ==> stress:3281 [120]
          stress-3281  [002] 14603.582080567: (+7985444) sched_switch:         stress:3281 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.590085438: (+8004871) sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.590168901: (+83463) sched_switch:         stress:3282 [120] D ==> stress:3284 [120]
          stress-3284  [002] 14603.598101234: (+7932333) sched_switch:         stress:3284 [120] R ==> stress:3281 [120]
          stress-3281  [002] 14603.598154900: (+53666) sched_wakeup:         stress:3282 [120]<CANT FIND FIELD success> CPU:002
          stress-3281  [002] 14603.598162104: (+7204)  sched_switch:         stress:3281 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.606085067: (+7922963) sched_switch:         stress:3282 [120] R ==> stress:3281 [120]
          stress-3281  [002] 14603.614083530: (+7998463) sched_switch:         stress:3281 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.622091382: (+8007852) sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.630111363: (+8019981) sched_switch:         stress:3282 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.638100511: (+7989148) sched_switch:         stress:3284 [120] R ==> stress:3281 [120]
          stress-3281  [002] 14603.646105956: (+8005445) sched_switch:         stress:3281 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.654092437: (+7986481) sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.662092104: (+7999667) sched_switch:         stress:3282 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.670090197: (+7998093) sched_switch:         stress:3284 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.678090085: (+7999888) sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.682122604: (+4032519) sched_switch:         stress:3282 [120] D ==> stress:3284 [120]
          stress-3284  [002] 14603.694094956: (+11972352) sched_switch:         stress:3284 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.698141715: (+4046759) sched_wakeup:         stress:3282 [120]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.698145604: (+3889)  sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.706095474: (+7949870) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.714093807: (+7998333) sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.718998437: (+4904630) sched_switch:         stress:3282 [120] D ==> stress:3284 [120]
          stress-3284  [002] 14603.719077400: (+78963) sched_wakeup:         stress:3282 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14603.726095178: (+7017778) sched_switch:         stress:3284 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.734109585: (+8014407) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.742100659: (+7991074) sched_switch:         stress:3278 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.750124733: (+8024074) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3284  [002] 14603.750139881: (+15148) sched_switch:         stress:3284 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14603.750175733: (+35852) sched_switch:         kworker/2:1:3243 [120] W ==> stress:3282 [120]
          stress-3282  [002] 14603.758117937: (+7942204) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.766099196: (+7981259) sched_switch:         stress:3278 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.774105492: (+8006296) sched_switch:         stress:3284 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.782102807: (+7997315) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.790104474: (+8001667) sched_switch:         stress:3278 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.798107474: (+8003000) sched_switch:         stress:3284 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.806105937: (+7998463) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.814103955: (+7998018) sched_switch:         stress:3278 [120] R ==> stress:3284 [120]
          stress-3284  [002] 14603.822119066: (+8015111) sched_switch:         stress:3284 [120] R ==> stress:3280 [120]
          stress-3280  [002] 14603.830124326: (+8005260) sched_switch:         stress:3280 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.838109011: (+7984685) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.846113103: (+8004092) sched_switch:         stress:3278 [120] R ==> stress:3280 [120]
          stress-3280  [002] 14603.854124714: (+8011611) sched_switch:         stress:3280 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.862135011: (+8010297) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.870114288: (+7979277) sched_switch:         stress:3278 [120] R ==> stress:3280 [120]
          stress-3280  [002] 14603.878151936: (+8037648) sched_switch:         stress:3280 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.886114825: (+7962889) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.894122159: (+8007334) sched_switch:         stress:3278 [120] R ==> stress:3280 [120]
          stress-3280  [002] 14603.902146825: (+8024666) sched_switch:         stress:3280 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.910116807: (+7969982) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.918114918: (+7998111) sched_switch:         stress:3278 [120] R ==> stress:3280 [120]
          stress-3280  [002] 14603.926133825: (+8018907) sched_switch:         stress:3280 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.934143529: (+8009704) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.942128195: (+7984666) sched_switch:         stress:3278 [120] R ==> stress:3280 [120]
          stress-3280  [002] 14603.950141214: (+8013019) sched_switch:         stress:3280 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.950181177: (+39963) sched_switch:         stress:3282 [120] D ==> stress:3278 [120]
          stress-3278  [002] 14603.954184807: (+4003630) sched_wakeup:         stress:3282 [120]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.954187862: (+3055)  sched_switch:         stress:3278 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.958129992: (+3942130) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3282  [002] 14603.958139047: (+9055)  sched_switch:         stress:3282 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14603.958164436: (+25389) sched_switch:         kworker/2:1:3243 [120] W ==> stress:3282 [120]
          stress-3282  [002] 14603.966123510: (+7959074) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.966127844: (+4334)  sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3278  [002] 14603.966131288: (+3444)  sched_switch:         stress:3278 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.966139862: (+8574)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> stress:3278 [120]
          stress-3278  [002] 14603.974121566: (+7981704) sched_switch:         stress:3278 [120] R ==> stress:3280 [120]
          stress-3280  [002] 14603.982141806: (+8020240) sched_switch:         stress:3280 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14603.982157455: (+15649) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3282  [002] 14603.982161918: (+4463)  sched_switch:         stress:3282 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.982195566: (+33648) sched_switch:         brcmf_wdog/mmc1:237 [120] D ==> stress:3282 [120]
          stress-3282  [002] 14603.982212936: (+17370) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:002
          stress-3282  [002] 14603.982216084: (+3148)  sched_switch:         stress:3282 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [002] 14603.982224677: (+8593)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> stress:3282 [120]
          stress-3282  [002] 14603.990137251: (+7912574) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14603.998150251: (+8013000) sched_switch:         stress:3278 [120] R ==> stress:3280 [120]
          stress-3280  [002] 14604.002155899: (+4005648) sched_wakeup:         kworker/2:1H:96 [100]<CANT FIND FIELD success> CPU:002
          stress-3280  [002] 14604.002163955: (+8056)  sched_switch:         stress:3280 [120] R ==> kworker/2:1H:96 [100]
    kworker/2:1H-96    [002] 14604.002180677: (+16722) sched_switch:         kworker/2:1H:96 [100] W ==> stress:3281 [120]
          stress-3281  [002] 14604.010124510: (+7943833) sched_switch:         stress:3281 [120] R ==> stress:3280 [120]
          stress-3280  [002] 14604.018141084: (+8016574) sched_switch:         stress:3280 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14604.026136973: (+7995889) sched_switch:         stress:3282 [120] R ==> stress:3278 [120]
          stress-3278  [002] 14604.034127288: (+7990315) sched_switch:         stress:3278 [120] R ==> stress:3281 [120]
          stress-3281  [002] 14604.042131214: (+8003926) sched_switch:         stress:3281 [120] R ==> stress:3280 [120]
          stress-3280  [002] 14604.050149677: (+8018463) sched_switch:         stress:3280 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14604.050163677: (+14000) sched_switch:         stress:3282 [120] D ==> stress:3278 [120]
          stress-3278  [002] 14604.058157936: (+7994259) sched_switch:         stress:3278 [120] R ==> stress:3281 [120]
          stress-3281  [002] 14604.062187732: (+4029796) sched_wakeup:         stress:3282 [120]<CANT FIND FIELD success> CPU:002
          stress-3281  [002] 14604.062190380: (+2648)  sched_switch:         stress:3281 [120] R ==> stress:3282 [120]
          stress-3282  [002] 14604.066158251: (+3967871) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3282  [002] 14604.066162288: (+4037)  sched_wakeup:         ksoftirqd/2:23 [120]<CANT FIND FIELD success> CPU:002
          stress-3282  [002] 14604.066166436: (+4148)  sched_switch:         stress:3282 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14604.066179010: (+12574) sched_switch:         kworker/2:1:3243 [120] W ==> ksoftirqd/2:23 [120]
     ksoftirqd/2-23    [002] 14604.066195343: (+16333) sched_switch:         ksoftirqd/2:23 [120] S ==> stress:3282 [120]
          stress-3282  [002] 14604.074133084: (+7937741) sched_switch:         stress:3282 [120] R ==> stress:3281 [120]
          stress-3281  [002] 14604.082131917: (+7998833) sched_switch:         stress:3281 [120] R ==> stress:3280 [120]
          stress-3280  [002] 14604.090007102: (+7875185) sched_wakeup:         systemd-timesyn:2928 [120]<CANT FIND FIELD success> CPU:002
          stress-3280  [002] 14604.090019158: (+12056) sched_switch:         stress:3280 [120] R ==> systemd-timesyn:2928 [120]
 systemd-timesyn-2928  [002] 14604.090295306: (+276148) sched_switch:         systemd-timesyn:2928 [120] S ==> stress:3282 [120]
