cpus=4
       trace-cmd-3135  [000] 14544.341500071:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.755663891: (+2870)  sched_switch:         stress:3140 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.755678465: (+14574) sched_switch:         stress:3146 [120] D ==> stress:3140 [120]
          stress-3140  [000] 14547.757301484: (+1623019) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.757304725: (+3241)  sched_switch:         stress:3140 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.757314354: (+9629)  sched_switch:         kworker/0:1H:67 [100] D ==> stress:3140 [120]
          stress-3140  [000] 14547.757320836: (+6482)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.757324354: (+3518)  sched_switch:         stress:3140 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.757336336: (+11982) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3140 [120]
          stress-3140  [000] 14547.757372299: (+35963) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.757374651: (+2352)  sched_switch:         stress:3140 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.757378965: (+4314)  sched_switch:         stress:3146 [120] D ==> stress:3140 [120]
          stress-3140  [000] 14547.759892132: (+2513167) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.759895891: (+3759)  sched_switch:         stress:3140 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14547.759906484: (+10593) sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3142 [120]
          stress-3142  [000] 14547.762049613: (+2143129) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.762064947: (+15334) sched_switch:         stress:3142 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.762094188: (+29241) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.762116891: (+22703) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3140 [120]
          stress-3140  [000] 14547.764286817: (+2169926) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.764289613: (+2796)  sched_switch:         stress:3140 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.764336780: (+47167) sched_switch:         stress:3146 [120] D ==> stress:3142 [120]
          stress-3142  [000] 14547.764366206: (+29426) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.764370447: (+4241)  sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.764389632: (+19185) sched_switch:         stress:3146 [120] D ==> stress:3142 [120]
          stress-3142  [000] 14547.774202317: (+9812685) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.774207947: (+5630)  sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.774251947: (+44000) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3146  [000] 14547.774256965: (+5018)  sched_switch:         stress:3146 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14547.774263910: (+6945)  sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3146 [120]
          stress-3146  [000] 14547.774309095: (+45185) sched_switch:         stress:3146 [120] D ==> stress:3140 [120]
          stress-3140  [000] 14547.776636947: (+2327852) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.776647465: (+10518) sched_switch:         stress:3140 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.776681928: (+34463) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.776708095: (+26167) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3140 [120]
          stress-3140  [000] 14547.778958058: (+2249963) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.778961225: (+3167)  sched_switch:         stress:3140 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.778970632: (+9407)  sched_switch:         kworker/0:1H:67 [100] D ==> stress:3140 [120]
          stress-3140  [000] 14547.778976336: (+5704)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.778980002: (+3666)  sched_switch:         stress:3140 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.778991262: (+11260) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3140 [120]
          stress-3140  [000] 14547.779032076: (+40814) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.779036762: (+4686)  sched_switch:         stress:3140 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.779109391: (+72629) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3146  [000] 14547.779115799: (+6408)  sched_switch:         stress:3146 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.779149947: (+34148) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3146 [120]
          stress-3146  [000] 14547.779176595: (+26648) sched_switch:         stress:3146 [120] D ==> stress:3140 [120]
          stress-3140  [000] 14547.781247280: (+2070685) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.781255206: (+7926)  sched_switch:         stress:3140 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.781285984: (+30778) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.781308576: (+22592) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.781332687: (+24111) sched_switch:         kworker/0:1H:67 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14547.781368613: (+35926) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14547.781383187: (+14574) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3146 [120]
          stress-3146  [000] 14547.781390725: (+7538)  sched_switch:         stress:3146 [120] D ==> stress:3140 [120]
          stress-3140  [000] 14547.783413002: (+2022277) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.783420484: (+7482)  sched_switch:         stress:3140 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.783448799: (+28315) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.783471206: (+22407) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.783487910: (+16704) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14547.783518317: (+30407) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14547.783527928: (+9611)  sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3146 [120]
          stress-3146  [000] 14547.783537539: (+9611)  sched_switch:         stress:3146 [120] D ==> stress:3142 [120]
          stress-3142  [000] 14547.785649206: (+2111667) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.785663780: (+14574) sched_switch:         stress:3142 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.785703021: (+39241) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.785723428: (+20407) sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.785740928: (+17500) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14547.785782336: (+41408) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14547.785800373: (+18037) sched_switch:         ksoftirqd/0:12 [120] S ==> stress:3146 [120]
          stress-3146  [000] 14547.785825947: (+25574) sched_switch:         stress:3146 [120] D ==> stress:3140 [120]
          stress-3140  [000] 14547.790547262: (+4721315) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.790549910: (+2648)  sched_switch:         stress:3140 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.802482743: (+11932833) sched_switch:         stress:3146 [120] R ==> stress:3142 [120]
          stress-3142  [000] 14547.810517910: (+8035167) sched_switch:         stress:3142 [120] R ==> stress:3140 [120]
          stress-3140  [000] 14547.818480206: (+7962296) sched_switch:         stress:3140 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.826483410: (+8003204) sched_switch:         stress:3146 [120] R ==> stress:3142 [120]
          stress-3142  [000] 14547.834542465: (+8059055) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.834554798: (+12333) sched_switch:         stress:3142 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14547.834590169: (+35371) sched_switch:         rcu_preempt:13 [120] W ==> stress:3140 [120]
          stress-3140  [000] 14547.842491224: (+7901055) sched_switch:         stress:3140 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.842522317: (+31093) sched_switch:         stress:3146 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14547.842536465: (+14148) sched_switch:         rcu_preempt:13 [120] W ==> stress:3146 [120]
          stress-3146  [000] 14547.850482502: (+7946037) sched_switch:         stress:3146 [120] R ==> stress:3142 [120]
          stress-3142  [000] 14547.852254706: (+1772204) sched_switch:         stress:3142 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14547.854811039: (+2556333) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
       trace-cmd-3152  [000] 14547.854820761: (+9722)  sched_switch:         trace-cmd:3152 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.854847372: (+26611) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.854869206: (+21834) sched_switch:         kworker/0:1H:67 [100] W ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14547.857001891: (+2132685) sched_switch:         trace-cmd:3152 [120] S ==> stress:3142 [120]
          stress-3142  [000] 14547.857113076: (+111185) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.857120335: (+7259)  sched_switch:         stress:3142 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.857150206: (+29871) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.857174909: (+24703) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3142 [120]
          stress-3142  [000] 14547.866520465: (+9345556) sched_switch:         stress:3142 [120] R ==> stress:3140 [120]
          stress-3140  [000] 14547.874480891: (+7960426) sched_switch:         stress:3140 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.874501428: (+20537) sched_switch:         stress:3146 [120] D ==> stress:3140 [120]
          stress-3140  [000] 14547.886479743: (+11978315) sched_switch:         stress:3140 [120] R ==> stress:3142 [120]
          stress-3142  [000] 14547.895120557: (+8640814) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.895136743: (+16186) sched_switch:         stress:3142 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.895168928: (+32185) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.895195817: (+26889) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3142 [120]
          stress-3142  [000] 14547.895949020: (+753203) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.895955520: (+6500)  sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.895994557: (+39037) sched_switch:         stress:3146 [120] D ==> stress:3142 [120]
          stress-3142  [000] 14547.897464354: (+1469797) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.897480002: (+15648) sched_switch:         stress:3142 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.897507520: (+27518) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.897529409: (+21889) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3142 [120]
          stress-3142  [000] 14547.897603280: (+73871) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.897612465: (+9185)  sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.897619113: (+6648)  sched_switch:         stress:3146 [120] D ==> stress:3142 [120]
          stress-3142  [000] 14547.902513891: (+4894778) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.902525465: (+11574) sched_switch:         stress:3142 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14547.902573502: (+48037) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:0-2872  [000] 14547.902608076: (+34574) sched_switch:         kworker/0:0:2872 [120] W ==> stress:3140 [120]
          stress-3140  [000] 14547.912496335: (+9888259) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.912499817: (+3482)  sched_switch:         stress:3140 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.912512835: (+13018) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3142 [120]
          stress-3142  [000] 14547.912519187: (+6352)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.912523002: (+3815)  sched_switch:         stress:3142 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.912535817: (+12815) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3142 [120]
          stress-3142  [000] 14547.912580502: (+44685) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.912583391: (+2889)  sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.912623798: (+40407) sched_switch:         stress:3146 [120] D ==> stress:3142 [120]
          stress-3142  [000] 14547.912685168: (+61370) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.912688076: (+2908)  sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.912696983: (+8907)  sched_switch:         stress:3146 [120] D ==> stress:3142 [120]
          stress-3142  [000] 14547.914739354: (+2042371) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.914748131: (+8777)  sched_switch:         stress:3142 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.914772520: (+24389) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.914795835: (+23315) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3142 [120]
          stress-3142  [000] 14547.914848594: (+52759) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.914852298: (+3704)  sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.914917576: (+65278) sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:000
          stress-3146  [000] 14547.914924909: (+7333)  sched_switch:         stress:3146 [120] R ==> kworker/u8:2:2863 [120]
    kworker/u8:2-2863  [000] 14547.914932891: (+7982)  sched_switch:         kworker/u8:2:2863 [120] W ==> stress:3146 [120]
          stress-3146  [000] 14547.926495780: (+11562889) sched_switch:         stress:3146 [120] R ==> stress:3142 [120]
          stress-3142  [000] 14547.934505520: (+8009740) sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.938508539: (+4003019) sched_switch:         stress:3146 [120] D ==> stress:3140 [120]
          stress-3140  [000] 14547.938526446: (+17907) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.946479483: (+7953037) sched_switch:         stress:3140 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.954498705: (+8019222) sched_switch:         stress:3146 [120] R ==> stress:3142 [120]
          stress-3142  [000] 14547.962498965: (+8000260) sched_switch:         stress:3142 [120] R ==> stress:3140 [120]
          stress-3140  [000] 14547.970480057: (+7981092) sched_switch:         stress:3140 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.974501316: (+4021259) sched_switch:         stress:3146 [120] D ==> stress:3142 [120]
          stress-3142  [000] 14547.976259168: (+1757852) sched_switch:         stress:3142 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14547.980875020: (+4615852) sched_switch:         trace-cmd:3152 [120] S ==> stress:3142 [120]
          stress-3142  [000] 14547.986536224: (+5661204) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.986542464: (+6240)  sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.986594502: (+52038) sched_switch:         stress:3146 [120] D ==> stress:3140 [120]
          stress-3140  [000] 14547.989025502: (+2431000) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.989029779: (+4277)  sched_switch:         stress:3140 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.989047242: (+17463) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.989067131: (+19889) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3140 [120]
          stress-3140  [000] 14547.991161724: (+2094593) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.991164798: (+3074)  sched_switch:         stress:3140 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.991174261: (+9463)  sched_switch:         kworker/0:1H:67 [100] D ==> stress:3142 [120]
          stress-3142  [000] 14547.991180853: (+6592)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.991184502: (+3649)  sched_switch:         stress:3142 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.991195539: (+11037) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3142 [120]
          stress-3142  [000] 14547.991230316: (+34777) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.991233724: (+3408)  sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.991289631: (+55907) sched_switch:         stress:3146 [120] D ==> stress:3142 [120]
          stress-3142  [000] 14547.991343372: (+53741) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.991346983: (+3611)  sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.991366224: (+19241) sched_switch:         stress:3146 [120] D ==> stress:3142 [120]
          stress-3142  [000] 14547.993404650: (+2038426) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14547.993415057: (+10407) sched_switch:         stress:3142 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14547.993434964: (+19907) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14547.993453539: (+18575) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3140 [120]
          stress-3140  [000] 14547.994340372: (+886833) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14547.994343576: (+3204)  sched_switch:         stress:3140 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14547.994389205: (+45629) sched_switch:         stress:3146 [120] D ==> stress:3140 [120]
          stress-3140  [000] 14548.006478853: (+12089648) sched_switch:         stress:3140 [120] R ==> stress:3142 [120]
          stress-3142  [000] 14548.017193316: (+10714463) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14548.017204446: (+11130) sched_switch:         stress:3142 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14548.017232261: (+27815) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14548.017256724: (+24463) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3142 [120]
          stress-3142  [000] 14548.017898353: (+641629) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14548.017903724: (+5371)  sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14548.017958779: (+55055) sched_switch:         stress:3146 [120] D ==> stress:3140 [120]
          stress-3140  [000] 14548.020426705: (+2467926) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14548.020434964: (+8259)  sched_switch:         stress:3140 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14548.020456575: (+21611) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3142 [120]
          stress-3142  [000] 14548.020468335: (+11760) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14548.020473538: (+5203)  sched_switch:         stress:3142 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14548.020495224: (+21686) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3142 [120]
          stress-3142  [000] 14548.022692631: (+2197407) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14548.022699150: (+6519)  sched_switch:         stress:3142 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14548.022717872: (+18722) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14548.022737761: (+19889) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3140 [120]
          stress-3140  [000] 14548.022789742: (+51981) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14548.022792538: (+2796)  sched_switch:         stress:3140 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14548.022874501: (+81963) sched_switch:         stress:3146 [120] D ==> stress:3142 [120]
          stress-3142  [000] 14548.022952909: (+78408) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14548.022956687: (+3778)  sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14548.022978020: (+21333) sched_switch:         stress:3146 [120] D ==> stress:3140 [120]
          stress-3140  [000] 14548.029130446: (+6152426) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14548.029133631: (+3185)  sched_switch:         stress:3140 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14548.029143779: (+10148) sched_switch:         kworker/0:1H:67 [100] D ==> stress:3142 [120]
          stress-3142  [000] 14548.029149687: (+5908)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14548.029153187: (+3500)  sched_switch:         stress:3142 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14548.029164372: (+11185) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3142 [120]
          stress-3142  [000] 14548.029266983: (+102611) sched_wakeup:         stress:3146 [120]<CANT FIND FIELD success> CPU:000
          stress-3142  [000] 14548.029269983: (+3000)  sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14548.038496816: (+9226833) sched_switch:         stress:3146 [120] R ==> stress:3142 [120]
          stress-3142  [000] 14548.046500149: (+8003333) sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14548.054496742: (+7996593) sched_switch:         stress:3146 [120] R ==> stress:3140 [120]
          stress-3140  [000] 14548.062479649: (+7982907) sched_switch:         stress:3140 [120] R ==> stress:3142 [120]
          stress-3142  [000] 14548.070493835: (+8014186) sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14548.078480927: (+7987092) sched_switch:         stress:3146 [120] R ==> stress:3140 [120]
          stress-3140  [000] 14548.086484131: (+8003204) sched_switch:         stress:3140 [120] R ==> stress:3142 [120]
          stress-3142  [000] 14548.094495483: (+8011352) sched_switch:         stress:3142 [120] R ==> stress:3146 [120]
          stress-3146  [000] 14548.098496334: (+4000851) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
          stress-3146  [000] 14548.098503223: (+6889)  sched_switch:         stress:3146 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14548.098531557: (+28334) sched_switch:         kworker/0:0:2872 [120] W ==> stress:3146 [120]
          stress-3146  [000] 14548.101747538: (+3215981) sched_switch:         stress:3146 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14548.101905834: (+158296) sched_switch:         trace-cmd:3152 [120] D ==> stress:3140 [120]
          stress-3140  [000] 14548.104143297: (+2237463) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3140  [000] 14548.104153557: (+10260) sched_switch:         stress:3140 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14548.104193538: (+39981) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14548.104224483: (+30945) sched_switch:         kworker/0:1H:67 [100] W ==> stress:3146 [120]
          stress-3146  [000] 14548.104233779: (+9296)  sched_wakeup:         trace-cmd:3152 [120]<CANT FIND FIELD success> CPU:000
          stress-3146  [000] 14548.104236946: (+3167)  sched_switch:         stress:3146 [120] R ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14548.106418816: (+2181870) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
       trace-cmd-3152  [000] 14548.106427353: (+8537)  sched_switch:         trace-cmd:3152 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14548.106448316: (+20963) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14548.106468316: (+20000) sched_switch:         kworker/0:1H:67 [100] W ==> trace-cmd:3152 [120]
       trace-cmd-3152  [000] 14548.108873871: (+2405555) sched_switch:         trace-cmd:3152 [120] S ==> stress:3146 [120]
