CPU 3 is empty
cpus=4
 task_client_B.a-2965  [000] 14461.426506313:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.357445306: (+3648)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.357453547: (+8241)  sched_switch:         kworker/u9:3:569 [100] W ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.357457176: (+3629)  sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.357540861: (+83685) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.357544250: (+3389)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.357561935: (+17685) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.357585158: (+23223) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.357605750: (+20592) sched_switch:         kworker/0:1:2864 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.357614084: (+8334)  sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.357617935: (+3851)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.357622602: (+4667)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.357628195: (+5593)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.357633417: (+5222)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.357636991: (+3574)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.357639102: (+2111)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.357661121: (+22019) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.357674047: (+12926) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.357677676: (+3629)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.357694435: (+16759) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.357707510: (+13075) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.357711084: (+3574)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.357764954: (+53870) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.357784195: (+19241) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.357788010: (+3815)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.357805158: (+17148) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.357817528: (+12370) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.357821102: (+3574)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.357865584: (+44482) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.357879565: (+13981) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.357883121: (+3556)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.357909695: (+26574) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.357927639: (+17944) sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.357957065: (+29426) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.357960658: (+3593)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.357986787: (+26129) sched_switch:         kworker/u9:3:569 [100] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.358008991: (+22204) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.358012732: (+3741)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.358029769: (+17037) sched_switch:         kworker/u9:3:569 [100] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.364006658: (+5976889) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.364010769: (+4111)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.364028750: (+17981) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.364053028: (+24278) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.364074065: (+21037) sched_switch:         kworker/0:1:2864 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.364082380: (+8315)  sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.364086250: (+3870)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.364091084: (+4834)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.364096935: (+5851)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.364102306: (+5371)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.364105935: (+3629)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.364108084: (+2149)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.364130954: (+22870) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.364143806: (+12852) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.364147398: (+3592)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.364164158: (+16760) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.364176917: (+12759) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.364180324: (+3407)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.364218602: (+38278) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.364232084: (+13482) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.364235639: (+3555)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.364243584: (+7945)  sched_switch:         kworker/u9:3:569 [100] W ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.364247232: (+3648)  sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.364290324: (+43092) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.364293158: (+2834)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.364318935: (+25777) sched_switch:         kworker/u9:3:569 [100] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.364340787: (+21852) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.364344658: (+3871)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.364352176: (+7518)  sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/u9:3-569   [000] 14463.364377621: (+25445) sched_switch:         kworker/u9:3:569 [100] D ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14463.364388547: (+10926) sched_switch:         ksoftirqd/0:12 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.364401232: (+12685) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.364404935: (+3703)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.364419972: (+15037) sched_switch:         kworker/u9:3:569 [100] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.377783639: (+13363667) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.377788991: (+5352)  sched_switch:         task_client_B.a:2965 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14463.377795787: (+6796)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.393791417: (+15995630) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.393796658: (+5241)  sched_switch:         task_client_B.a:2965 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14463.393810546: (+13888) sched_switch:         brcmf_wdog/mmc1:237 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.393819880: (+9334)  sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.393823676: (+3796)  sched_switch:         task_client_B.a:2965 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14463.393830250: (+6574)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.408021565: (+14191315) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.408025472: (+3907)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408043620: (+18148) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408067991: (+24371) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408088880: (+20889) sched_switch:         kworker/0:1:2864 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.408097287: (+8407)  sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.408101028: (+3741)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408106917: (+5889)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408112806: (+5889)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.408118417: (+5611)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408122102: (+3685)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408124213: (+2111)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.408134546: (+10333) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408143324: (+8778)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408146769: (+3445)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.408155639: (+8870)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408165898: (+10259) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408169213: (+3315)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.408191861: (+22648) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408204769: (+12908) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408208195: (+3426)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.408225565: (+17370) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408237361: (+11796) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408240750: (+3389)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.408286324: (+45574) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408299750: (+13426) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408303528: (+3778)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.408311343: (+7815)  sched_switch:         kworker/u9:3:569 [100] W ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408315065: (+3722)  sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.408380195: (+65130) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.408383787: (+3592)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408401546: (+17759) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408425287: (+23741) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408445917: (+20630) sched_switch:         kworker/0:1:2864 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.408454343: (+8426)  sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.408458009: (+3666)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408462861: (+4852)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408468509: (+5648)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.408473620: (+5111)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408477287: (+3667)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408479454: (+2167)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.408501398: (+21944) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408514306: (+12908) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408517824: (+3518)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.408534528: (+16704) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408546972: (+12444) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408550509: (+3537)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.408588806: (+38297) sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408602380: (+13574) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14463.408605954: (+3574)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.408613639: (+7685)  sched_switch:         kworker/u9:3:569 [100] W ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14463.408617324: (+3685)  sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.421803602: (+13186278) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.421808806: (+5204)  sched_switch:         task_client_B.a:2965 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14463.421814287: (+5481)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.437808861: (+15994574) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.437814898: (+6037)  sched_switch:         task_client_B.a:2965 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14463.437828824: (+13926) sched_switch:         brcmf_wdog/mmc1:237 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.437838046: (+9222)  sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.437841880: (+3834)  sched_switch:         task_client_B.a:2965 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14463.437848417: (+6537)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.449829602: (+11981185) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.449836231: (+6629)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.449849583: (+13352) sched_switch:         kworker/u9:3:569 [100] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.449859102: (+9519)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.449862880: (+3778)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.449871991: (+9111)  sched_switch:         kworker/u9:3:569 [100] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.449880509: (+8518)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.449884194: (+3685)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.449909231: (+25037) sched_switch:         kworker/u9:3:569 [100] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.449929176: (+19945) sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.449932954: (+3778)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14463.449942972: (+10018) sched_switch:         kworker/u9:3:569 [100] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.465820583: (+15877611) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.465825842: (+5259)  sched_switch:         task_client_B.a:2965 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14463.465830917: (+5075)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.485827120: (+19996203) sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.485832213: (+5093)  sched_switch:         task_client_B.a:2965 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14463.485845954: (+13741) sched_switch:         brcmf_wdog/mmc1:237 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.485855287: (+9333)  sched_wakeup:         brcmf_wdog/mmc1:237 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.485859102: (+3815)  sched_switch:         task_client_B.a:2965 [120] R ==> brcmf_wdog/mmc1:237 [120]
 brcmf_wdog/mmc1-237   [000] 14463.485865602: (+6500)  sched_switch:         brcmf_wdog/mmc1:237 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14463.609882286: (+124016684) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14463.609885972: (+3686)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14463.609909731: (+23759) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14464.086065859: (+476156128) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14464.086069970: (+4111)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14464.086080859: (+10889) sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14465.078449614: (+992368755) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14465.078453707: (+4093)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14465.078462762: (+9055)  sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14465.238510095: (+160047333) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14465.238514151: (+4056)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14465.238533743: (+19592) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14465.238551354: (+17611) sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14465.622655427: (+384104073) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14465.622659334: (+3907)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [000] 14465.622675205: (+15871) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14466.070819481: (+448144276) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14466.070823795: (+4314)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14466.070835333: (+11538) sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14466.114834814: (+43999481) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14466.114838147: (+3333)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14466.114847351: (+9204)  sched_switch:         kworker/0:1:2864 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14466.679112423: (+564265072) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14466.679118201: (+5778)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14466.679143719: (+25518) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14466.679172997: (+29278) sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14466.679194682: (+21685) sched_switch:         kworker/0:1:2864 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14466.679203127: (+8445)  sched_wakeup:         kworker/0:1:2864 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14466.679207608: (+4481)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14466.679213849: (+6241)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14466.679220219: (+6370)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
    kworker/u9:3-569   [000] 14466.679226960: (+6741)  sched_switch:         kworker/u9:3:569 [100] D ==> kworker/0:1:2864 [120]
     kworker/0:1-2864  [000] 14466.679230775: (+3815)  sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
     kworker/0:1-2864  [000] 14466.679233238: (+2463)  sched_switch:         kworker/0:1:2864 [120] R ==> kworker/u9:3:569 [100]
