CPU 3 is empty
cpus=4
          stress-3034  [000] 14483.547483636:          sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          stress-3030  [000] 14485.800390128: (+3948315) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.804677776: (+4287648) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14485.808378850: (+3701074) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.811935868: (+3557018) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14485.811940276: (+4408)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14485.811987905: (+47629) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.812479072: (+491167) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14485.813029646: (+550574) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3029  [000] 14485.813035387: (+5741)  sched_switch:         stress:3029 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14485.813064128: (+28741) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14485.813090961: (+26833) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14485.813108331: (+17370) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.813707220: (+598889) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14485.816379739: (+2672519) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.819305109: (+2925370) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14485.824395887: (+5090778) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.829953479: (+5557592) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14485.832381257: (+2427778) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.835036128: (+2654871) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14485.840396850: (+5360722) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.846291831: (+5894981) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14485.852384350: (+6092519) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.859085646: (+6701296) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14485.862161239: (+3075593) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3029  [000] 14485.862171720: (+10481) sched_switch:         stress:3029 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14485.862219868: (+48148) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.863260405: (+1040537) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14485.863264331: (+3926)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14485.863294590: (+30259) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14485.863420887: (+126297) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14485.863444127: (+23240) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
           ngrok-517   [000] 14485.863458405: (+14278) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [000] 14485.863486887: (+28482) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.865819424: (+2332537) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14485.868413516: (+2594092) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.871263831: (+2850315) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14485.876404424: (+5140593) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.882057146: (+5652722) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14485.884413257: (+2356111) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.887004090: (+2590833) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14485.892393312: (+5389222) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.898327387: (+5934075) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14485.904416701: (+6089314) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.911106312: (+6689611) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14485.911132627: (+26315) sched_switch:         stress:3034 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.911161831: (+29204) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14485.912553794: (+1391963) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3030  [000] 14485.912557442: (+3648)  sched_switch:         stress:3030 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14485.912598349: (+40907) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.913642294: (+1043945) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14485.913646201: (+3907)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14485.913671275: (+25074) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14485.913693979: (+22704) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14485.913708609: (+14630) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.914196572: (+487963) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14485.920201109: (+6004537) sched_wakeup:         stress:3034 [120]<CANT FIND FIELD success> CPU:000
          stress-3030  [000] 14485.920204238: (+3129)  sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.926933349: (+6729111) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14485.932404220: (+5470871) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.938339331: (+5935111) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14485.944417627: (+6078296) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.950994664: (+6577037) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14485.956427053: (+5432389) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.962329460: (+5902407) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14485.962761071: (+431611) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3030  [000] 14485.962765516: (+4445)  sched_switch:         stress:3030 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14485.962813646: (+48130) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14485.962840053: (+26407) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14485.962862868: (+22815) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
           ngrok-517   [000] 14485.962876071: (+13203) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [000] 14485.962904386: (+28315) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.963371034: (+466648) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14485.968415071: (+5044037) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.973912905: (+5497834) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14485.976430349: (+2517444) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.979170257: (+2739908) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14485.984422923: (+5252666) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.990021368: (+5598445) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14485.992431497: (+2410129) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14485.994995701: (+2564204) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14486.000417794: (+5422093) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.006215831: (+5798037) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14486.011979090: (+5763259) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3029  [000] 14486.011988627: (+9537)  sched_switch:         stress:3029 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.012039960: (+51333) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.013080627: (+1040667) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14486.013084164: (+3537)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.013110368: (+26204) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14486.013134756: (+24388) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14486.013150164: (+15408) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.018207145: (+5056981) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.018231868: (+24723) sched_switch:         stress:3034 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.018255590: (+23722) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14486.024423349: (+6167759) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.030392423: (+5969074) sched_wakeup:         stress:3034 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14486.030910164: (+517741) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.036428330: (+5518166) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.042031719: (+5603389) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14486.044448775: (+2417056) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.046909164: (+2460389) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.048438997: (+1529833) sched_switch:         stress:3034 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.050022997: (+1584000) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14486.052450516: (+2427519) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.055068812: (+2618296) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14486.060454553: (+5385741) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.062202460: (+1747907) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14486.062206534: (+4074)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.062249478: (+42944) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.063292997: (+1043519) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14486.063296441: (+3444)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.063322553: (+26112) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14486.063344886: (+22333) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14486.063365497: (+20611) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
           ngrok-517   [000] 14486.063378645: (+13148) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [000] 14486.063407516: (+28871) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.066639738: (+3232222) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14486.072438886: (+5799148) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.076447923: (+4009037) sched_wakeup:         kworker/0:0:2872 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14486.076453997: (+6074)  sched_switch:         task_client_B.a:2965 [120] R ==> kworker/0:0:2872 [120]
     kworker/0:0-2872  [000] 14486.076476015: (+22018) sched_switch:         kworker/0:0:2872 [120] W ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.078398608: (+1922593) sched_wakeup:         stress:3034 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14486.079232090: (+833482) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.084438590: (+5206500) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.089736756: (+5298166) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.089754145: (+17389) sched_switch:         stress:3034 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.089769923: (+15778) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14486.092460219: (+2690296) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.095491793: (+3031574) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14486.098942571: (+3450778) sched_wakeup:         stress:3034 [120]<CANT FIND FIELD success> CPU:000
          stress-3030  [000] 14486.098945423: (+2852)  sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.102922201: (+3976778) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.108458904: (+5536703) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.112450701: (+3991797) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14486.112455349: (+4648)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.112496312: (+40963) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.113539015: (+1042703) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14486.113542534: (+3519)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.113565238: (+22704) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14486.113588349: (+23111) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14486.113604497: (+16148) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.114288312: (+683815) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.120457608: (+6169296) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.126906515: (+6448907) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14486.132469423: (+5562908) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.138353700: (+5884277) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14486.144454182: (+6100482) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.150971997: (+6517815) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14486.156492904: (+5520907) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.162419534: (+5926630) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.162649200: (+229666) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3034  [000] 14486.162654441: (+5241)  sched_switch:         stress:3034 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.162697404: (+42963) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.162940108: (+242704) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.163740626: (+800518) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3034  [000] 14486.163746311: (+5685)  sched_switch:         stress:3034 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.163772663: (+26352) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14486.163793978: (+21315) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14486.163815497: (+21519) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
           ngrok-517   [000] 14486.163829441: (+13944) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [000] 14486.163857793: (+28352) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.164714737: (+856944) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.168458311: (+3743574) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.172463089: (+4004778) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14486.176459348: (+3996259) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.180767071: (+4307723) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.184476163: (+3709092) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.188465830: (+3989667) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14486.192493422: (+4027592) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.196848385: (+4354963) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14486.200464274: (+3615889) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.204393200: (+3928926) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.208466811: (+4073611) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.211926793: (+3459982) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14486.211934033: (+7240)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.211986885: (+52852) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.212953441: (+966556) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14486.213027922: (+74481) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3029  [000] 14486.213034145: (+6223)  sched_switch:         stress:3029 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.213060700: (+26555) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14486.213085700: (+25000) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14486.213102811: (+17111) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.213183348: (+80537) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14486.216512459: (+3329111) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.220127459: (+3615000) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14486.224468496: (+4341037) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.229087145: (+4618649) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14486.232561070: (+3473925) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.236213478: (+3652408) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.240476719: (+4263241) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.244633589: (+4156870) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14486.248474811: (+3841222) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.252179478: (+3704667) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14486.256506589: (+4327111) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.260772830: (+4266241) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.262153181: (+1380351) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3034  [000] 14486.262158367: (+5186)  sched_switch:         stress:3034 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.262208237: (+49870) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.263248830: (+1040593) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14486.263252644: (+3814)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.263283070: (+30426) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14486.263308922: (+25852) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14486.263330552: (+21630) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
           ngrok-517   [000] 14486.263345385: (+14833) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [000] 14486.263373737: (+28352) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.263693996: (+320259) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14486.268478441: (+4784445) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.273315107: (+4836666) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.276483570: (+3168463) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.279722867: (+3239297) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3029  [000] 14486.284755848: (+5032981) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.289987255: (+5231407) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.290025015: (+37760) sched_switch:         stress:3034 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.290059422: (+34407) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14486.292485959: (+2426537) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.295059107: (+2573148) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14486.300493404: (+5434297) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.301506755: (+1013351) sched_wakeup:         stress:3034 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14486.306374496: (+4867741) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14486.312437218: (+6062722) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3034  [000] 14486.312443811: (+6593)  sched_switch:         stress:3034 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.312493607: (+49796) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.313531311: (+1037704) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14486.313535163: (+3852)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14486.313560978: (+25815) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14486.313583403: (+22425) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14486.313600589: (+17186) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14486.318909718: (+5309129) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
