CPU 3 is empty
cpus=4
          stress-3035  [001] 14483.547264081:          sched_wakeup:         kworker/u8:2:2863 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-2961  [002] 14487.197711419: (+1012260) sched_switch:         task_server.a:2961 [120] R ==> stress:3027 [120]
          stress-3027  [002] 14487.200700382: (+2988963) sched_switch:         stress:3027 [120] R ==> task_server.a:2961 [120]
          stress-3029  [000] 14487.200705159: (+4777)  sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_A.a-2963  [001] 14487.201343882: (+638723) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
   task_server.a-2961  [002] 14487.204456622: (+3112740) sched_switch:         task_server.a:2961 [120] R ==> stress:3033 [120]
          stress-3028  [001] 14487.204691104: (+234482) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14487.207477807: (+2786703) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
 task_client_B.a-2965  [000] 14487.207634919: (+157112) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3033  [002] 14487.208688437: (+1053518) sched_switch:         stress:3033 [120] R ==> task_server.a:2961 [120]
          stress-3030  [000] 14487.212109419: (+3420982) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3030  [000] 14487.212113678: (+4259)  sched_switch:         stress:3030 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.212155363: (+41685) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
          stress-3035  [001] 14487.212688326: (+532963) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14487.213058474: (+370148) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14487.213062493: (+4019)  sched_switch:         task_client_A.a:2963 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14487.213079696: (+17203) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_B.a-2965  [000] 14487.213202011: (+122315) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.213206178: (+4167)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.213229882: (+23704) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14487.213252900: (+23018) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14487.213267474: (+14574) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:2965 [120]
   task_server.a-2961  [002] 14487.213669215: (+401741) sched_switch:         task_server.a:2961 [120] R ==> stress:3027 [120]
          stress-3027  [002] 14487.216690530: (+3021315) sched_switch:         stress:3027 [120] R ==> task_server.a:2961 [120]
 task_client_A.a-2963  [001] 14487.217046548: (+356018) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
 task_client_B.a-2965  [000] 14487.217190993: (+144445) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3034  [000] 14487.217202900: (+11907) sched_switch:         stress:3034 [120] D ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.217218881: (+15981) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
   task_server.a-2961  [002] 14487.219212715: (+1993834) sched_switch:         task_server.a:2961 [120] R ==> stress:3036 [120]
          stress-3036  [002] 14487.219243419: (+30704) sched_switch:         stress:3036 [120] D ==> stress:3033 [120]
          stress-3029  [000] 14487.220716122: (+1472703) sched_wakeup:         thd:411 [120]<CANT FIND FIELD success> CPU:000
          stress-3032  [001] 14487.220717233: (+1111)  sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
          stress-3029  [000] 14487.220723844: (+6611)  sched_switch:         stress:3029 [120] R ==> thd:411 [120]
             thd-411   [000] 14487.220770826: (+46982) sched_switch:         thd:411 [120] S ==> task_client_B.a:2965 [120]
 task_client_A.a-2963  [001] 14487.223134678: (+2363852) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14487.223138344: (+3666)  sched_switch:         task_client_A.a:2963 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14487.223157641: (+19297) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14487.223788104: (+630463) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
 task_client_B.a-2965  [000] 14487.223803048: (+14944) sched_wakeup:         stress:3034 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.224645196: (+842148) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3033  [002] 14487.224656585: (+11389) sched_wakeup:         stress:3036 [120]<CANT FIND FIELD success> CPU:002
          stress-3033  [002] 14487.224660548: (+3963)  sched_switch:         stress:3033 [120] R ==> task_server.a:2961 [120]
          stress-3028  [001] 14487.228693863: (+4033315) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
          stress-3034  [000] 14487.228694363: (+500)   sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
   task_server.a-2961  [002] 14487.230938548: (+2244185) sched_switch:         task_server.a:2961 [120] R ==> stress:3036 [120]
 task_client_A.a-2963  [001] 14487.232712863: (+1774315) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3031 [120]
 task_client_B.a-2965  [000] 14487.233152604: (+439741) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3036  [002] 14487.236695641: (+3543037) sched_switch:         stress:3036 [120] R ==> task_server.a:2961 [120]
          stress-3031  [001] 14487.236695696: (+55)    sched_switch:         stress:3031 [120] R ==> task_client_A.a:2963 [120]
          stress-3030  [000] 14487.236704141: (+8445)  sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_A.a-2963  [001] 14487.239931715: (+3227574) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
 task_client_B.a-2965  [000] 14487.240611067: (+679352) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
   task_server.a-2961  [002] 14487.242952641: (+2341574) sched_switch:         task_server.a:2961 [120] R ==> stress:3027 [120]
          stress-3034  [000] 14487.244708937: (+1756296) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
          stress-3032  [001] 14487.244711992: (+3055)  sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14487.248595363: (+3883371) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3027  [002] 14487.248696789: (+101426) sched_switch:         stress:3027 [120] R ==> task_server.a:2961 [120]
 task_client_B.a-2965  [000] 14487.249218122: (+521333) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3035  [001] 14487.252705048: (+3486926) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
          stress-3029  [000] 14487.252720696: (+15648) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
   task_server.a-2961  [002] 14487.254974696: (+2254000) sched_switch:         task_server.a:2961 [120] R ==> stress:3036 [120]
 task_client_A.a-2963  [001] 14487.256049918: (+1075222) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
 task_client_B.a-2965  [000] 14487.256568307: (+518389) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.260699178: (+4130871) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
          stress-3036  [002] 14487.260701733: (+2555)  sched_switch:         stress:3036 [120] R ==> task_server.a:2961 [120]
          stress-3028  [001] 14487.260711455: (+9722)  sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
          stress-3028  [001] 14487.260717196: (+5741)  sched_switch:         stress:3028 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14487.260759048: (+41852) sched_switch:         kworker/1:2:2867 [120] D ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14487.260773381: (+14333) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14487.260776437: (+3056)  sched_switch:         task_client_A.a:2963 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14487.260792104: (+15667) sched_switch:         kworker/1:2:2867 [120] W ==> task_client_A.a:2963 [120]
 task_client_B.a-2965  [000] 14487.262315363: (+1523259) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.262319326: (+3963)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.262360381: (+41055) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_A.a-2963  [001] 14487.263071974: (+711593) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14487.263076381: (+4407)  sched_switch:         task_client_A.a:2963 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14487.263094604: (+18223) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_B.a-2965  [000] 14487.263405455: (+310851) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.263409307: (+3852)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.263436233: (+26926) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14487.263459270: (+23037) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14487.263480492: (+21222) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
           ngrok-517   [000] 14487.263494529: (+14037) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [000] 14487.263522141: (+27612) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_A.a-2963  [001] 14487.264627344: (+1105203) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3031 [120]
 task_client_B.a-2965  [000] 14487.265420733: (+793389) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
   task_server.a-2961  [002] 14487.266927363: (+1506630) sched_switch:         task_server.a:2961 [120] R ==> stress:3033 [120]
          stress-3031  [001] 14487.268715289: (+1787926) sched_switch:         stress:3031 [120] R ==> task_client_A.a:2963 [120]
          stress-3029  [000] 14487.268721529: (+6240)  sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_A.a-2963  [001] 14487.272070974: (+3349445) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
 task_client_B.a-2965  [000] 14487.272357474: (+286500) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3033  [002] 14487.272703937: (+346463) sched_switch:         stress:3033 [120] R ==> task_server.a:2961 [120]
          stress-3035  [001] 14487.273151048: (+447111) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3035  [001] 14487.273154641: (+3593)  sched_switch:         stress:3035 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14487.273174918: (+20277) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14487.274057252: (+882334) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3034  [000] 14487.276720011: (+2662759) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
          stress-3032  [001] 14487.276723622: (+3611)  sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
   task_server.a-2961  [002] 14487.276732752: (+9130)  sched_wakeup:         kworker/2:2:2856 [120]<CANT FIND FIELD success> CPU:002
   task_server.a-2961  [002] 14487.276740955: (+8203)  sched_switch:         task_server.a:2961 [120] R ==> kworker/2:2:2856 [120]
     kworker/2:2-2856  [002] 14487.276766715: (+25760) sched_switch:         kworker/2:2:2856 [120] W ==> task_server.a:2961 [120]
 task_client_A.a-2963  [001] 14487.278911418: (+2144703) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
   task_server.a-2961  [002] 14487.279016048: (+104630) sched_switch:         task_server.a:2961 [120] R ==> stress:3027 [120]
 task_client_B.a-2965  [000] 14487.281526585: (+2510537) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3035  [001] 14487.284704289: (+3177704) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
          stress-3027  [002] 14487.284705048: (+759)   sched_switch:         stress:3027 [120] R ==> task_server.a:2961 [120]
          stress-3030  [000] 14487.284706159: (+1111)  sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.288215715: (+3509556) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
 task_client_A.a-2963  [001] 14487.289471215: (+1255500) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
   task_server.a-2961  [002] 14487.290943400: (+1472185) sched_switch:         task_server.a:2961 [120] R ==> stress:3036 [120]
          stress-3028  [001] 14487.292724159: (+1780759) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
          stress-3029  [000] 14487.292724511: (+352)   sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_A.a-2963  [001] 14487.295398974: (+2674463) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3036  [002] 14487.296720585: (+1321611) sched_switch:         stress:3036 [120] R ==> task_server.a:2961 [120]
 task_client_B.a-2965  [000] 14487.297699159: (+978574) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3030  [000] 14487.300721844: (+3022685) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
          stress-3032  [001] 14487.300725270: (+3426)  sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
   task_server.a-2961  [002] 14487.303021770: (+2296500) sched_switch:         task_server.a:2961 [120] R ==> stress:3033 [120]
 task_client_B.a-2965  [000] 14487.304059640: (+1037870) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
 task_client_A.a-2963  [001] 14487.305098252: (+1038612) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3031 [120]
          stress-3033  [002] 14487.308709992: (+3611740) sched_switch:         stress:3033 [120] R ==> task_server.a:2961 [120]
          stress-3034  [000] 14487.308710937: (+945)   sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
          stress-3031  [001] 14487.308712511: (+1574)  sched_switch:         stress:3031 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14487.311700437: (+2987926) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
 task_client_B.a-2965  [000] 14487.312590677: (+890240) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.312594677: (+4000)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.312636418: (+41741) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
          stress-3028  [001] 14487.313082918: (+446500) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3028  [001] 14487.313088066: (+5148)  sched_switch:         stress:3028 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14487.313106196: (+18130) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_B.a-2965  [000] 14487.313680085: (+573889) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.313683974: (+3889)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.313708844: (+24870) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14487.313731344: (+22500) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14487.313746696: (+15352) sched_switch:         ngrok:517 [120] S ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.313962659: (+215963) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
 task_client_A.a-2963  [001] 14487.314245140: (+282481) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3031 [120]
   task_server.a-2961  [002] 14487.316133548: (+1888408) sched_switch:         task_server.a:2961 [120] R ==> stress:3027 [120]
          stress-3031  [001] 14487.316713900: (+580352) sched_switch:         stress:3031 [120] R ==> task_client_A.a:2963 [120]
          stress-3030  [000] 14487.316714103: (+203)   sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
 task_client_A.a-2963  [001] 14487.318753844: (+2039741) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
 task_client_B.a-2965  [000] 14487.319750603: (+996759) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3027  [002] 14487.320714770: (+964167) sched_switch:         stress:3027 [120] R ==> task_server.a:2961 [120]
          stress-3035  [001] 14487.323166622: (+2451852) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3035  [001] 14487.323174807: (+8185)  sched_switch:         stress:3035 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14487.323207566: (+32759) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
          stress-3029  [000] 14487.324732918: (+1525352) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
   task_server.a-2961  [002] 14487.325742955: (+1010037) sched_switch:         task_server.a:2961 [120] R ==> stress:3036 [120]
 task_client_A.a-2963  [001] 14487.326845677: (+1102722) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
          stress-3036  [002] 14487.328720288: (+1874611) sched_switch:         stress:3036 [120] R ==> task_server.a:2961 [120]
 task_client_B.a-2965  [000] 14487.330227807: (+1507519) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
   task_server.a-2961  [002] 14487.331204585: (+976778) sched_switch:         task_server.a:2961 [120] R ==> stress:3027 [120]
          stress-3028  [001] 14487.332716548: (+1511963) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
          stress-3034  [000] 14487.332735918: (+19370) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.335501863: (+2765945) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
          stress-3027  [002] 14487.336716788: (+1214925) sched_switch:         stress:3027 [120] R ==> task_server.a:2961 [120]
 task_client_A.a-2963  [001] 14487.337566788: (+850000) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3030  [000] 14487.340721770: (+3154982) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
          stress-3032  [001] 14487.340737418: (+15648) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
   task_server.a-2961  [002] 14487.342963251: (+2225833) sched_switch:         task_server.a:2961 [120] R ==> stress:3033 [120]
 task_client_A.a-2963  [001] 14487.343350140: (+386889) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3031 [120]
 task_client_B.a-2965  [000] 14487.346510400: (+3160260) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3033  [002] 14487.348718918: (+2208518) sched_switch:         stress:3033 [120] R ==> task_server.a:2961 [120]
          stress-3031  [001] 14487.348720122: (+1204)  sched_switch:         stress:3031 [120] R ==> task_client_A.a:2963 [120]
          stress-3034  [000] 14487.352720548: (+4000426) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_A.a-2963  [001] 14487.353178751: (+458203) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
   task_server.a-2961  [002] 14487.354924325: (+1745574) sched_switch:         task_server.a:2961 [120] R ==> stress:3036 [120]
          stress-3035  [001] 14487.356737325: (+1813000) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
 task_client_B.a-2965  [000] 14487.359620825: (+2883500) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
 task_client_A.a-2963  [001] 14487.359688844: (+68019) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3036  [002] 14487.360738103: (+1049259) sched_switch:         stress:3036 [120] R ==> task_server.a:2961 [120]
          stress-3029  [000] 14487.362811344: (+2073241) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3029  [000] 14487.362830751: (+19407) sched_switch:         stress:3029 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.362897399: (+66648) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
          stress-3032  [001] 14487.363098548: (+201149) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3032  [001] 14487.363104751: (+6203)  sched_switch:         stress:3032 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14487.363125696: (+20945) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_B.a-2965  [000] 14487.363933548: (+807852) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.363938714: (+5166)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.363965196: (+26482) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:000
           ngrok-555   [000] 14487.363987307: (+22111) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [000] 14487.364009270: (+21963) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
           ngrok-517   [000] 14487.364022881: (+13611) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [000] 14487.364050436: (+27555) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
 task_client_A.a-2963  [001] 14487.365955733: (+1905297) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
 task_client_B.a-2965  [000] 14487.366534622: (+578889) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3030 [120]
   task_server.a-2961  [002] 14487.367055881: (+521259) sched_switch:         task_server.a:2961 [120] R ==> stress:3027 [120]
          stress-3028  [001] 14487.368726103: (+1670222) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14487.371025325: (+2299222) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3031 [120]
          stress-3030  [000] 14487.372723992: (+1698667) sched_switch:         stress:3030 [120] R ==> task_client_B.a:2965 [120]
          stress-3027  [002] 14487.372724548: (+556)   sched_switch:         stress:3027 [120] R ==> task_server.a:2961 [120]
          stress-3031  [001] 14487.373176862: (+452314) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3031  [001] 14487.373180862: (+4000)  sched_switch:         stress:3031 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14487.373192436: (+11574) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14487.374979640: (+1787204) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
   task_server.a-2961  [002] 14487.378914918: (+3935278) sched_switch:         task_server.a:2961 [120] R ==> stress:3033 [120]
 task_client_B.a-2965  [000] 14487.379601325: (+686407) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
          stress-3035  [001] 14487.380728325: (+1127000) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
          stress-3033  [002] 14487.384733122: (+4004797) sched_switch:         stress:3033 [120] R ==> task_server.a:2961 [120]
          stress-3029  [000] 14487.384745048: (+11926) sched_switch:         stress:3029 [120] R ==> task_client_B.a:2965 [120]
 task_client_A.a-2963  [001] 14487.385498399: (+753351) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
          stress-3032  [001] 14487.388747788: (+3249389) sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_B.a-2965  [000] 14487.390453381: (+1705593) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
 task_client_A.a-2963  [001] 14487.391439973: (+986592) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3028 [120]
   task_server.a-2961  [002] 14487.392254085: (+814112) sched_switch:         task_server.a:2961 [120] R ==> stress:3036 [120]
          stress-3034  [000] 14487.392732140: (+478055) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_B.a-2965  [000] 14487.395265585: (+2533445) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3034 [120]
          stress-3028  [001] 14487.396730751: (+1465166) sched_switch:         stress:3028 [120] R ==> task_client_A.a:2963 [120]
          stress-3036  [002] 14487.396732622: (+1871)  sched_switch:         stress:3036 [120] R ==> task_server.a:2961 [120]
          stress-3034  [000] 14487.400732973: (+4000351) sched_switch:         stress:3034 [120] R ==> task_client_B.a:2965 [120]
 task_client_A.a-2963  [001] 14487.401120955: (+387982) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3031 [120]
          stress-3031  [001] 14487.401147881: (+26926) sched_switch:         stress:3031 [120] D ==> task_client_A.a:2963 [120]
 task_client_A.a-2963  [001] 14487.401169807: (+21926) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3032 [120]
   task_server.a-2961  [002] 14487.401712899: (+543092) sched_switch:         task_server.a:2961 [120] R ==> stress:3027 [120]
          stress-3027  [002] 14487.404746251: (+3033352) sched_switch:         stress:3027 [120] R ==> task_server.a:2961 [120]
          stress-3032  [001] 14487.404751659: (+5408)  sched_switch:         stress:3032 [120] R ==> task_client_A.a:2963 [120]
 task_client_B.a-2965  [000] 14487.406806918: (+2055259) sched_switch:         task_client_B.a:2965 [120] R ==> stress:3029 [120]
   task_server.a-2961  [002] 14487.407244714: (+437796) sched_switch:         task_server.a:2961 [120] R ==> stress:3033 [120]
 task_client_A.a-2963  [001] 14487.407721881: (+477167) sched_switch:         task_client_A.a:2963 [120] R ==> stress:3035 [120]
          stress-3029  [000] 14487.412131770: (+4409889) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
          stress-3029  [000] 14487.412152436: (+20666) sched_switch:         stress:3029 [120] R ==> ngrok:555 [120]
           ngrok-555   [000] 14487.412212844: (+60408) sched_switch:         ngrok:555 [120] S ==> task_client_B.a:2965 [120]
          stress-3035  [001] 14487.412736788: (+523944) sched_switch:         stress:3035 [120] R ==> task_client_A.a:2963 [120]
          stress-3033  [002] 14487.412737010: (+222)   sched_switch:         stress:3033 [120] R ==> task_server.a:2961 [120]
 task_client_A.a-2963  [001] 14487.413102418: (+365408) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-2963  [001] 14487.413106825: (+4407)  sched_switch:         task_client_A.a:2963 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14487.413126973: (+20148) sched_switch:         ngrok:515 [120] S ==> task_client_A.a:2963 [120]
 task_client_B.a-2965  [000] 14487.413251214: (+124241) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:000
 task_client_B.a-2965  [000] 14487.413254992: (+3778)  sched_switch:         task_client_B.a:2965 [120] R ==> ngrok:555 [120]
