CPU 3 is empty
cpus=4
 task_client_B.a-3362  [001] 14786.320756129:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3432  [001] 14786.449307221: (+5371666) sched_switch:         stress:3432 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.451802277: (+2495056) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14786.451807592: (+5315)  sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14786.457309129: (+5501537) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.459811388: (+2502259) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14786.465309999: (+5498611) sched_switch:         stress:3433 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.467677221: (+2367222) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14786.467680888: (+3667)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14786.467692129: (+11241) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.467774981: (+82852) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14786.473308703: (+5533722) sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.475773110: (+2464407) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3426 [120]
          stress-3426  [001] 14786.477749888: (+1976778) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3426  [001] 14786.477755055: (+5167)  sched_switch:         stress:3426 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14786.477775592: (+20537) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.478661110: (+885518) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3430 [120]
          stress-3430  [001] 14786.481312314: (+2651204) sched_switch:         stress:3430 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.482509166: (+1196852) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3429 [120]
          stress-3429  [001] 14786.485326703: (+2817537) sched_switch:         stress:3429 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.486598295: (+1271592) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3426 [120]
          stress-3426  [001] 14786.489330684: (+2732389) sched_switch:         stress:3426 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.490559814: (+1229130) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14786.493316444: (+2756630) sched_switch:         stress:3433 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.494654277: (+1337833) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3430 [120]
          stress-3430  [001] 14786.497311721: (+2657444) sched_switch:         stress:3430 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.498985351: (+1673630) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3429 [120]
          stress-3429  [001] 14786.501328258: (+2342907) sched_switch:         stress:3429 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.502800832: (+1472574) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3426 [120]
          stress-3426  [001] 14786.505324573: (+2523741) sched_switch:         stress:3426 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.506926055: (+1601482) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14786.509312795: (+2386740) sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.510838351: (+1525556) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14786.513314795: (+2476444) sched_switch:         stress:3433 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.514890573: (+1575778) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3429 [120]
          stress-3429  [001] 14786.517330036: (+2439463) sched_switch:         stress:3429 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.517683277: (+353241) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14786.517687703: (+4426)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14786.517706518: (+18815) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.518914055: (+1207537) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3430 [120]
          stress-3430  [001] 14786.521313369: (+2399314) sched_switch:         stress:3430 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.522850314: (+1536945) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3426 [120]
          stress-3426  [001] 14786.525327203: (+2476889) sched_switch:         stress:3426 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.526909999: (+1582796) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14786.527761295: (+851296) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3427  [001] 14786.527765462: (+4167)  sched_switch:         stress:3427 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14786.527785962: (+20500) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.528338166: (+552204) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14786.533314388: (+4976222) sched_switch:         stress:3433 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.536537999: (+3223611) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3430 [120]
          stress-3430  [001] 14786.541314795: (+4776796) sched_switch:         stress:3430 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.544408147: (+3093352) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3429 [120]
          stress-3429  [001] 14786.545330277: (+922130) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3429  [001] 14786.545345554: (+15277) sched_switch:         stress:3429 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14786.545358203: (+12649) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.545961351: (+603148) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14786.549314295: (+3352944) sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.551514573: (+2200278) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3429 [120]
          stress-3429  [001] 14786.557330610: (+5816037) sched_switch:         stress:3429 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.562092480: (+4761870) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14786.565338647: (+3246167) sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.567687591: (+2348944) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14786.567692036: (+4445)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14786.567726758: (+34722) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.568045017: (+318259) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14786.573315740: (+5270723) sched_switch:         stress:3433 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.577645091: (+4329351) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3430 [120]
          stress-3430  [001] 14786.577775647: (+130556) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3430  [001] 14786.577779351: (+3704)  sched_switch:         stress:3430 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14786.577790240: (+10889) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.577897943: (+107703) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3430 [120]
          stress-3430  [001] 14786.581326888: (+3428945) sched_switch:         stress:3430 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.584146851: (+2819963) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3429 [120]
          stress-3429  [001] 14786.589328665: (+5181814) sched_switch:         stress:3429 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.593330351: (+4001686) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14786.593336314: (+5963)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14786.593376147: (+39833) sched_switch:         kworker/1:2:2867 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.593390702: (+14555) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14786.593393573: (+2871)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14786.593407906: (+14333) sched_switch:         kworker/1:2:2867 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.593646091: (+238185) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14786.597327128: (+3681037) sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.600351832: (+3024704) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3430 [120]
          stress-3430  [001] 14786.605315813: (+4963981) sched_switch:         stress:3430 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.609405554: (+4089741) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14786.613329591: (+3924037) sched_switch:         stress:3433 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.616563721: (+3234130) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14786.617685702: (+1121981) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3427  [001] 14786.617689239: (+3537)  sched_switch:         stress:3427 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14786.617708110: (+18871) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.618631350: (+923240) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14786.621332888: (+2701538) sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.623557591: (+2224703) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3429 [120]
          stress-3429  [001] 14786.627774369: (+4216778) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3429  [001] 14786.627788054: (+13685) sched_switch:         stress:3429 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14786.627827536: (+39482) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.631307239: (+3479703) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3430 [120]
          stress-3430  [001] 14786.637323536: (+6016297) sched_switch:         stress:3430 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.642203332: (+4879796) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14786.645320943: (+3117611) sched_switch:         stress:3433 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.647781165: (+2460222) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14786.653318276: (+5537111) sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.657617239: (+4298963) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3429 [120]
          stress-3429  [001] 14786.661338832: (+3721593) sched_switch:         stress:3429 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.664224628: (+2885796) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14786.667695443: (+3470815) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3433  [001] 14786.667700091: (+4648)  sched_switch:         stress:3433 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14786.667720998: (+20907) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.670435498: (+2714500) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3429 [120]
          stress-3429  [001] 14786.673341239: (+2905741) sched_switch:         stress:3429 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.675615035: (+2273796) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14786.677777147: (+2162112) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3427  [001] 14786.677781017: (+3870)  sched_switch:         stress:3427 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14786.677807147: (+26130) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.680086943: (+2279796) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14786.685322072: (+5235129) sched_switch:         stress:3433 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.690890961: (+5568889) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14786.693321758: (+2430797) sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.695913609: (+2591851) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3429 [120]
          stress-3429  [001] 14786.701339239: (+5425630) sched_switch:         stress:3429 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.707184887: (+5845648) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14786.713322128: (+6137241) sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.717694776: (+4372648) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14786.717699165: (+4389)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14786.717717776: (+18611) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.719972795: (+2255019) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14786.725324998: (+5352203) sched_switch:         stress:3433 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.727768480: (+2443482) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14786.727771943: (+3463)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14786.727783461: (+11518) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.731171480: (+3388019) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3429 [120]
          stress-3429  [001] 14786.737341146: (+6169666) sched_switch:         stress:3429 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.744081850: (+6740704) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3427 [120]
          stress-3427  [001] 14786.749323498: (+5241648) sched_switch:         stress:3427 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.754892739: (+5569241) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
          stress-3433  [001] 14786.757329202: (+2436463) sched_switch:         stress:3433 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14786.759895924: (+2566722) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3433 [120]
