CPU 3 is empty
cpus=4
 task_client_B.a-3362  [001] 14786.320756129:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14789.923859597: (+44204) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14789.923888245: (+28648) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.923917412: (+29167) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
   task_server.a-3358  [002] 14789.924057171: (+139759) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
 task_client_A.a-3360  [000] 14789.927164375: (+3107204) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3424  [001] 14789.927950764: (+786389) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14789.927954227: (+3463)  sched_switch:         stress:3424 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14789.927971560: (+17333) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
          stress-3432  [002] 14789.929500319: (+1528759) sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
          stress-3427  [000] 14789.929502282: (+1963)  sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.931831653: (+2329371) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
 task_client_B.a-3362  [001] 14789.931970690: (+139037) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
   task_server.a-3358  [002] 14789.934881727: (+2911037) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3424  [001] 14789.934890264: (+8537)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14789.934893171: (+2907)  sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
          stress-3433  [002] 14789.937503727: (+2610556) sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
          stress-3427  [000] 14789.937516208: (+12481) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14789.937911782: (+395574) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14789.937916467: (+4685)  sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.937923319: (+6852)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
   task_server.a-3358  [002] 14789.940230967: (+2307648) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
          stress-3424  [001] 14789.941502060: (+1271093) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14789.942985745: (+1483685) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
 task_client_B.a-3362  [001] 14789.945441319: (+2455574) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3430  [002] 14789.945505745: (+64426) sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
          stress-3429  [000] 14789.945522208: (+16463) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.947921301: (+2399093) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3424  [001] 14789.949506153: (+1584852) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
   task_server.a-3358  [002] 14789.950377560: (+871407) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
 task_client_B.a-3362  [001] 14789.950397616: (+20056) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3433  [002] 14789.950467264: (+69648) sched_switch:         stress:3433 [120] D ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14789.950654801: (+187537) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
          stress-3432  [002] 14789.953514986: (+2860185) sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
 task_client_B.a-3362  [001] 14789.953535856: (+20870) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14789.953538967: (+3111)  sched_switch:         task_client_B.a:3362 [120] R ==> rcu_preempt:13 [120]
          stress-3426  [000] 14789.953541041: (+2074)  sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
     rcu_preempt-13    [001] 14789.953561727: (+20686) sched_switch:         rcu_preempt:13 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.954306338: (+744611) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14789.954317504: (+11166) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [002] 14789.956043171: (+1725667) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
          stress-3431  [001] 14789.957509838: (+1466667) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14789.958651171: (+1141333) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
 task_client_B.a-3362  [001] 14789.960693190: (+2042019) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14789.960703097: (+9907)  sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.960716171: (+13074) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14789.960728875: (+12704) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14789.960731986: (+3111)  sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.960741727: (+9741)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14789.960750523: (+8796)  sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3430  [002] 14789.961513190: (+762667) sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
          stress-3425  [001] 14789.961525023: (+11833) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:001
          stress-3429  [000] 14789.961530671: (+5648)  sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
          stress-3425  [001] 14789.961531208: (+537)   sched_switch:         stress:3425 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [001] 14789.961547560: (+16352) sched_switch:         rcu_preempt:13 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.962183523: (+635963) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
   task_server.a-3358  [002] 14789.962196838: (+13315) sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:002
 task_client_A.a-3360  [000] 14789.964137690: (+1940852) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3428  [001] 14789.965507690: (+1370000) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.965512004: (+4314)  sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14789.965515004: (+3000)  sched_switch:         task_client_B.a:3362 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [001] 14789.965525338: (+10334) sched_switch:         rcu_preempt:13 [120] W ==> task_client_B.a:3362 [120]
   task_server.a-3358  [002] 14789.966739004: (+1213666) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3433  [002] 14789.966743578: (+4574)  sched_switch:         stress:3433 [120] D ==> stress:3432 [120]
          stress-3432  [002] 14789.967597856: (+854278) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3432  [002] 14789.967601875: (+4019)  sched_switch:         stress:3432 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14789.967639578: (+37703) sched_switch:         ngrok:517 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [001] 14789.967873208: (+233630) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14789.967876930: (+3722)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14789.967894412: (+17482) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.968242727: (+348315) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14789.968254523: (+11796) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.968269041: (+14518) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14789.968307912: (+38871) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.968347449: (+39537) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
   task_server.a-3358  [002] 14789.968353541: (+6092)  sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:002
          stress-3428  [001] 14789.968384838: (+31297) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.968427486: (+42648) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
   task_server.a-3358  [002] 14789.968545134: (+117648) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3424  [001] 14789.968553912: (+8778)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14789.968556727: (+2815)  sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
          stress-3433  [002] 14789.968684949: (+128222) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3433  [002] 14789.968689745: (+4796)  sched_switch:         stress:3433 [120] R ==> ngrok:517 [120]
 task_client_B.a-3362  [001] 14789.968690949: (+1204)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14789.968697208: (+6259)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
           ngrok-517   [002] 14789.968714264: (+17056) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14789.968733319: (+19055) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14789.968752449: (+19130) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14789.968765208: (+12759) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14789.968790838: (+25630) sched_switch:         ngrok:517 [120] S ==> stress:3433 [120]
          stress-3427  [000] 14789.969514301: (+723463) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
          stress-3425  [001] 14789.973504615: (+3990314) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
          stress-3433  [002] 14789.973505301: (+686)   sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
 task_client_A.a-3360  [000] 14789.974346782: (+841481) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14789.977525023: (+3178241) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14789.977950782: (+425759) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14789.977954541: (+3759)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14789.977975115: (+20574) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [002] 14789.978063838: (+88723) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3433  [002] 14789.978083375: (+19537) sched_switch:         stress:3433 [120] D ==> stress:3432 [120]
 task_client_B.a-3362  [001] 14789.978207875: (+124500) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14789.978213541: (+5666)  sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.978220356: (+6815)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14789.978227652: (+7296)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14789.978243301: (+15649) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.978268375: (+25074) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14789.978275023: (+6648)  sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
 task_client_A.a-3360  [000] 14789.980448412: (+2173389) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3432  [002] 14789.981513264: (+1064852) sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
          stress-3431  [001] 14789.981515004: (+1740)  sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14789.984673023: (+3158019) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
   task_server.a-3358  [002] 14789.984700634: (+27611) sched_wakeup:         stress:3433 [120]<CANT FIND FIELD success> CPU:002
   task_server.a-3358  [002] 14789.984958189: (+257555) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3428  [001] 14789.984979745: (+21556) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3426  [000] 14789.985522504: (+542759) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
          stress-3433  [002] 14789.989506004: (+3983500) sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
          stress-3428  [001] 14789.989506078: (+74)    sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14789.990221449: (+715371) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
 task_client_B.a-3362  [001] 14789.993470356: (+3248907) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3429  [000] 14789.993524004: (+53648) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
   task_server.a-3358  [002] 14789.993842356: (+318352) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
 task_client_A.a-3360  [000] 14789.996591838: (+2749482) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3430  [002] 14789.997505986: (+914148) sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
          stress-3425  [001] 14789.997506412: (+426)   sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.000767541: (+3261129) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
   task_server.a-3358  [002] 14790.001094097: (+326556) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
          stress-3427  [000] 14790.001505263: (+411166) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
          stress-3432  [002] 14790.001516301: (+11038) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3432  [002] 14790.001523689: (+7388)  sched_switch:         stress:3432 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14790.001552634: (+28945) sched_switch:         kworker/2:1:3243 [120] W ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14790.002097986: (+545352) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3431  [001] 14790.005506319: (+3408333) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
          stress-3433  [002] 14790.005510726: (+4407)  sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
 task_client_A.a-3360  [000] 14790.006252671: (+741945) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
   task_server.a-3358  [002] 14790.008929078: (+2676407) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
 task_client_B.a-3362  [001] 14790.009358560: (+429482) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3426  [000] 14790.009528763: (+170203) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.012722763: (+3194000) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3432  [002] 14790.013505912: (+783149) sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
          stress-3428  [001] 14790.013509023: (+3111)  sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.016901152: (+3392129) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3429  [000] 14790.017528523: (+627371) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
   task_server.a-3358  [002] 14790.017849412: (+320889) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
   task_server.a-3358  [002] 14790.017854115: (+4703)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:517 [120]
          stress-3424  [001] 14790.017875652: (+21537) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14790.017879634: (+3982)  sched_switch:         stress:3424 [120] R ==> ngrok:515 [120]
           ngrok-517   [002] 14790.017893615: (+13981) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-515   [001] 14790.017903986: (+10371) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
           ngrok-517   [002] 14790.017926393: (+22407) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14790.017944319: (+17926) sched_switch:         ngrok:555 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14790.018192060: (+247741) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
 task_client_B.a-3362  [001] 14790.018699689: (+507629) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3430  [002] 14790.021509356: (+2809667) sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
          stress-3425  [001] 14790.021510134: (+778)   sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14790.022349171: (+839037) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
 task_client_B.a-3362  [001] 14790.023806078: (+1456907) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
   task_server.a-3358  [002] 14790.024922578: (+1116500) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3427  [000] 14790.025508060: (+585482) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
          stress-3424  [001] 14790.027951671: (+2443611) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14790.027954949: (+3278)  sched_switch:         stress:3424 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14790.027966134: (+11185) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14790.028709171: (+743037) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3433  [002] 14790.029512115: (+802944) sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
 task_client_B.a-3362  [001] 14790.031369282: (+1857167) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3426  [000] 14790.033527578: (+2158296) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
   task_server.a-3358  [002] 14790.034208560: (+680982) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
          stress-3432  [002] 14790.037507708: (+3299148) sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
          stress-3431  [001] 14790.037508393: (+685)   sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14790.038450634: (+942241) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
   task_server.a-3358  [002] 14790.041104541: (+2653907) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
          stress-3429  [000] 14790.041528263: (+423722) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14790.042543763: (+1015500) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
 task_client_A.a-3360  [000] 14790.044714041: (+2170278) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3430  [002] 14790.045506949: (+792908) sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
          stress-3428  [001] 14790.045509893: (+2944)  sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.047952763: (+2442870) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3427  [000] 14790.049518893: (+1566130) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:000
          stress-3425  [001] 14790.049519208: (+315)   sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14790.049524708: (+5500)  sched_switch:         stress:3425 [120] R ==> kworker/u8:1:2871 [120]
          stress-3427  [000] 14790.049526615: (+1907)  sched_switch:         stress:3427 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [000] 14790.049551541: (+24926) sched_switch:         kcompactd0:43 [120] S ==> task_client_A.a:3360 [120]
    kworker/u8:1-2871  [001] 14790.049560856: (+9315)  sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
   task_server.a-3358  [002] 14790.050209004: (+648148) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
 task_client_B.a-3362  [001] 14790.050850763: (+641759) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3433  [002] 14790.053511800: (+2661037) sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
          stress-3425  [001] 14790.053512300: (+500)   sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14790.054612763: (+1100463) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
 task_client_B.a-3362  [001] 14790.055707930: (+1095167) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
   task_server.a-3358  [002] 14790.056930337: (+1222407) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
          stress-3426  [000] 14790.057527874: (+597537) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.060597819: (+3069945) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3424  [001] 14790.061508689: (+910870) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
          stress-3432  [002] 14790.061509152: (+463)   sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
          stress-3429  [000] 14790.065530152: (+4021000) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14790.066289023: (+758871) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14790.066301430: (+12407) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.066313411: (+11981) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.066327337: (+13926) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [002] 14790.066381819: (+54482) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
          stress-3430  [002] 14790.066977763: (+595944) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3430  [002] 14790.066982152: (+4389)  sched_switch:         stress:3430 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14790.067020652: (+38500) sched_switch:         ngrok:517 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14790.067748152: (+727500) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
          stress-3425  [001] 14790.067877652: (+129500) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14790.067882837: (+5185)  sched_switch:         stress:3425 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14790.067902300: (+19463) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
          stress-3430  [002] 14790.068064504: (+162204) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3430  [002] 14790.068067874: (+3370)  sched_switch:         stress:3430 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14790.068092726: (+24852) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14790.068114023: (+21297) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14790.068132874: (+18851) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14790.068146041: (+13167) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14790.068171523: (+25482) sched_switch:         ngrok:517 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14790.068539615: (+368092) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
 task_client_B.a-3362  [001] 14790.069196745: (+657130) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
 task_client_A.a-3360  [000] 14790.070790578: (+1593833) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3428  [001] 14790.073510060: (+2719482) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
          stress-3427  [000] 14790.073510763: (+703)   sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
          stress-3433  [002] 14790.073511911: (+1148)  sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
 task_client_A.a-3360  [000] 14790.076420004: (+2908093) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
 task_client_B.a-3362  [001] 14790.077081504: (+661500) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.077961652: (+880148) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14790.077968393: (+6741)  sched_switch:         stress:3431 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14790.078000948: (+32555) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.078723948: (+723000) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
   task_server.a-3358  [002] 14790.078918819: (+194871) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
          stress-3431  [001] 14790.081532671: (+2613852) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
          stress-3426  [000] 14790.081533245: (+574)   sched_wakeup:         kworker/0:2:3318 [120]<CANT FIND FIELD success> CPU:000
          stress-3430  [002] 14790.081541393: (+8148)  sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3431  [001] 14790.081541837: (+444)   sched_switch:         stress:3431 [120] R ==> kworker/1:2:2867 [120]
