CPU 3 is empty
cpus=4
          stress-3431  [000] 14786.320974981:          sched_wakeup:         kworker/u9:3:569 [100]<CANT FIND FIELD success> CPU:000
          stress-3426  [000] 14789.845515264: (+6175815) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.852174060: (+6658796) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14789.857497042: (+5322982) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.863230097: (+5733055) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14789.865516394: (+2286297) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.867928857: (+2412463) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14789.873517005: (+5588148) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.879349338: (+5832333) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14789.885498468: (+6149130) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.891985745: (+6487277) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14789.897520431: (+5534686) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.903400986: (+5880555) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14789.909520171: (+6119185) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.915995005: (+6474834) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14789.921524875: (+5529870) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.927164375: (+5639500) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14789.929502282: (+2337907) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.931831653: (+2329371) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14789.937516208: (+5684555) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.942985745: (+5469537) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14789.945522208: (+2536463) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.947921301: (+2399093) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14789.953541041: (+5619740) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.958651171: (+5110130) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14789.961530671: (+2879500) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.964137690: (+2607019) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14789.969514301: (+5376611) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.974346782: (+4832481) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14789.977525023: (+3178241) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.980448412: (+2923389) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14789.985522504: (+5074092) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.990221449: (+4698945) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14789.993524004: (+3302555) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14789.996591838: (+3067834) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.001505263: (+4913425) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.006252671: (+4747408) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.009528763: (+3276092) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.012722763: (+3194000) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.017528523: (+4805760) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.022349171: (+4820648) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.025508060: (+3158889) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.028709171: (+3201111) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.033527578: (+4818407) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.038450634: (+4923056) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.041528263: (+3077629) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.044714041: (+3185778) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.049518893: (+4804852) sched_wakeup:         kcompactd0:43 [120]<CANT FIND FIELD success> CPU:000
          stress-3427  [000] 14790.049526615: (+7722)  sched_switch:         stress:3427 [120] R ==> kcompactd0:43 [120]
      kcompactd0-43    [000] 14790.049551541: (+24926) sched_switch:         kcompactd0:43 [120] S ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.054612763: (+5061222) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.057527874: (+2915111) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.060597819: (+3069945) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.065530152: (+4932333) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.070790578: (+5260426) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.073510763: (+2720185) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.076420004: (+2909241) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.081533245: (+5113241) sched_wakeup:         kworker/0:2:3318 [120]<CANT FIND FIELD success> CPU:000
          stress-3426  [000] 14790.081543115: (+9870)  sched_switch:         stress:3426 [120] R ==> kworker/0:2:3318 [120]
     kworker/0:2-3318  [000] 14790.081568652: (+25537) sched_switch:         kworker/0:2:3318 [120] W ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.087067763: (+5499111) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.089511208: (+2443445) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.092167189: (+2655981) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.097528596: (+5361407) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.103219708: (+5691112) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.105512800: (+2293092) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.107917133: (+2404333) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.113529096: (+5611963) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.119393430: (+5864334) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.125511856: (+6118426) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.132025004: (+6513148) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.137535467: (+5510463) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.143451874: (+5916407) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.149529744: (+6077870) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.156088189: (+6558445) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.161514152: (+5425963) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.167391818: (+5877666) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.173536226: (+6144408) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.180219670: (+6683444) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.185554189: (+5334519) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.191388374: (+5834185) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.197516485: (+6128111) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.204240596: (+6724111) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.209534059: (+5293463) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.215332670: (+5798611) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.221546096: (+6213426) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.228375855: (+6829759) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.233518096: (+5142241) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.239194855: (+5676759) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.241538337: (+2343482) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.244121670: (+2583333) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.249541837: (+5420167) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.255514337: (+5972500) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.261541429: (+6027092) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.268028725: (+6487296) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.273520262: (+5491537) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.279362225: (+5841963) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.285553503: (+6191278) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.292185725: (+6632222) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.297548207: (+5362482) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.301533633: (+3985426) sched_wakeup:         avahi-daemon:382 [120]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14790.301539244: (+5611)  sched_switch:         task_client_A.a:3360 [120] R ==> avahi-daemon:382 [120]
    avahi-daemon-382   [000] 14790.301648892: (+109648) sched_switch:         avahi-daemon:382 [120] S ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.303444577: (+1795685) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.309540244: (+6095667) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.316171781: (+6631537) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.321543577: (+5371796) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.321682003: (+138426) sched_wakeup:         avahi-daemon:382 [120]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14790.321686781: (+4778)  sched_switch:         task_client_A.a:3360 [120] R ==> avahi-daemon:382 [120]
    avahi-daemon-382   [000] 14790.321780799: (+94018) sched_switch:         avahi-daemon:382 [120] S ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.327482133: (+5701334) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.329563559: (+2081426) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3426  [000] 14790.329573096: (+9537)  sched_switch:         stress:3426 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14790.329596707: (+23611) sched_switch:         rcu_preempt:13 [120] W ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.331837688: (+2240981) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.337528003: (+5690315) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3427  [000] 14790.337532670: (+4667)  sched_switch:         stress:3427 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14790.337543466: (+10796) sched_switch:         rcu_preempt:13 [120] W ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.343378003: (+5834537) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.345555670: (+2177667) sched_wakeup:         rcu_preempt:13 [120]<CANT FIND FIELD success> CPU:000
          stress-3426  [000] 14790.345569818: (+14148) sched_switch:         stress:3426 [120] R ==> rcu_preempt:13 [120]
     rcu_preempt-13    [000] 14790.345590188: (+20370) sched_switch:         rcu_preempt:13 [120] W ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.347768540: (+2178352) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.353551781: (+5783241) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.359366244: (+5814463) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.365542632: (+6176388) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.369536966: (+3994334) sched_wakeup:         kworker/0:2:3318 [120]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14790.369542318: (+5352)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:2:3318 [120]
     kworker/0:2-3318  [000] 14790.369563318: (+21000) sched_switch:         kworker/0:2:3318 [120] W ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.371869762: (+2306444) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.377526577: (+5656815) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.383434614: (+5908037) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.389559058: (+6124444) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.396017392: (+6458334) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.401551169: (+5533777) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.407470966: (+5919797) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.413528225: (+6057259) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.420023966: (+6495741) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.425550354: (+5526388) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.431510095: (+5959741) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.437554910: (+6044815) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.444133669: (+6578759) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.449530484: (+5396815) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.455438428: (+5907944) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.461548373: (+6109945) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.468243854: (+6695481) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.473553410: (+5309556) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.479365521: (+5812111) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.485532558: (+6167037) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.492342317: (+6809759) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.497554502: (+5212185) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.503299502: (+5745000) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.509551150: (+6251648) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.516443373: (+6892223) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.521534354: (+5090981) sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.527156873: (+5622519) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.529553021: (+2396148) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.532195873: (+2642852) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3429  [000] 14790.537554039: (+5358166) sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.543463150: (+5909111) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.545344465: (+1881315) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-3426  [000] 14790.545351095: (+6630)  sched_switch:         stress:3426 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14790.545444873: (+93778) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14790.545449076: (+4203)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14790.545470428: (+21352) sched_switch:         kworker/0:1H:67 [100] D ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14790.545477484: (+7056)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.546713965: (+1236481) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14790.546718095: (+4130)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14790.546736002: (+17907) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14790.546756447: (+20445) sched_switch:         kworker/0:1H:67 [100] W ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.547591817: (+835370) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.549040095: (+1448278) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3427  [000] 14790.549046835: (+6740)  sched_switch:         stress:3427 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14790.549057335: (+10500) sched_switch:         kworker/0:1H:67 [100] D ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.549063428: (+6093)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14790.549067076: (+3648)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14790.549072817: (+5741)  sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14790.549082947: (+10130) sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14790.549097965: (+15018) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14790.549104224: (+6259)  sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14790.549134335: (+30111) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14790.549138928: (+4593)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14790.549159335: (+20407) sched_switch:         kworker/0:1H:67 [100] W ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.550754965: (+1595630) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3426  [000] 14790.551178521: (+423556) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
          stress-3426  [000] 14790.551182076: (+3555)  sched_switch:         stress:3426 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14790.551193076: (+11000) sched_switch:         kworker/0:1H:67 [100] D ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.551199354: (+6278)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14790.551203447: (+4093)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14790.551208595: (+5148)  sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14790.551216947: (+8352)  sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14790.551224002: (+7055)  sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14790.551229854: (+5852)  sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14790.551260298: (+30444) sched_switch:         jbd2/mmcblk0p2-:93 [120] S ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.551724206: (+463908) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3427  [000] 14790.555355169: (+3630963) sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
          stress-3427  [000] 14790.555358447: (+3278)  sched_switch:         stress:3427 [120] R ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14790.555407835: (+49388) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 jbd2/mmcblk0p2--93    [000] 14790.555411391: (+3556)  sched_switch:         jbd2/mmcblk0p2-:93 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14790.555423891: (+12500) sched_switch:         kworker/0:1H:67 [100] D ==> jbd2/mmcblk0p2-:93 [120]
 jbd2/mmcblk0p2--93    [000] 14790.555428910: (+5019)  sched_switch:         jbd2/mmcblk0p2-:93 [120] D ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.556351132: (+922222) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14790.556355502: (+4370)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14790.556366761: (+11259) sched_switch:         kworker/0:1H:67 [100] D ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.556372372: (+5611)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14790.556376039: (+3667)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14790.556389484: (+13445) sched_switch:         kworker/0:1H:67 [100] W ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.558385798: (+1996314) sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14790.558389558: (+3760)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14790.558399150: (+9592)  sched_switch:         kworker/0:1H:67 [100] D ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.558404521: (+5371)  sched_wakeup:         kworker/0:1H:67 [100]<CANT FIND FIELD success> CPU:000
 task_client_A.a-3360  [000] 14790.558408039: (+3518)  sched_switch:         task_client_A.a:3360 [120] R ==> kworker/0:1H:67 [100]
    kworker/0:1H-67    [000] 14790.558412984: (+4945)  sched_wakeup:         ksoftirqd/0:12 [120]<CANT FIND FIELD success> CPU:000
    kworker/0:1H-67    [000] 14790.558421632: (+8648)  sched_switch:         kworker/0:1H:67 [100] W ==> ksoftirqd/0:12 [120]
     ksoftirqd/0-12    [000] 14790.558428335: (+6703)  sched_wakeup:         jbd2/mmcblk0p2-:93 [120]<CANT FIND FIELD success> CPU:000
     ksoftirqd/0-12    [000] 14790.558433335: (+5000)  sched_switch:         ksoftirqd/0:12 [120] S ==> jbd2/mmcblk0p2-:93 [120]
